# File: 90Deg_F1_1_plateau_iAll_MUedit.mat_decomp_120It_FDI_DEMUSEEDIT_cut_C.mat
# Muscle: FDI
# Force Level: 1% MVC
# Plateaus: 1: 7.00s-23.00s, 2: 33.00s-45.00s
# Values are spike times in seconds
#
Spike_Time,MU,Muscle,Force_Level,Plateau
7.02841796875,5,FDI,1,1
7.03740234375,11,FDI,1,1
7.0376953125,13,FDI,1,1
7.03994140625,1,FDI,1,1
7.05693359375,12,FDI,1,1
7.0572265625,6,FDI,1,1
7.0642578125,3,FDI,1,1
7.0720703125,7,FDI,1,1
7.0740234375,9,FDI,1,1
7.1029296875,5,FDI,1,1
7.10400390625,13,FDI,1,1
7.10634765625,1,FDI,1,1
7.107421875,11,FDI,1,1
7.109765625,8,FDI,1,1
7.11953125,12,FDI,1,1
7.12099609375,3,FDI,1,1
7.12138671875,6,FDI,1,1
7.13251953125,7,FDI,1,1
7.14931640625,13,FDI,1,1
7.1521484375,9,FDI,1,1
7.1580078125,8,FDI,1,1
7.1658203125,5,FDI,1,1
7.16611328125,11,FDI,1,1
7.16640625,1,FDI,1,1
7.1744140625,12,FDI,1,1
7.17470703125,6,FDI,1,1
7.1890625,3,FDI,1,1
7.21201171875,7,FDI,1,1
7.214453125,13,FDI,1,1
7.221875,9,FDI,1,1
7.222265625,1,FDI,1,1
7.22255859375,5,FDI,1,1
7.22900390625,11,FDI,1,1
7.23017578125,12,FDI,1,1
7.23828125,6,FDI,1,1
7.24521484375,3,FDI,1,1
7.27158203125,8,FDI,1,1
7.273828125,7,FDI,1,1
7.28330078125,1,FDI,1,1
7.28466796875,5,FDI,1,1
7.28916015625,11,FDI,1,1
7.2896484375,12,FDI,1,1
7.2919921875,9,FDI,1,1
7.29365234375,6,FDI,1,1
7.297265625,13,FDI,1,1
7.30107421875,3,FDI,1,1
7.31787109375,8,FDI,1,1
7.32890625,7,FDI,1,1
7.33203125,1,FDI,1,1
7.3376953125,5,FDI,1,1
7.3390625,11,FDI,1,1
7.340234375,12,FDI,1,1
7.34267578125,13,FDI,1,1
7.34296875,4,FDI,1,1
7.3439453125,9,FDI,1,1
7.35419921875,3,FDI,1,1
7.36630859375,8,FDI,1,1
7.3974609375,1,FDI,1,1
7.39794921875,13,FDI,1,1
7.39931640625,7,FDI,1,1
7.40322265625,11,FDI,1,1
7.40361328125,5,FDI,1,1
7.4041015625,12,FDI,1,1
7.404296875,6,FDI,1,1
7.41015625,3,FDI,1,1
7.4107421875,9,FDI,1,1
7.43779296875,1,FDI,1,1
7.439453125,12,FDI,1,1
7.43994140625,13,FDI,1,1
7.44873046875,4,FDI,1,1
7.44892578125,7,FDI,1,1
7.4509765625,6,FDI,1,1
7.4513671875,5,FDI,1,1
7.45302734375,8,FDI,1,1
7.46123046875,3,FDI,1,1
7.46123046875,11,FDI,1,1
7.46298828125,9,FDI,1,1
7.46376953125,2,FDI,1,1
7.5,1,FDI,1,1
7.50078125,13,FDI,1,1
7.5015625,12,FDI,1,1
7.50341796875,8,FDI,1,1
7.5107421875,6,FDI,1,1
7.5140625,5,FDI,1,1
7.519140625,7,FDI,1,1
7.5208984375,3,FDI,1,1
7.522265625,11,FDI,1,1
7.5361328125,4,FDI,1,1
7.5373046875,9,FDI,1,1
7.55400390625,1,FDI,1,1
7.55400390625,13,FDI,1,1
7.55693359375,8,FDI,1,1
7.5572265625,12,FDI,1,1
7.56884765625,6,FDI,1,1
7.576953125,5,FDI,1,1
7.578515625,3,FDI,1,1
7.58349609375,7,FDI,1,1
7.592578125,11,FDI,1,1
7.602734375,1,FDI,1,1
7.60908203125,13,FDI,1,1
7.613671875,8,FDI,1,1
7.61474609375,9,FDI,1,1
7.6181640625,12,FDI,1,1
7.6197265625,6,FDI,1,1
7.6333984375,4,FDI,1,1
7.63349609375,5,FDI,1,1
7.65361328125,3,FDI,1,1
7.65625,7,FDI,1,1
7.65732421875,11,FDI,1,1
7.65888671875,1,FDI,1,1
7.66953125,8,FDI,1,1
7.673046875,13,FDI,1,1
7.6806640625,12,FDI,1,1
7.69267578125,6,FDI,1,1
7.703125,5,FDI,1,1
7.70322265625,9,FDI,1,1
7.71064453125,4,FDI,1,1
7.71201171875,3,FDI,1,1
7.71240234375,7,FDI,1,1
7.71357421875,1,FDI,1,1
7.7150390625,8,FDI,1,1
7.72216796875,11,FDI,1,1
7.723046875,13,FDI,1,1
7.743359375,6,FDI,1,1
7.7564453125,5,FDI,1,1
7.76884765625,8,FDI,1,1
7.7708984375,1,FDI,1,1
7.77099609375,13,FDI,1,1
7.772265625,3,FDI,1,1
7.77275390625,9,FDI,1,1
7.7740234375,7,FDI,1,1
7.781640625,11,FDI,1,1
7.78232421875,4,FDI,1,1
7.79619140625,12,FDI,1,1
7.803515625,6,FDI,1,1
7.815625,5,FDI,1,1
7.81591796875,8,FDI,1,1
7.81826171875,13,FDI,1,1
7.82197265625,1,FDI,1,1
7.82470703125,3,FDI,1,1
7.8296875,9,FDI,1,1
7.85068359375,7,FDI,1,1
7.85068359375,11,FDI,1,1
7.8521484375,12,FDI,1,1
7.8525390625,6,FDI,1,1
7.855078125,8,FDI,1,1
7.85537109375,4,FDI,1,1
7.86728515625,13,FDI,1,1
7.87724609375,5,FDI,1,1
7.8775390625,1,FDI,1,1
7.87958984375,3,FDI,1,1
7.90986328125,9,FDI,1,1
7.911328125,7,FDI,1,1
7.91337890625,12,FDI,1,1
7.921484375,11,FDI,1,1
7.92412109375,6,FDI,1,1
7.92431640625,8,FDI,1,1
7.92431640625,13,FDI,1,1
7.9326171875,4,FDI,1,1
7.9328125,1,FDI,1,1
7.93291015625,3,FDI,1,1
7.933984375,5,FDI,1,1
7.953125,2,FDI,1,1
7.95361328125,12,FDI,1,1
7.981640625,7,FDI,1,1
7.98349609375,9,FDI,1,1
7.98369140625,13,FDI,1,1
7.9837890625,6,FDI,1,1
7.98486328125,11,FDI,1,1
7.9869140625,1,FDI,1,1
7.98740234375,5,FDI,1,1
8.025,3,FDI,1,1
8.02578125,4,FDI,1,1
8.02685546875,8,FDI,1,1
8.02900390625,12,FDI,1,1
8.03427734375,1,FDI,1,1
8.0404296875,13,FDI,1,1
8.049609375,6,FDI,1,1
8.0546875,5,FDI,1,1
8.06240234375,7,FDI,1,1
8.06533203125,11,FDI,1,1
8.06611328125,9,FDI,1,1
8.0802734375,3,FDI,1,1
8.08251953125,8,FDI,1,1
8.08271484375,12,FDI,1,1
8.095703125,1,FDI,1,1
8.09638671875,13,FDI,1,1
8.10517578125,4,FDI,1,1
8.11328125,6,FDI,1,1
8.1150390625,5,FDI,1,1
8.13359375,11,FDI,1,1
8.1337890625,7,FDI,1,1
8.14951171875,8,FDI,1,1
8.1568359375,9,FDI,1,1
8.15791015625,12,FDI,1,1
8.1591796875,3,FDI,1,1
8.16005859375,13,FDI,1,1
8.1611328125,1,FDI,1,1
8.17509765625,15,FDI,1,1
8.17578125,4,FDI,1,1
8.17666015625,6,FDI,1,1
8.1939453125,5,FDI,1,1
8.200390625,7,FDI,1,1
8.201171875,11,FDI,1,1
8.20634765625,8,FDI,1,1
8.21708984375,14,FDI,1,1
8.2185546875,13,FDI,1,1
8.2212890625,12,FDI,1,1
8.22158203125,1,FDI,1,1
8.23818359375,3,FDI,1,1
8.2384765625,2,FDI,1,1
8.2388671875,9,FDI,1,1
8.2404296875,6,FDI,1,1
8.26083984375,15,FDI,1,1
8.26943359375,5,FDI,1,1
8.27548828125,4,FDI,1,1
8.2759765625,11,FDI,1,1
8.27705078125,8,FDI,1,1
8.2783203125,7,FDI,1,1
8.28759765625,13,FDI,1,1
8.2888671875,1,FDI,1,1
8.29287109375,12,FDI,1,1
8.31982421875,3,FDI,1,1
8.32353515625,9,FDI,1,1
8.323828125,6,FDI,1,1
8.344921875,8,FDI,1,1
8.34912109375,5,FDI,1,1
