neuron_id,spike_time
0,2.1 ms
1,32.65 ms
2,2.9000000000000004 ms
3,1.7000000000000002 ms
4,18.0 ms
5,5.300000000000001 ms
6,28.700000000000003 ms
7,2.9000000000000004 ms
8,7.45 ms
9,4.1000000000000005 ms
10,20.150000000000002 ms
11,4.15 ms
12,19.55 ms
13,7.7 ms
14,7.95 ms
15,5.75 ms
16,1.05 ms
17,10.350000000000001 ms
18,12.8 ms
19,12.15 ms
20,13.350000000000001 ms
21,15.25 ms
22,17.650000000000002 ms
23,11.450000000000001 ms
24,7.65 ms
25,7.0 ms
26,5.45 ms
27,1.05 ms
28,12.950000000000001 ms
29,27.25 ms
30,3.2 ms
31,10.75 ms
32,4.3 ms
33,21.950000000000003 ms
34,0.1 ms
35,0.4 ms
36,14.600000000000001 ms
37,17.5 ms
38,7.800000000000001 ms
39,2.6500000000000004 ms
40,4.25 ms
41,3.35 ms
42,0.8500000000000001 ms
43,17.45 ms
44,9.0 ms
45,3.25 ms
46,14.75 ms
47,0.45 ms
48,1.2000000000000002 ms
49,2.2 ms
50,16.0 ms
51,15.65 ms
52,7.4 ms
53,18.2 ms
54,2.45 ms
55,27.5 ms
56,9.3 ms
57,2.6500000000000004 ms
58,4.15 ms
59,10.3 ms
60,32.25 ms
61,9.8 ms
62,39.550000000000004 ms
63,3.35 ms
64,31.25 ms
65,7.050000000000001 ms
66,10.05 ms
67,6.0 ms
68,12.75 ms
69,15.15 ms
70,25.200000000000003 ms
71,6.0 ms
72,11.3 ms
73,6.9 ms
74,23.900000000000002 ms
75,14.4 ms
76,9.5 ms
77,4.4 ms
78,11.600000000000001 ms
79,31.650000000000002 ms
80,11.75 ms
81,6.25 ms
82,19.25 ms
83,8.3 ms
84,3.3000000000000003 ms
85,8.8 ms
86,0.65 ms
87,20.6 ms
88,16.6 ms
89,1.05 ms
90,8.700000000000001 ms
91,2.2 ms
92,4.9 ms
93,8.3 ms
94,10.700000000000001 ms
95,12.450000000000001 ms
96,6.0 ms
97,20.950000000000003 ms
98,64.65 ms
99,4.25 ms
100,5.95 ms
101,6.7 ms
102,1.4000000000000001 ms
103,11.950000000000001 ms
104,1.6 ms
105,6.2 ms
106,8.4 ms
107,10.75 ms
108,8.5 ms
109,2.3000000000000003 ms
110,8.75 ms
111,14.0 ms
112,22.35 ms
113,28.8 ms
114,7.3500000000000005 ms
115,9.35 ms
116,12.75 ms
117,4.1000000000000005 ms
118,1.0 ms
119,6.050000000000001 ms
120,20.150000000000002 ms
121,5.050000000000001 ms
122,2.1 ms
123,1.6 ms
124,13.4 ms
125,9.65 ms
126,6.050000000000001 ms
127,23.400000000000002 ms
128,1.7000000000000002 ms
129,9.700000000000001 ms
130,31.650000000000002 ms
131,5.65 ms
132,42.900000000000006 ms
133,23.05 ms
134,1.0 ms
135,10.75 ms
136,0.5 ms
137,12.100000000000001 ms
138,6.3500000000000005 ms
139,0.9500000000000001 ms
140,23.1 ms
141,8.700000000000001 ms
142,1.6500000000000001 ms
143,4.05 ms
144,30.400000000000002 ms
145,15.25 ms
146,0.2 ms
147,1.0 ms
148,13.8 ms
149,2.0 ms
150,27.8 ms
151,7.65 ms
152,0.1 ms
153,3.6 ms
154,7.1000000000000005 ms
155,24.0 ms
156,9.55 ms
157,18.650000000000002 ms
158,0.7000000000000001 ms
159,3.5500000000000003 ms
160,9.8 ms
161,13.9 ms
162,17.25 ms
163,26.3 ms
164,15.55 ms
165,13.9 ms
166,11.600000000000001 ms
167,20.200000000000003 ms
168,1.85 ms
169,11.9 ms
170,2.5 ms
171,20.900000000000002 ms
172,20.900000000000002 ms
173,4.45 ms
174,9.55 ms
175,0.35000000000000003 ms
176,1.1 ms
177,6.15 ms
178,5.550000000000001 ms
179,25.900000000000002 ms
180,10.15 ms
181,28.6 ms
182,1.4000000000000001 ms
183,17.95 ms
184,1.2000000000000002 ms
185,0.7000000000000001 ms
186,22.700000000000003 ms
187,36.300000000000004 ms
188,5.2 ms
189,8.700000000000001 ms
190,11.700000000000001 ms
191,10.200000000000001 ms
192,3.1500000000000004 ms
193,17.150000000000002 ms
194,9.5 ms
195,14.55 ms
196,5.1000000000000005 ms
197,5.45 ms
198,9.35 ms
199,14.100000000000001 ms
200,17.0 ms
201,23.200000000000003 ms
202,10.450000000000001 ms
203,15.350000000000001 ms
204,7.45 ms
205,14.3 ms
206,5.9 ms
207,9.55 ms
208,10.75 ms
209,47.150000000000006 ms
210,2.95 ms
211,6.5 ms
212,24.55 ms
213,1.7000000000000002 ms
214,1.9000000000000001 ms
215,26.6 ms
216,6.95 ms
217,28.900000000000002 ms
218,43.300000000000004 ms
219,0.15000000000000002 ms
220,3.6 ms
221,3.95 ms
222,13.4 ms
223,34.300000000000004 ms
224,12.65 ms
