neuron_id,spike_time
0,8.0 ms
1,13.850000000000001 ms
2,15.9 ms
3,9.25 ms
4,0.8500000000000001 ms
5,12.05 ms
6,8.15 ms
7,19.35 ms
8,8.15 ms
9,24.700000000000003 ms
10,1.1 ms
11,0.9 ms
12,3.0500000000000003 ms
13,14.55 ms
14,15.25 ms
15,8.0 ms
16,37.7 ms
17,0.2 ms
18,14.100000000000001 ms
19,3.7 ms
20,32.1 ms
21,4.2 ms
22,2.2 ms
23,5.6000000000000005 ms
24,3.35 ms
25,6.3500000000000005 ms
26,2.0500000000000003 ms
27,10.55 ms
28,7.75 ms
29,23.400000000000002 ms
30,5.6000000000000005 ms
31,5.800000000000001 ms
32,8.25 ms
33,40.650000000000006 ms
34,6.95 ms
35,40.7 ms
36,13.0 ms
37,28.200000000000003 ms
38,38.050000000000004 ms
39,0.7000000000000001 ms
40,0.6000000000000001 ms
41,23.85 ms
42,10.15 ms
43,27.55 ms
44,3.6 ms
45,27.1 ms
46,1.9000000000000001 ms
47,18.7 ms
48,4.6000000000000005 ms
49,4.15 ms
50,0.7000000000000001 ms
51,16.5 ms
52,2.35 ms
53,14.75 ms
54,19.35 ms
55,7.4 ms
56,30.450000000000003 ms
57,2.15 ms
58,10.100000000000001 ms
59,13.8 ms
60,5.800000000000001 ms
61,8.3 ms
62,10.100000000000001 ms
63,6.550000000000001 ms
64,22.950000000000003 ms
65,7.550000000000001 ms
66,2.85 ms
67,14.200000000000001 ms
68,8.200000000000001 ms
69,41.0 ms
70,1.3 ms
71,22.55 ms
72,19.75 ms
73,1.9500000000000002 ms
74,4.1000000000000005 ms
75,8.950000000000001 ms
76,47.45 ms
77,0.65 ms
78,7.95 ms
79,24.8 ms
80,47.45 ms
81,1.2000000000000002 ms
82,28.3 ms
83,9.65 ms
84,0.7000000000000001 ms
85,2.0 ms
86,2.0 ms
87,12.8 ms
88,8.65 ms
89,32.6 ms
90,5.300000000000001 ms
91,10.700000000000001 ms
92,5.800000000000001 ms
93,16.0 ms
94,6.75 ms
95,7.2 ms
96,34.75 ms
97,1.25 ms
98,25.85 ms
99,11.850000000000001 ms
100,7.050000000000001 ms
101,5.95 ms
102,25.200000000000003 ms
103,8.3 ms
104,20.650000000000002 ms
105,2.8000000000000003 ms
106,8.85 ms
107,8.65 ms
108,6.0 ms
109,2.85 ms
110,4.45 ms
111,0.35000000000000003 ms
112,9.55 ms
113,2.45 ms
114,3.5500000000000003 ms
115,10.200000000000001 ms
116,21.0 ms
117,17.25 ms
118,4.800000000000001 ms
119,28.150000000000002 ms
120,9.1 ms
121,8.05 ms
122,2.35 ms
123,2.5500000000000003 ms
124,2.45 ms
