MU,ISI,Force Level
MU_1,0.10224609375001137,5
MU_1,0.10878906249999432,5
MU_1,0.1064453125,5
MU_1,0.09833984374999716,5
MU_1,0.10117187500000568,5
MU_1,0.10283203125000284,5
MU_1,0.09365234374999432,5
MU_1,0.09873046875000568,5
MU_1,0.10136718749998863,5
MU_1,0.10566406250001137,5
MU_1,0.1005859375,5
MU_1,0.1083984375,5
MU_1,0.09169921874999432,5
MU_1,0.08916015625000284,5
MU_1,0.1025390625,5
MU_1,0.09853515624999432,5
MU_1,0.10390625000000853,5
MU_1,0.09999999999999432,5
MU_1,0.09462890624999432,5
MU_1,0.10615234375001137,5
MU_1,0.10009765625,5
MU_1,0.10195312499999432,5
MU_1,0.09951171874999432,5
MU_1,0.09951171875000853,5
MU_1,0.10947265624999147,5
MU_1,0.09931640625001137,5
MU_1,0.08427734374998863,5
MU_1,0.10185546875000284,5
MU_1,0.09902343750000853,5
MU_1,0.11699218749998863,5
MU_1,0.08662109375001137,5
MU_1,0.09287109374999147,5
MU_1,0.10556640625000568,5
MU_1,0.10820312500000284,5
MU_1,0.12333984374998863,5
MU_1,0.0869140625,5
MU_1,0.10830078125000853,5
MU_1,0.10654296874999147,5
MU_1,0.09638671875001137,5
MU_1,0.09990234374998863,5
MU_1,0.10234375000000284,5
MU_1,0.09658203125000853,5
MU_1,0.09999999999999432,5
MU_1,0.10429687500000284,5
MU_1,0.111328125,5
MU_1,0.10800781249999147,5
MU_1,0.10859375000001137,5
MU_1,0.09853515624999432,5
MU_1,0.09755859374999432,5
MU_1,0.10566406250001137,5
MU_1,0.10458984374999147,5
MU_1,0.10507812500000568,5
MU_1,0.10722656250000284,5
MU_1,0.1025390625,5
MU_1,0.10869140624998863,5
MU_1,0.10087890625000284,5
MU_1,0.10419921874999716,5
MU_1,0.10849609375000568,5
MU_1,0.09999999999999432,5
MU_1,0.11044921875000568,5
MU_1,0.09736328124999716,5
MU_1,0.10478515625000284,5
MU_1,0.10126953124999716,5
MU_1,0.10175781249999716,5
MU_1,0.11250000000001137,5
MU_1,0.08994140624999147,5
MU_1,0.10039062500000284,5
MU_1,0.09462890624999432,5
MU_1,0.10595703125,5
MU_1,0.09189453125000568,5
MU_1,0.10400390625,5
MU_1,0.09677734375000568,5
MU_1,0.10556640624999147,5
MU_1,0.10263671875000568,5
MU_1,0.10263671874999147,5
MU_1,0.08955078125001137,5
MU_1,0.08603515624999147,5
MU_1,0.10498046875,5
MU_1,0.10625000000000284,5
MU_1,0.09765625,5
MU_1,0.09267578124999432,5
MU_1,0.10605468750000568,5
MU_1,0.09902343749999432,5
MU_1,0.09882812500001137,5
MU_1,0.103515625,5
MU_1,0.10273437499999716,5
MU_1,0.11171874999999432,5
MU_1,0.1044921875,5
MU_1,0.103515625,5
MU_1,0.09580078125000568,5
MU_1,0.10615234374999716,5
MU_1,0.10615234374999716,5
MU_1,0.10751953125000568,5
MU_1,0.10488281249999432,5
MU_1,0.09677734375000568,5
MU_1,0.10781249999999432,5
MU_1,0.11406250000000284,5
MU_1,0.09658203124999432,5
MU_1,0.10439453125000853,5
MU_1,0.08427734375000284,5
MU_1,0.10810546874999716,5
MU_1,0.10673828125000284,5
MU_1,0.09589843749999716,5
MU_1,0.10185546875000284,5
MU_1,0.10205078125,5
MU_1,0.10898437499999147,5
MU_1,0.10527343750000284,5
MU_1,0.10332031250000284,5
MU_1,0.09091796874999147,5
MU_1,0.12333984375000284,5
MU_1,0.08935546875,5
MU_1,0.10771484375000284,5
MU_1,0.09843750000000284,5
MU_1,0.10751953124999147,5
MU_1,0.10224609375001137,5
MU_1,0.10273437499999716,5
MU_1,0.09189453124999147,5
MU_1,0.09970703125000568,5
MU_1,0.09873046875000568,5
MU_1,0.09941406249998863,5
MU_1,0.09794921875000284,5
MU_1,0.09492187499999716,5
MU_1,0.09101562500001137,5
MU_1,0.09199218749999716,5
MU_1,0.09765625,5
MU_1,0.10087890625000284,5
MU_1,0.09804687499999432,5
MU_1,0.10605468750000568,5
MU_1,0.0927734375,5
MU_1,0.10078124999999716,5
MU_1,0.10322265624999716,5
MU_1,0.09628906250000568,5
MU_1,0.08251953125,5
MU_1,0.10302734375,5
MU_1,0.10175781249999716,5
MU_1,0.10419921874999716,5
MU_1,0.09697265625000284,5
MU_1,0.103515625,5
MU_1,0.10234375000000284,5
MU_1,0.10185546874998863,5
MU_1,0.09892578125000284,5
MU_1,0.10693359375,5
MU_1,0.09316406250000853,5
MU_1,0.10078124999999716,5
MU_1,0.09453125000000284,5
MU_1,0.10048828124999432,5
MU_1,0.09189453125000568,5
MU_1,0.10781249999999432,5
MU_1,0.09990234375000284,5
MU_1,0.10654296874999147,5
MU_1,0.10605468750000568,5
MU_1,0.10732421874999432,5
MU_1,0.08906250000001137,5
MU_1,0.107421875,5
MU_1,0.10595703125,5
MU_1,0.10478515624998863,5
MU_1,0.10732421875000853,5
MU_1,0.10126953124999716,5
MU_1,0.09687499999999716,5
MU_1,0.10205078125,5
MU_1,0.11103515624999716,5
MU_1,0.09511718750000853,5
MU_1,0.10332031250000284,5
MU_1,0.11113281249998863,5
MU_1,0.09726562500000568,5
MU_1,0.12578125000000284,5
MU_1,0.10283203125000284,5
MU_1,0.09023437499999432,5
MU_1,0.09931640624999716,5
MU_1,0.09355468750000284,5
MU_1,0.10800781250000568,5
MU_1,0.10546875,5
MU_1,0.09912109375,5
MU_1,0.10791015625,5
MU_1,0.09765625,5
MU_1,0.11347656249999716,5
MU_1,0.11171874999999432,5
MU_1,0.111328125,5
MU_1,0.10371093749999716,5
MU_1,0.10927734375000853,5
MU_1,0.09804687499999432,5
MU_1,0.08935546875,5
MU_1,0.10322265624999716,5
MU_1,0.12031250000001137,5
MU_1,0.10986328125,5
MU_1,0.12382812499998863,5
MU_2,0.21875,5
MU_2,0.3150390625000057,5
MU_2,0.16162109375,5
MU_2,0.13720703125,5
MU_2,0.15986328124999716,5
MU_2,0.20527343749999716,5
MU_2,0.16181640624999716,5
MU_2,0.18544921875000853,5
MU_2,0.10419921874999716,5
MU_2,0.12880859374999432,5
MU_2,0.17998046875000284,5
MU_2,0.12617187499999716,5
MU_2,0.14091796875000284,5
MU_2,0.15947265625000284,5
MU_2,0.10810546874999716,5
MU_2,0.12119140625000568,5
MU_2,0.11982421874999716,5
MU_2,0.11806640624999432,5
MU_2,0.10585937500000853,5
MU_2,0.11337890624999147,5
MU_2,0.10576171875000284,5
MU_2,0.11044921875000568,5
MU_2,0.12041015624998863,5
MU_2,0.11025390625000853,5
MU_2,0.11289062499999147,5
MU_2,0.11875000000000568,5
MU_2,0.10996093750000568,5
MU_2,0.11455078124998863,5
MU_2,0.11318359375000853,5
MU_2,0.09003906249999716,5
MU_2,0.10263671875000568,5
MU_2,0.09814453125,5
MU_2,0.09921874999999147,5
MU_2,0.12119140625000568,5
MU_2,0.10507812499999147,5
MU_2,0.11738281250001137,5
MU_2,0.11152343749999716,5
MU_2,0.10478515625000284,5
MU_2,0.10615234374999716,5
MU_2,0.11689453124999716,5
MU_2,0.09912109375,5
MU_2,0.11396484374999716,5
MU_2,0.1025390625,5
MU_2,0.10185546875000284,5
MU_2,0.10283203125000284,5
MU_2,0.109375,5
MU_2,0.11074218749999432,5
MU_2,0.12294921875000853,5
MU_2,0.13398437499999716,5
MU_2,0.11728515624999147,5
MU_2,0.10292968750000853,5
MU_2,0.10869140625000284,5
MU_2,0.13212890624998863,5
MU_2,0.11826171875000568,5
MU_2,0.12968750000000284,5
MU_2,0.12246093749999432,5
MU_2,0.11845703125000284,5
MU_2,0.12363281250000568,5
MU_2,0.11865234375,5
MU_2,0.15048828124999147,5
MU_2,0.15732421875000568,5
MU_2,0.13222656249999432,5
MU_2,0.11337890625000568,5
MU_2,0.13349609374999716,5
MU_2,0.12167968750000568,5
MU_2,0.13457031249998863,5
MU_2,0.12548828125,5
MU_2,0.11992187500000284,5
MU_2,0.10273437499999716,5
MU_2,0.11728515625000568,5
MU_2,0.12041015625000284,5
MU_2,0.12509765624999147,5
MU_2,0.11748046875000284,5
MU_2,0.11923828125000568,5
MU_2,0.12216796874999147,5
MU_2,0.13593750000001137,5
MU_2,0.14697265625,5
MU_2,0.15664062499999432,5
MU_2,0.11679687500000568,5
MU_2,0.11738281249999716,5
MU_2,0.11865234375,5
MU_2,0.14130859374999716,5
MU_2,0.109375,5
MU_2,0.1181640625,5
MU_2,0.11533203125000568,5
MU_2,0.16748046875,5
MU_2,0.12275390624999716,5
MU_2,0.14541015624999432,5
MU_2,0.1181640625,5
MU_2,0.16591796875000853,5
MU_2,0.11767578125,5
MU_2,0.12412109374999147,5
MU_2,0.15068359375000284,5
MU_2,0.14189453125000284,5
MU_2,0.1337890625,5
MU_2,0.13271484374999432,5
MU_2,0.12832031250000853,5
MU_2,0.11767578125,5
MU_2,0.15371093749999432,5
MU_2,0.12470703124999716,5
MU_2,0.12675781250000284,5
MU_2,0.13212890625000284,5
MU_2,0.1240234375,5
MU_2,0.13896484375000284,5
MU_2,0.12666015624999716,5
MU_2,0.13515624999999432,5
MU_2,0.13251953124999716,5
MU_2,0.13193359375000568,5
MU_2,0.13994140625000284,5
MU_2,0.13427734375,5
MU_2,0.14179687499999716,5
MU_2,0.13896484375000284,5
MU_2,0.11298828124999716,5
MU_2,0.15693359374999716,5
MU_2,0.14335937500000284,5
MU_2,0.12675781250000284,5
MU_2,0.13789062499999716,5
MU_2,0.11298828124999716,5
MU_2,0.11738281249999716,5
MU_2,0.12041015625000284,5
MU_2,0.11582031250000568,5
MU_2,0.10859374999999716,5
MU_2,0.14560546875000568,5
MU_2,0.15800781249998863,5
MU_2,0.13203125000001137,5
MU_2,0.13417968749999432,5
MU_2,0.1357421875,5
MU_2,0.12373046874999716,5
MU_2,0.13789062499999716,5
MU_2,0.1240234375,5
MU_2,0.12529296875000284,5
MU_2,0.13193359375000568,5
MU_2,0.11982421874999716,5
MU_2,0.12392578124999432,5
MU_2,0.13164062500000284,5
MU_2,0.12802734375000568,5
MU_2,0.11582031249999147,5
MU_2,0.13261718750000284,5
MU_2,0.11171875000000853,5
MU_2,0.10605468749999147,5
MU_2,0.12714843749999716,5
MU_2,0.12714843750001137,5
MU_2,0.11542968749999716,5
MU_2,0.12763671874999716,5
MU_2,0.14775390625000284,5
MU_2,0.10947265624999147,5
MU_2,0.12109375,5
MU_2,0.12109375,5
MU_2,0.12822265625000284,5
MU_2,0.1328125,5
MU_2,0.12089843750000284,5
MU_2,0.11259765625000284,5
MU_2,0.12031249999999716,5
MU_2,0.11669921875,5
MU_2,0.10556640625000568,5
MU_2,0.11044921874999147,5
MU_2,0.12197265625000853,5
MU_2,0.11289062499999147,5
MU_2,0.10791015625,5
MU_2,0.12314453125000568,5
MU_2,0.11464843749999432,5
MU_2,0.11289062500000568,5
MU_2,0.12919921875000284,5
MU_2,0.12177734374999716,5
MU_2,0.13525390625,5
MU_2,0.12724609375000284,5
MU_2,0.11601562499998863,5
MU_2,0.12187500000000284,5
MU_2,0.10488281250000853,5
MU_2,0.12001953124999432,5
MU_2,0.12148437499999432,5
MU_2,0.10683593750000853,5
MU_2,0.11123046874999432,5
MU_2,0.12109375,5
MU_2,0.12089843750000284,5
MU_2,0.10576171875000284,5
MU_2,0.12470703124999716,5
MU_2,0.10791015625,5
MU_2,0.11582031250000568,5
MU_2,0.10927734374999432,5
MU_2,0.11757812499999432,5
MU_2,0.12089843750000284,5
MU_2,0.11171875000000853,5
MU_2,0.13505859374998863,5
MU_2,0.11708984375000853,5
MU_2,0.13007812499999716,5
MU_2,0.11249999999999716,5
MU_2,0.13564453125000853,5
MU_2,0.11015624999998863,5
MU_2,0.11269531250000853,5
MU_2,0.12773437500000284,5
MU_2,0.1396484375,5
MU_2,0.14541015624999432,5
MU_2,0.10068359375000568,5
MU_2,0.10966796874998863,5
MU_2,0.11005859375001137,5
MU_2,0.11142578124999147,5
MU_2,0.12490234375000853,5
MU_2,0.11347656249999716,5
MU_2,0.11376953125,5
MU_2,0.11708984374999432,5
MU_2,0.13847656250000284,5
MU_2,0.11357421875000284,5
MU_2,0.12197265624999432,5
MU_2,0.11855468750000853,5
MU_2,0.12519531249999716,5
MU_2,0.11171874999999432,5
MU_2,0.11943359375000284,5
MU_2,0.12353515625,5
MU_2,0.12412109375000568,5
MU_2,0.18505859375,5
MU_3,0.20566406250000568,5
MU_3,0.19101562499999147,5
MU_3,0.13115234375000284,5
MU_3,0.14902343750000568,5
MU_3,0.13886718749999716,5
MU_3,0.19140625,5
MU_3,0.12148437499999432,5
MU_3,0.13916015625,5
MU_3,0.10556640625000568,5
MU_3,0.08623046875000284,5
MU_3,0.10527343749998863,5
MU_3,0.10996093750000568,5
MU_3,0.12812499999999716,5
MU_3,0.12216796875000568,5
MU_3,0.11455078125000284,5
MU_3,0.12314453124999147,5
MU_3,0.11337890625000568,5
MU_3,0.10527343750000284,5
MU_3,0.12333984374998863,5
MU_3,0.11699218750000284,5
MU_3,0.11210937500000284,5
MU_3,0.09589843749999716,5
MU_3,0.12109375,5
MU_3,0.12001953125000853,5
MU_3,0.13535156249999147,5
MU_3,0.14902343750000568,5
MU_3,0.11191406249999147,5
MU_3,0.12109375,5
MU_3,0.11220703125000853,5
MU_3,0.12958984374999716,5
MU_3,0.12734374999999432,5
MU_3,0.12998046875000568,5
MU_3,0.11835937499999716,5
MU_3,0.14404296875,5
MU_3,0.10507812500000568,5
MU_3,0.11923828124999147,5
MU_3,0.1259765625,5
MU_3,0.13652343750000284,5
MU_3,0.12812499999999716,5
MU_3,0.12646484375,5
MU_3,0.11494140625001137,5
MU_3,0.1220703125,5
MU_3,0.1171875,5
MU_3,0.13779296874999147,5
MU_3,0.11865234375,5
MU_3,0.12519531249999716,5
MU_3,0.10634765625000853,5
MU_3,0.11103515624999716,5
MU_3,0.1328125,5
MU_3,0.107421875,5
MU_3,0.11396484374999716,5
MU_3,0.13564453125000853,5
MU_3,0.12656249999999147,5
MU_3,0.11962890625,5
MU_3,0.10976562500000853,5
MU_3,0.12031249999999716,5
MU_3,0.11171874999999432,5
MU_3,0.11357421875000284,5
MU_3,0.12197265624999432,5
MU_3,0.11728515625000568,5
MU_3,0.12421874999999716,5
MU_3,0.10439453125000853,5
MU_3,0.1142578125,5
MU_3,0.11738281249999716,5
MU_3,0.13164062500000284,5
MU_3,0.10654296874999147,5
MU_3,0.12177734374999716,5
MU_3,0.12246093750000853,5
MU_3,0.10136718750000284,5
MU_3,0.13896484374998863,5
MU_3,0.11796875000000284,5
MU_3,0.11660156250000853,5
MU_3,0.13554687499998863,5
MU_3,0.11982421875001137,5
MU_3,0.1279296875,5
MU_3,0.10781249999999432,5
MU_3,0.11308593750000284,5
MU_3,0.11513671874999432,5
MU_3,0.11787109374999716,5
MU_3,0.13027343750000853,5
MU_3,0.11542968749999716,5
MU_3,0.12753906250000568,5
MU_3,0.13134765625,5
MU_3,0.11191406249999147,5
MU_3,0.11884765624999716,5
MU_3,0.12832031250000853,5
MU_3,0.10732421874999432,5
MU_3,0.11962890625,5
MU_3,0.11455078125000284,5
MU_3,0.12089843750000284,5
MU_3,0.16484375000000284,5
MU_3,0.11318359374999432,5
MU_3,0.1240234375,5
MU_3,0.12441406249999432,5
MU_3,0.11386718750000568,5
MU_3,0.12226562499999716,5
MU_3,0.14140625000000284,5
MU_3,0.13535156250000568,5
MU_3,0.13310546874998863,5
MU_3,0.09775390625000568,5
MU_3,0.11494140624999716,5
MU_3,0.11367187500000853,5
MU_3,0.11874999999999147,5
MU_3,0.11328125,5
MU_3,0.16884765625000853,5
MU_3,0.11943359374998863,5
MU_3,0.12431640625000284,5
MU_3,0.11904296875000853,5
MU_3,0.12568359374999716,5
MU_3,0.12158203125,5
MU_3,0.11601562500000284,5
MU_3,0.13808593749999432,5
MU_3,0.13017578125000284,5
MU_3,0.14121093749999147,5
MU_3,0.11582031250000568,5
MU_3,0.13623046875,5
MU_3,0.14140625000000284,5
MU_3,0.11289062499999147,5
MU_3,0.11933593750001137,5
MU_3,0.11308593749998863,5
MU_3,0.12753906250000568,5
MU_3,0.10947265625000568,5
MU_3,0.11708984374999432,5
MU_3,0.10556640625000568,5
MU_3,0.1240234375,5
MU_3,0.11806640624999432,5
MU_3,0.11884765624999716,5
MU_3,0.1259765625,5
MU_3,0.1044921875,5
MU_3,0.10917968750000284,5
MU_3,0.12441406249999432,5
MU_3,0.12177734375001137,5
MU_3,0.11591796874999716,5
MU_3,0.12578125000000284,5
MU_3,0.10986328125,5
MU_3,0.13486328124999147,5
MU_3,0.11992187500000284,5
MU_3,0.10712890624999716,5
MU_3,0.10957031249999716,5
MU_3,0.1201171875,5
MU_3,0.10107421875,5
MU_3,0.11748046875000284,5
MU_3,0.10996093750000568,5
MU_3,0.11562499999999432,5
MU_3,0.12421874999999716,5
MU_3,0.12412109375000568,5
MU_3,0.10800781250000568,5
MU_3,0.15830078124999147,5
MU_3,0.11933593749999716,5
MU_3,0.12070312500000568,5
MU_3,0.10908203124999716,5
MU_3,0.1181640625,5
MU_3,0.10117187500000568,5
MU_3,0.12666015624999716,5
MU_3,0.10966796875000284,5
MU_3,0.10810546874999716,5
MU_3,0.11689453124999716,5
MU_3,0.11318359375000853,5
MU_3,0.13017578124998863,5
MU_3,0.11406250000000284,5
MU_3,0.11113281250000284,5
MU_3,0.11376953125,5
MU_3,0.11533203125000568,5
MU_3,0.11162109374998863,5
MU_3,0.12050781250000853,5
MU_3,0.12509765624999147,5
MU_3,0.11982421875001137,5
MU_3,0.125,5
MU_3,0.13808593749999432,5
MU_3,0.10263671875000568,5
MU_3,0.13339843749999147,5
MU_3,0.11972656250000568,5
MU_3,0.11445312499999716,5
MU_3,0.13037109375,5
MU_3,0.11933593749999716,5
MU_3,0.13417968750000853,5
MU_3,0.10751953124999147,5
MU_3,0.109375,5
MU_3,0.11630859375000568,5
MU_3,0.11806640624999432,5
MU_3,0.12421874999999716,5
MU_3,0.11845703125000284,5
MU_3,0.11249999999999716,5
MU_3,0.11748046875000284,5
MU_3,0.12607421875000568,5
MU_3,0.11904296874999432,5
MU_3,0.11572265625,5
MU_3,0.13017578125000284,5
MU_3,0.12119140625000568,5
MU_3,0.10126953124999716,5
MU_3,0.12119140624999147,5
MU_3,0.11669921875,5
MU_3,0.12626953125000284,5
MU_3,0.15859375000000853,5
MU_1,0.11708984374999432,30
MU_1,0.11787109374999716,30
MU_1,0.11503906250000284,30
MU_1,0.10957031249999716,30
MU_1,0.11210937500000284,30
MU_1,0.09560546874999432,30
MU_1,0.12294921875000853,30
MU_1,0.10292968749999432,30
MU_1,0.12802734375000568,30
MU_1,0.12636718749999432,30
MU_1,0.12070312500000568,30
MU_1,0.11552734375000284,30
MU_1,0.12412109374999147,30
MU_1,0.13144531250000568,30
MU_1,0.24658203125,30
MU_1,0.14013671875,30
MU_1,0.12031249999999716,30
MU_1,0.11865234375,30
MU_1,0.11367187499999432,30
MU_1,0.11269531250000853,30
MU_1,0.12119140624999147,30
MU_1,0.11015625000000284,30
MU_1,0.12216796875000568,30
MU_1,0.11269531249999432,30
MU_1,0.13496093749999716,30
MU_1,0.09218750000000853,30
MU_1,0.10517578124999716,30
MU_1,0.12128906249999716,30
MU_1,0.12070312500000568,30
MU_1,0.09707031249999432,30
MU_1,0.11757812500000853,30
MU_1,0.12636718749999432,30
MU_1,0.11249999999999716,30
MU_1,0.09980468749999716,30
MU_1,0.11298828125001137,30
MU_1,0.11240234374999147,30
MU_1,0.10312500000000568,30
MU_1,0.1162109375,30
MU_1,0.12890625,30
MU_1,0.11679687499999147,30
MU_1,0.11464843750000853,30
MU_1,0.11757812499999432,30
MU_1,0.10693359375,30
MU_1,0.11806640625000853,30
MU_1,0.12343749999999432,30
MU_1,0.13046875000000568,30
MU_1,0.12607421874999147,30
MU_1,0.10195312500000853,30
MU_1,0.13007812499999716,30
MU_1,0.12578125000000284,30
MU_1,0.12343749999999432,30
MU_1,0.12216796875000568,30
MU_1,0.13037109375,30
MU_1,0.12314453124999147,30
MU_1,0.11865234375,30
MU_1,0.12802734375000568,30
MU_1,0.12734374999999432,30
MU_1,0.12138671875000284,30
MU_1,0.11601562500000284,30
MU_1,0.12441406249999432,30
MU_1,0.13330078125,30
MU_1,0.10878906250000853,30
MU_1,0.13017578124998863,30
MU_1,0.12841796875,30
MU_1,0.123046875,30
MU_1,0.11757812500000853,30
MU_1,0.11933593749999716,30
MU_1,0.12861328124999716,30
MU_1,0.1162109375,30
MU_1,0.10175781249999716,30
MU_1,0.13798828125000284,30
MU_1,0.12626953125000284,30
MU_1,0.14423828124999716,30
MU_1,0.12041015625000284,30
MU_1,0.11572265625,30
MU_1,0.12968750000000284,30
MU_1,0.12656249999999147,30
MU_1,0.12275390625001137,30
MU_1,0.12626953124998863,30
MU_1,0.12773437500000284,30
MU_1,0.11777343750000568,30
MU_1,0.11533203124999147,30
MU_1,0.13056640625001137,30
MU_1,0.13691406249999716,30
MU_1,0.13066406250000284,30
MU_1,0.12519531249999716,30
MU_1,0.13359375000000284,30
MU_1,0.2728515624999943,30
MU_1,0.13945312500000284,30
MU_1,0.12197265624999432,30
MU_1,0.1044921875,30
MU_1,0.12001953125000853,30
MU_1,0.13105468749999716,30
MU_1,0.11992187500000284,30
MU_1,0.12714843749999716,30
MU_1,0.12617187499999716,30
MU_1,0.11591796874999716,30
MU_1,0.12246093750000853,30
MU_1,0.11923828124999147,30
MU_1,0.11855468750000853,30
MU_1,0.13749999999998863,30
MU_1,0.11669921875,30
MU_1,0.10869140625000284,30
MU_1,0.13974609375000568,30
MU_1,0.11777343749999147,30
MU_1,0.11738281250001137,30
MU_1,0.11171874999999432,30
MU_1,0.11962890625,30
MU_1,0.12861328124999716,30
MU_1,0.12265625000000568,30
MU_1,0.12177734374999716,30
MU_1,0.12158203125,30
MU_1,0.10488281249999432,30
MU_1,0.11679687500000568,30
MU_1,0.12138671875000284,30
MU_1,0.13740234374999716,30
MU_1,0.12470703124999716,30
MU_1,0.11279296875,30
MU_1,0.11962890625,30
MU_1,0.10371093749999716,30
MU_1,0.12548828125,30
MU_1,0.13427734375,30
MU_1,0.13261718750000284,30
MU_1,0.12626953125000284,30
MU_1,0.13027343749999432,30
MU_1,0.13349609375001137,30
MU_1,0.119140625,30
MU_1,0.12451171875,30
MU_1,0.13505859374998863,30
MU_1,0.12070312500000568,30
MU_1,0.13134765625,30
MU_1,0.12138671875000284,30
MU_1,0.15302734374999716,30
MU_1,0.12978515624999432,30
MU_1,0.13906250000000853,30
MU_1,0.12285156250000284,30
MU_1,0.12841796875,30
MU_1,0.11962890625,30
MU_1,0.12333984374998863,30
MU_1,0.12519531250001137,30
MU_1,0.1259765625,30
MU_1,0.10761718749999716,30
MU_1,0.13525390625,30
MU_1,0.13427734375,30
MU_1,0.11699218750000284,30
MU_1,0.11582031249999147,30
MU_1,0.1298828125,30
MU_1,0.1298828125,30
MU_1,0.11201171874999716,30
MU_1,0.13994140625000284,30
MU_1,0.11474609375,30
MU_1,0.11484375000000568,30
MU_1,0.14384765625000284,30
MU_1,0.12519531249999716,30
MU_1,0.12099609374999432,30
MU_1,0.12109375,30
MU_1,0.13388671875000568,30
MU_1,0.13124999999999432,30
MU_1,0.10517578124999716,30
MU_1,0.13789062500001137,30
MU_1,0.14228515624999716,30
MU_2,0.087890625,30
MU_2,0.08369140625001137,30
MU_2,0.11318359374999432,30
MU_2,0.09697265625000284,30
MU_2,0.10195312499999432,30
MU_2,0.09296874999999716,30
MU_2,0.099609375,30
MU_2,0.10283203125000284,30
MU_2,0.0908203125,30
MU_2,0.10048828125000853,30
MU_2,0.11406249999998863,30
MU_2,0.10292968750000853,30
MU_2,0.09941406250000284,30
MU_2,0.09199218749999716,30
MU_2,0.09804687499999432,30
MU_2,0.10380859375000284,30
MU_2,0.103515625,30
MU_2,0.10244140624999432,30
MU_2,0.10000000000000853,30
MU_2,0.10996093749999147,30
MU_2,0.09599609375000284,30
MU_2,0.10263671875000568,30
MU_2,0.10859374999999716,30
MU_2,0.10439453124999432,30
MU_2,0.10312500000000568,30
MU_2,0.10205078125,30
MU_2,0.12812499999999716,30
MU_2,0.12451171875,30
MU_2,0.11152343749999716,30
MU_2,0.09316406250000853,30
MU_2,0.10029296874999716,30
MU_2,0.10927734374999432,30
MU_2,0.08330078125000284,30
MU_2,0.10039062500000284,30
MU_2,0.10810546874999716,30
MU_2,0.10048828125000853,30
MU_2,0.1083984375,30
MU_2,0.09794921874998863,30
MU_2,0.10585937500000853,30
MU_2,0.09648437500000284,30
MU_2,0.10263671874999147,30
MU_2,0.10546875,30
MU_2,0.09716796875,30
MU_2,0.1044921875,30
MU_2,0.10810546874999716,30
MU_2,0.11250000000001137,30
MU_2,0.09355468749998863,30
MU_2,0.10283203125000284,30
MU_2,0.12001953125000853,30
MU_2,0.10478515624998863,30
MU_2,0.11259765625000284,30
MU_2,0.10703125000000568,30
MU_2,0.1142578125,30
MU_2,0.11445312499999716,30
MU_2,0.1171875,30
MU_2,0.11494140624999716,30
MU_2,0.11279296875,30
MU_2,0.11669921875,30
MU_2,0.13359375000000284,30
MU_2,0.10693359375,30
MU_2,0.13037109375,30
MU_2,0.09433593750000568,30
MU_2,0.14150390624999432,30
MU_2,0.12763671874999716,30
MU_2,0.11376953125,30
MU_2,0.09951171875000853,30
MU_2,0.11962890625,30
MU_2,0.10068359374999147,30
MU_2,0.10820312500000284,30
MU_2,0.12109375,30
MU_2,0.09023437499999432,30
MU_2,0.11757812500000853,30
MU_2,0.12568359374999716,30
MU_2,0.12080078124999716,30
MU_2,0.11582031250000568,30
MU_2,0.12089843750000284,30
MU_2,0.11201171874999716,30
MU_2,0.10488281249999432,30
MU_2,0.10917968750000284,30
MU_2,0.11083984375,30
MU_2,0.11171874999999432,30
MU_2,0.13544921875001137,30
MU_2,0.10429687499998863,30
MU_2,0.11953125000000853,30
MU_2,0.10410156249999147,30
MU_2,0.12275390625001137,30
MU_2,0.13759765624999432,30
MU_2,0.12294921874999432,30
MU_2,0.11357421875000284,30
MU_2,0.10566406249999716,30
MU_2,0.10175781250001137,30
MU_2,0.11347656249999716,30
MU_2,0.11445312499999716,30
MU_2,0.09980468749999716,30
MU_2,0.13603515625000284,30
MU_2,0.11582031250000568,30
MU_2,0.107421875,30
MU_2,0.1484375,30
MU_2,0.12128906249999716,30
MU_2,0.12158203125,30
MU_2,0.14960937499999716,30
MU_2,0.11484375000000568,30
MU_2,0.11474609375,30
MU_2,0.11162109374998863,30
MU_2,0.11123046875000853,30
MU_2,0.11191406249999147,30
MU_2,0.11845703125000284,30
MU_2,0.12314453125000568,30
MU_2,0.11874999999999147,30
MU_2,0.109375,30
MU_2,0.10361328125000568,30
MU_2,0.09843750000000284,30
MU_2,0.11572265625,30
MU_2,0.11220703124999432,30
MU_2,0.10605468750000568,30
MU_2,0.1015625,30
MU_2,0.11757812499999432,30
MU_2,0.11992187500000284,30
MU_2,0.09873046875000568,30
MU_2,0.11503906249998863,30
MU_2,0.09521484375,30
MU_2,0.10820312500000284,30
MU_2,0.10478515625000284,30
MU_2,0.10244140624999432,30
MU_2,0.08779296875000853,30
MU_2,0.10361328124999147,30
MU_2,0.09052734375001137,30
MU_2,0.08378906249998863,30
MU_2,0.09541015625001137,30
MU_2,0.10429687499998863,30
MU_2,0.10195312500000853,30
MU_2,0.11630859374999147,30
MU_2,0.10107421875,30
MU_2,0.11445312500001137,30
MU_2,0.10312499999999147,30
MU_2,0.11308593750000284,30
MU_2,0.10673828125000284,30
MU_2,0.10917968750000284,30
MU_2,0.12832031249999432,30
MU_2,0.1181640625,30
MU_2,0.11357421875000284,30
MU_2,0.11884765624999716,30
MU_2,0.11357421875000284,30
MU_2,0.10869140625000284,30
MU_2,0.10488281249999432,30
