neuron_id,spike_time
0,2.250000000099996 ms
0,6.15000000010002 ms
0,15.000000000100146 ms
0,21.40000000009985 ms
0,25.850000000099598 ms
0,30.350000000099342 ms
0,35.000000000099085 ms
0,38.90000000009886 ms
0,43.100000000098625 ms
0,46.35000000009844 ms
0,51.350000000098156 ms
0,57.20000000009782 ms
0,61.400000000097585 ms
0,66.20000000009793 ms
0,69.6000000000987 ms
0,73.45000000009958 ms
0,78.75000000010078 ms
0,82.75000000010169 ms
0,87.00000000010266 ms
0,91.00000000010357 ms
0,94.95000000010447 ms
0,99.25000000010544 ms
0,103.75000000010647 ms
0,107.15000000010724 ms
0,111.15000000010815 ms
0,115.45000000010913 ms
0,119.25000000010999 ms
0,122.8000000001108 ms
0,126.50000000011164 ms
0,131.95000000011285 ms
0,135.6500000001137 ms
0,139.1500000001145 ms
0,143.00000000011536 ms
0,147.25000000011633 ms
0,151.30000000011725 ms
0,155.75000000011826 ms
0,160.20000000011927 ms
0,166.35000000012067 ms
0,169.80000000012146 ms
0,174.65000000012256 ms
0,179.05000000012356 ms
0,186.35000000012522 ms
0,193.3000000001268 ms
0,199.30000000012816 ms
0,203.75000000012918 ms
0,208.35000000013022 ms
0,213.60000000013142 ms
0,219.2000000001327 ms
0,228.15000000013472 ms
0,231.65000000013552 ms
0,236.55000000013663 ms
0,240.3500000001375 ms
0,244.65000000013848 ms
0,249.1000000001395 ms
0,256.8000000001403 ms
0,260.50000000013694 ms
0,264.20000000013357 ms
0,268.2500000001299 ms
0,272.60000000012593 ms
0,275.850000000123 ms
0,280.3000000001189 ms
0,284.55000000011506 ms
0,289.95000000011015 ms
0,293.7500000001067 ms
0,298.20000000010265 ms
0,302.7500000000985 ms
0,309.3500000000925 ms
0,314.45000000008787 ms
0,319.00000000008373 ms
0,324.4000000000788 ms
0,332.95000000007104 ms
0,337.25000000006713 ms
0,341.5500000000632 ms
0,345.35000000005977 ms
0,349.10000000005635 ms
0,352.9000000000529 ms
0,357.1000000000491 ms
0,361.75000000004485 ms
0,366.5500000000405 ms
0,370.0500000000373 ms
0,373.9000000000338 ms
0,377.4000000000306 ms
0,381.9000000000265 ms
0,385.95000000002284 ms
0,392.75000000001666 ms
0,397.35000000001247 ms
0,401.10000000000906 ms
0,407.95000000000283 ms
0,415.0999999999963 ms
0,419.1999999999926 ms
0,423.4999999999887 ms
0,427.39999999998514 ms
0,431.4999999999814 ms
0,435.39999999997787 ms
0,439.3499999999743 ms
0,443.54999999997045 ms
0,448.1999999999662 ms
0,452.79999999996204 ms
0,458.5499999999568 ms
0,462.6499999999531 ms
0,466.4999999999496 ms
0,472.99999999994367 ms
0,477.2499999999398 ms
0,481.449999999936 ms
0,486.19999999993166 ms
0,489.6499999999285 ms
0,494.54999999992407 ms
0,500.7999999999184 ms
0,508.29999999991156 ms
0,512.9499999999074 ms
0,517.4499999999033 ms
0,523.9999999998973 ms
0,533.7999999998884 ms
0,538.7499999998839 ms
0,542.5999999998804 ms
0,546.7499999998766 ms
0,551.4999999998723 ms
0,557.2499999998671 ms
0,561.9499999998628 ms
0,566.2999999998589 ms
0,569.7999999998557 ms
0,573.9999999998519 ms
0,579.349999999847 ms
0,584.799999999842 ms
0,589.199999999838 ms
0,592.8499999998347 ms
0,596.5999999998313 ms
0,600.4499999998278 ms
0,604.4999999998241 ms
0,609.1499999998199 ms
0,614.499999999815 ms
0,621.5499999998086 ms
0,625.6999999998048 ms
0,628.5999999998022 ms
0,632.5999999997986 ms
0,636.2999999997952 ms
0,640.6499999997912 ms
0,645.9499999997864 ms
0,649.0499999997836 ms
0,653.1999999997798 ms
0,657.1999999997762 ms
0,661.849999999772 ms
0,667.249999999767 ms
0,671.5499999997631 ms
0,674.8999999997601 ms
0,678.1999999997571 ms
0,685.6499999997503 ms
0,689.8999999997465 ms
0,693.8999999997428 ms
0,697.9499999997391 ms
0,702.0499999997354 ms
0,706.1499999997317 ms
0,711.4499999997269 ms
0,715.8999999997228 ms
0,723.4999999997159 ms
0,729.7999999997102 ms
0,734.1499999997062 ms
0,738.2999999997024 ms
0,744.6499999996967 ms
