neuron_id,spike_time
0,3.0000000000999933 ms
0,23.300000000099743 ms
0,47.75000000009836 ms
0,74.8500000000999 ms
0,93.25000000010408 ms
0,114.0000000001088 ms
0,139.1500000001145 ms
0,160.7500000001194 ms
0,184.4500000001248 ms
0,206.0500000001297 ms
0,231.1500000001354 ms
0,256.9000000001402 ms
0,273.7500000001249 ms
0,294.8500000001057 ms
0,327.500000000076 ms
0,349.00000000005645 ms
0,371.65000000003585 ms
0,388.35000000002066 ms
0,406.0000000000046 ms
0,423.2499999999889 ms
0,449.69999999996486 ms
0,471.6499999999449 ms
0,491.49999999992684 ms
0,510.4499999999096 ms
0,534.7999999998875 ms
0,550.8499999998729 ms
0,570.3499999998552 ms
0,587.8999999998392 ms
0,607.5999999998213 ms
0,628.6999999998021 ms
0,649.3999999997833 ms
0,670.649999999764 ms
0,691.6999999997448 ms
0,716.2499999997225 ms
0,741.2499999996998 ms
0,758.0999999996844 ms
0,779.399999999665 ms
0,806.2999999996406 ms
0,828.4999999996204 ms
0,843.9499999996063 ms
0,863.0999999995889 ms
0,885.1499999995689 ms
0,906.2499999995497 ms
0,934.7999999995237 ms
0,955.2999999995051 ms
0,981.2999999994814 ms
0,1004.7499999994601 ms
0,1018.7499999994474 ms
0,1045.2499999995198 ms
0,1067.4999999996007 ms
0,1085.149999999665 ms
0,1108.9999999997517 ms
0,1130.6999999998307 ms
0,1149.0499999998974 ms
0,1167.349999999964 ms
0,1193.1500000000578 ms
0,1209.3500000001168 ms
0,1228.400000000186 ms
0,1252.4000000002734 ms
0,1272.5000000003465 ms
0,1294.2500000004256 ms
0,1317.1000000005088 ms
0,1336.4500000005792 ms
0,1359.3000000006623 ms
0,1381.9000000007445 ms
0,1409.6500000008455 ms
0,1429.3500000009171 ms
0,1448.1000000009853 ms
0,1468.0000000010577 ms
0,1486.500000001125 ms
0,1506.4500000011976 ms
0,1529.5500000012817 ms
0,1549.5000000013542 ms
0,1567.5000000014197 ms
0,1584.4000000014812 ms
0,1606.6500000015621 ms
0,1627.1000000016365 ms
0,1642.2000000016915 ms
0,1666.7000000017806 ms
0,1690.450000001867 ms
0,1716.2500000019609 ms
0,1739.0500000020438 ms
0,1760.3000000021211 ms
0,1781.4000000021979 ms
0,1804.9000000022834 ms
0,1824.9500000023563 ms
0,1848.0500000024404 ms
0,1878.1500000025499 ms
0,1894.4500000026092 ms
0,1923.6000000027152 ms
0,1946.6000000027989 ms
0,1961.450000002853 ms
0,1978.0500000029133 ms
0,2003.3500000030053 ms
0,2025.7500000030868 ms
0,2047.2000000031649 ms
0,2065.2000000032303 ms
0,2089.4500000033186 ms
0,2103.60000000337 ms
0,2125.7500000034506 ms
0,2148.650000003534 ms
0,2174.800000003629 ms
0,2194.000000003699 ms
0,2217.3000000037837 ms
0,2238.6500000038614 ms
0,2262.6500000039487 ms
0,2283.850000004026 ms
0,2307.2000000041107 ms
0,2330.8000000041966 ms
0,2351.550000004272 ms
0,2378.3000000043694 ms
0,2402.950000004459 ms
0,2424.950000004539 ms
0,2446.350000004617 ms
0,2465.350000004686 ms
0,2487.900000004768 ms
0,2510.5500000048505 ms
0,2537.1500000049473 ms
0,2556.7000000050184 ms
0,2587.600000005131 ms
0,2606.1500000051983 ms
0,2633.7500000052987 ms
0,2653.35000000537 ms
0,2672.7500000054406 ms
0,2686.850000005492 ms
0,2705.850000005561 ms
0,2726.8000000056372 ms
0,2748.950000005718 ms
0,2775.0000000058126 ms
0,2795.950000005889 ms
0,2823.80000000599 ms
0,2846.250000006072 ms
0,2868.5000000061527 ms
0,2892.9500000062417 ms
0,2913.050000006315 ms
0,2939.3500000064105 ms
0,2956.1500000064716 ms
0,2977.0500000065476 ms
0,2999.200000006628 ms
0,3020.350000006705 ms
0,3036.6500000067645 ms
0,3057.40000000684 ms
0,3076.2000000069083 ms
0,3096.1000000069807 ms
0,3114.100000007046 ms
0,3141.6000000071463 ms
0,3164.7000000072303 ms
0,3189.2000000073194 ms
0,3214.5000000074115 ms
0,3237.0500000074935 ms
0,3262.0500000075845 ms
0,3282.3500000076583 ms
0,3299.1500000077194 ms
0,3322.450000007804 ms
0,3345.750000007889 ms
0,3371.2500000079817 ms
0,3397.700000008078 ms
0,3418.050000008152 ms
0,3433.500000008208 ms
0,3456.4500000082917 ms
0,3476.7500000083655 ms
0,3496.150000008436 ms
0,3515.0000000085047 ms
0,3533.550000008572 ms
0,3554.0000000086466 ms
0,3570.4000000087062 ms
0,3594.200000008793 ms
0,3614.2000000088656 ms
0,3642.600000008969 ms
0,3668.4000000090628 ms
0,3685.250000009124 ms
0,3705.6500000091983 ms
0,3722.2000000092585 ms
0,3737.6000000093145 ms
0,3754.750000009377 ms
0,3774.2000000094476 ms
