neuron_id,spike_time
0,12.0 ms
0,13.149999999999999 ms
0,55.699999999999996 ms
0,68.75 ms
0,69.9 ms
0,81.25 ms
0,97.75 ms
0,99.55000000000001 ms
0,100.85 ms
0,123.15 ms
0,128.25 ms
0,143.14999999999998 ms
0,154.05 ms
0,155.05 ms
0,167.85000000000002 ms
0,178.40000000000003 ms
0,186.70000000000005 ms
0,206.75000000000006 ms
0,208.80000000000007 ms
0,222.75000000000006 ms
0,232.20000000000005 ms
0,255.95000000000005 ms
0,258.0 ms
0,267.95000000000005 ms
0,268.25 ms
0,285.6500000000001 ms
0,292.75 ms
0,296.55000000000007 ms
0,314.55000000000007 ms
0,314.9000000000001 ms
0,325.10000000000014 ms
0,342.1500000000001 ms
0,347.6500000000001 ms
0,350.9000000000001 ms
0,355.80000000000007 ms
0,381.35 ms
0,387.95000000000016 ms
0,417.5000000000001 ms
0,426.4000000000001 ms
0,440.95000000000005 ms
0,476.2500000000001 ms
0,493.9000000000001 ms
0,500.80000000000007 ms
0,504.20000000000005 ms
0,508.1 ms
0,538.8000000000001 ms
0,544.7500000000001 ms
0,546.6000000000003 ms
0,561.85 ms
0,580.7500000000001 ms
0,592.5500000000001 ms
0,605.7500000000001 ms
0,607.8500000000003 ms
0,608.6500000000002 ms
0,612.0500000000001 ms
0,628.6 ms
0,634.4 ms
0,648.4 ms
0,651.7500000000001 ms
0,652.4500000000002 ms
0,655.8000000000001 ms
0,660.2500000000001 ms
0,662.6000000000003 ms
0,727.5000000000001 ms
0,741.1000000000003 ms
0,743.8000000000003 ms
0,744.4000000000002 ms
0,745.0000000000003 ms
0,757.6000000000003 ms
0,791.4500000000004 ms
0,800.9000000000004 ms
0,802.8000000000003 ms
0,829.2000000000002 ms
0,832.1000000000003 ms
0,834.1000000000003 ms
0,884.0000000000001 ms
0,886.7000000000002 ms
0,890.4500000000004 ms
0,902.8500000000003 ms
0,916.1000000000003 ms
0,922.3500000000003 ms
0,929.6500000000002 ms
0,949.1000000000003 ms
0,949.7000000000004 ms
0,963.7000000000002 ms
0,964.4000000000002 ms
0,993.2500000000003 ms
0,1016.5000000000003 ms
0,1017.7000000000004 ms
0,1017.9000000000004 ms
0,1025.3000000000002 ms
0,1025.9000000000005 ms
0,1034.3500000000004 ms
0,1038.2500000000005 ms
0,1062.6000000000004 ms
0,1065.8000000000002 ms
0,1073.0000000000005 ms
0,1077.2000000000003 ms
0,1103.0500000000006 ms
0,1113.7500000000005 ms
0,1118.8000000000006 ms
0,1125.0500000000006 ms
0,1146.1000000000004 ms
0,1159.4000000000005 ms
0,1174.0 ms
0,1184.0 ms
0,1206.3000000000002 ms
0,1231.65 ms
0,1245.8000000000002 ms
0,1246.15 ms
0,1246.7000000000003 ms
0,1252.7999999999997 ms
0,1253.75 ms
0,1259.5500000000002 ms
0,1259.6499999999996 ms
0,1263.6999999999998 ms
0,1263.9499999999998 ms
0,1276.1 ms
0,1282.9 ms
0,1289.7499999999995 ms
0,1298.4 ms
0,1299.0499999999997 ms
0,1302.6 ms
0,1307.9499999999998 ms
0,1326.1999999999998 ms
0,1331.75 ms
0,1352.4499999999998 ms
0,1352.85 ms
0,1353.35 ms
0,1354.5499999999997 ms
0,1356.5 ms
0,1361.9499999999998 ms
0,1372.6999999999998 ms
0,1373.3000000000002 ms
0,1405.5500000000002 ms
0,1407.6 ms
0,1414.6999999999998 ms
0,1417.1999999999998 ms
0,1447.25 ms
0,1453.8499999999995 ms
0,1465.3499999999995 ms
0,1467.0499999999997 ms
0,1482.5499999999997 ms
0,1486.9499999999998 ms
0,1487.2999999999997 ms
0,1487.7499999999995 ms
0,1488.65 ms
0,1500.2999999999997 ms
0,1504.7000000000003 ms
0,1514.6 ms
0,1537.15 ms
0,1543.9 ms
0,1554.65 ms
0,1570.5500000000002 ms
0,1574.4500000000003 ms
0,1584.7000000000003 ms
0,1586.65 ms
0,1594.15 ms
0,1605.0500000000006 ms
0,1625.2000000000003 ms
0,1629.8000000000006 ms
0,1647.3500000000004 ms
0,1657.7500000000005 ms
0,1658.0500000000006 ms
0,1661.5500000000006 ms
0,1669.7500000000005 ms
0,1672.6000000000004 ms
0,1690.3500000000004 ms
0,1691.1000000000004 ms
0,1720.6000000000004 ms
0,1729.3500000000004 ms
0,1734.0500000000002 ms
0,1735.3000000000002 ms
0,1745.3000000000002 ms
0,1755.3500000000004 ms
0,1761.6500000000005 ms
0,1776.75 ms
0,1788.0 ms
0,1793.3500000000004 ms
0,1806.0500000000002 ms
0,1808.5 ms
0,1815.2000000000003 ms
0,1819.5000000000005 ms
0,1823.0500000000002 ms
0,1824.8000000000002 ms
0,1826.0 ms
0,1826.8000000000002 ms
0,1836.4 ms
0,1840.7000000000003 ms
0,1852.85 ms
0,1860.5500000000002 ms
0,1863.75 ms
0,1868.5500000000002 ms
0,1871.6000000000004 ms
0,1878.8500000000004 ms
0,1894.9 ms
0,1902.2000000000003 ms
0,1902.85 ms
0,1909.0000000000005 ms
0,1936.1 ms
0,1937.5500000000002 ms
0,1981.8000000000002 ms
0,1999.6000000000004 ms
0,2004.0 ms
0,2043.6000000000004 ms
0,2056.3 ms
0,2058.05 ms
0,2068.3 ms
0,2080.25 ms
