neuron_id,spike_time
0,1.1500000000000001 ms
0,2.3 ms
0,21.85 ms
0,38.650000000000006 ms
0,57.400000000000006 ms
0,60.650000000000006 ms
0,78.20000000000002 ms
0,79.04999999999998 ms
0,79.29999999999998 ms
0,116.5 ms
0,119.0 ms
0,121.1 ms
0,127.65 ms
0,131.49999999999997 ms
0,137.29999999999998 ms
0,139.05000000000004 ms
0,147.60000000000005 ms
0,155.1 ms
0,248.45000000000007 ms
0,249.45000000000002 ms
0,293.1 ms
0,297.6 ms
0,300.0 ms
0,302.6 ms
0,307.75 ms
0,320.65 ms
0,324.75 ms
0,330.6 ms
0,346.80000000000007 ms
0,365.80000000000007 ms
0,370.69999999999993 ms
0,384.6 ms
0,387.29999999999995 ms
0,400.15 ms
0,420.04999999999995 ms
0,434.69999999999993 ms
0,443.69999999999993 ms
0,466.79999999999995 ms
0,468.79999999999995 ms
0,502.04999999999995 ms
0,508.0999999999999 ms
0,520.1999999999998 ms
0,520.9000000000001 ms
0,527.6500000000001 ms
0,547.5999999999999 ms
0,555.3499999999999 ms
0,567.4000000000001 ms
0,577.5 ms
0,584.8499999999999 ms
0,589.4000000000001 ms
0,590.9499999999998 ms
0,603.3499999999999 ms
0,623.8999999999999 ms
0,633.3499999999999 ms
0,649.55 ms
0,662.05 ms
0,693.5 ms
0,711.0 ms
0,725.3 ms
0,738.7 ms
0,769.55 ms
0,777.75 ms
0,810.3 ms
0,840.25 ms
0,846.75 ms
0,880.45 ms
0,894.1500000000001 ms
0,907.2 ms
0,908.05 ms
0,910.4000000000001 ms
0,922.95 ms
0,942.6000000000001 ms
0,978.8999999999999 ms
0,999.3 ms
0,1002.25 ms
0,1010.3499999999999 ms
0,1012.4000000000001 ms
0,1023.9499999999998 ms
0,1025.5 ms
0,1039.4499999999998 ms
0,1040.3000000000002 ms
0,1056.9499999999998 ms
0,1061.9499999999998 ms
0,1062.15 ms
0,1068.1 ms
0,1076.6 ms
0,1079.5000000000005 ms
0,1081.15 ms
0,1088.6000000000004 ms
0,1103.0000000000005 ms
0,1108.4000000000005 ms
0,1115.6500000000005 ms
0,1120.1500000000005 ms
0,1137.3500000000004 ms
0,1140.3500000000004 ms
0,1171.7000000000007 ms
0,1174.5000000000005 ms
0,1188.8000000000006 ms
0,1189.8000000000006 ms
0,1199.2000000000003 ms
0,1205.9500000000003 ms
0,1216.4500000000003 ms
0,1217.6500000000005 ms
0,1225.8500000000004 ms
0,1251.1000000000004 ms
0,1260.7000000000007 ms
0,1279.9500000000007 ms
0,1286.6000000000004 ms
0,1289.250000000001 ms
0,1298.0500000000006 ms
0,1308.2000000000007 ms
0,1323.5500000000006 ms
0,1338.2000000000007 ms
0,1340.1000000000008 ms
0,1352.1000000000008 ms
0,1381.3000000000006 ms
0,1384.6000000000008 ms
0,1394.3500000000008 ms
0,1394.5500000000006 ms
0,1408.6000000000008 ms
0,1411.900000000001 ms
0,1420.3500000000008 ms
0,1426.150000000001 ms
0,1433.0000000000005 ms
0,1436.3000000000006 ms
0,1460.5500000000006 ms
0,1464.0500000000006 ms
0,1469.3500000000008 ms
0,1470.1000000000008 ms
