neuron_id,spike_time
0,1.950000000099997 ms
1,3.100000000099993 ms
2,5.200000000100006 ms
3,2.9000000000999937 ms
4,2.4500000000999953 ms
5,3.050000000099993 ms
6,2.850000000099994 ms
7,3.0000000000999933 ms
8,2.6500000000999946 ms
9,3.150000000099993 ms
10,3.2500000000999925 ms
11,2.7500000000999942 ms
12,2.800000000099994 ms
13,3.050000000099993 ms
14,3.650000000099991 ms
15,3.2000000000999926 ms
16,3.650000000099991 ms
17,3.600000000099991 ms
18,3.100000000099993 ms
19,3.3000000000999923 ms
21,3.7500000000999907 ms
22,3.050000000099993 ms
23,3.2000000000999926 ms
24,3.350000000099992 ms
25,2.1000000000999965 ms
27,3.4500000000999917 ms
28,2.4500000000999953 ms
29,3.350000000099992 ms
30,2.6000000000999948 ms
31,3.5500000000999914 ms
32,3.700000000099991 ms
37,3.5500000000999914 ms
39,3.150000000099993 ms
40,3.100000000099993 ms
44,3.700000000099991 ms
52,3.5500000000999914 ms
64,3.8000000000999905 ms
