neuron_id,spike_time
0,5.6000000000000005 ms
0,7.95 ms
0,14.05 ms
0,16.55 ms
0,16.749999999999996 ms
0,21.899999999999995 ms
0,30.2 ms
0,38.599999999999994 ms
0,57.900000000000006 ms
0,59.35000000000001 ms
0,86.95 ms
0,100.50000000000001 ms
0,110.00000000000001 ms
0,152.60000000000002 ms
0,158.8 ms
0,163.10000000000002 ms
0,167.60000000000002 ms
0,171.5 ms
0,198.5 ms
0,203.75 ms
0,209.60000000000002 ms
0,212.40000000000003 ms
0,213.95000000000005 ms
0,242.65000000000003 ms
0,247.45000000000005 ms
0,247.85000000000002 ms
0,253.85000000000002 ms
0,255.30000000000007 ms
0,270.80000000000007 ms
0,288.45000000000005 ms
0,289.95000000000005 ms
0,292.6500000000001 ms
0,324.9000000000001 ms
0,343.20000000000005 ms
0,354.95000000000005 ms
0,366.6 ms
0,372.35 ms
0,373.6 ms
0,392.4 ms
0,397.65 ms
0,417.45000000000005 ms
0,424.95000000000005 ms
0,427.80000000000007 ms
0,428.95000000000005 ms
0,432.55000000000007 ms
0,441.35 ms
0,443.1 ms
0,446.0000000000001 ms
0,493.30000000000007 ms
0,494.1 ms
0,496.2500000000001 ms
0,496.95000000000005 ms
0,501.05000000000007 ms
0,520.7500000000001 ms
0,575.4 ms
0,578.85 ms
0,616.5500000000001 ms
0,625.5000000000001 ms
0,636.0000000000003 ms
0,647.7500000000001 ms
0,661.3500000000003 ms
0,712.0000000000001 ms
0,720.4500000000002 ms
0,724.9000000000002 ms
0,736.8000000000003 ms
0,765.6500000000004 ms
0,765.8500000000005 ms
0,800.0500000000005 ms
0,820.2500000000006 ms
0,823.6000000000005 ms
0,832.3000000000005 ms
0,841.8500000000005 ms
0,842.5000000000003 ms
0,845.5500000000003 ms
0,849.9500000000004 ms
0,889.8500000000003 ms
0,900.0500000000003 ms
0,910.6500000000004 ms
0,962.6000000000005 ms
0,977.4500000000006 ms
0,981.0000000000006 ms
0,1002.8500000000005 ms
0,1008.8500000000005 ms
0,1018.0000000000003 ms
0,1025.1500000000005 ms
0,1037.7000000000007 ms
0,1081.4500000000007 ms
0,1111.6500000000005 ms
0,1115.9000000000005 ms
0,1117.0000000000005 ms
0,1118.0500000000006 ms
0,1149.5500000000006 ms
0,1162.4500000000003 ms
0,1171.3500000000008 ms
0,1173.4500000000003 ms
0,1173.9000000000005 ms
0,1202.3000000000006 ms
0,1203.2000000000007 ms
0,1235.7000000000007 ms
0,1278.5500000000006 ms
0,1288.1500000000005 ms
0,1310.7500000000005 ms
0,1314.0000000000005 ms
0,1367.6000000000004 ms
0,1386.9500000000003 ms
0,1403.9 ms
0,1419.15 ms
0,1428.7000000000003 ms
0,1455.65 ms
0,1469.6000000000004 ms
0,1489.0500000000002 ms
0,1490.3500000000004 ms
0,1520.2500000000005 ms
0,1523.9000000000005 ms
0,1526.6000000000004 ms
0,1536.7000000000007 ms
0,1540.7000000000007 ms
0,1552.2500000000005 ms
0,1554.3500000000004 ms
0,1555.0500000000002 ms
0,1563.1000000000004 ms
0,1572.8000000000002 ms
0,1595.4000000000005 ms
0,1615.5 ms
0,1618.75 ms
0,1652.7000000000003 ms
0,1661.1000000000004 ms
0,1686.0000000000005 ms
0,1688.6500000000005 ms
0,1689.0500000000006 ms
0,1709.3000000000006 ms
0,1714.1500000000005 ms
0,1715.5000000000005 ms
0,1774.6500000000005 ms
0,1808.5000000000005 ms
0,1838.6500000000005 ms
0,1841.6500000000005 ms
0,1845.9500000000007 ms
0,1849.5500000000002 ms
0,1850.9500000000007 ms
0,1855.8000000000002 ms
0,1858.4000000000005 ms
0,1859.2000000000003 ms
0,1879.7500000000005 ms
0,1883.4500000000003 ms
0,1905.3500000000004 ms
0,1924.8000000000002 ms
0,1934.1500000000005 ms
0,1945.4500000000003 ms
0,1955.15 ms
0,1964.1000000000004 ms
0,1975.9500000000003 ms
0,1982.9500000000003 ms
0,1984.65 ms
0,1987.5000000000005 ms
0,2001.65 ms
0,2035.6000000000004 ms
0,2063.3500000000004 ms
0,2088.1500000000005 ms
0,2099.500000000001 ms
0,2110.6500000000005 ms
0,2121.55 ms
0,2125.55 ms
0,2143.8 ms
0,2152.6000000000013 ms
0,2173.55 ms
0,2214.6000000000013 ms
0,2225.05 ms
0,2251.2000000000007 ms
0,2265.3500000000004 ms
0,2275.300000000001 ms
0,2295.25 ms
0,2301.7000000000007 ms
0,2305.3999999999996 ms
0,2351.05 ms
0,2354.55 ms
0,2359.9000000000005 ms
0,2368.25 ms
0,2379.3 ms
0,2383.5 ms
0,2384.6000000000004 ms
0,2413.7999999999993 ms
0,2421.2 ms
0,2421.3 ms
0,2430.499999999999 ms
0,2441.499999999999 ms
0,2448.8499999999995 ms
0,2452.0499999999993 ms
0,2464.3999999999996 ms
0,2470.949999999999 ms
0,2478.2999999999993 ms
0,2487.1499999999996 ms
0,2488.699999999999 ms
0,2498.5999999999995 ms
0,2508.3499999999995 ms
0,2510.749999999999 ms
0,2516.2 ms
0,2520.0499999999993 ms
0,2549.0999999999995 ms
0,2572.7999999999993 ms
0,2594.8499999999995 ms
0,2619.999999999999 ms
0,2623.0999999999995 ms
0,2626.749999999999 ms
0,2629.749999999999 ms
0,2640.8 ms
0,2647.5999999999995 ms
0,2668.3 ms
0,2675.3499999999995 ms
0,2693.2 ms
0,2721.45 ms
0,2725.0999999999995 ms
0,2734.75 ms
0,2749.3 ms
0,2751.3500000000004 ms
0,2760.25 ms
0,2768.2000000000007 ms
0,2774.2000000000007 ms
0,2774.3500000000004 ms
0,2798.5 ms
0,2802.3500000000004 ms
0,2807.4500000000007 ms
0,2822.3500000000004 ms
0,2823.9000000000005 ms
0,2851.250000000001 ms
0,2879.3500000000004 ms
0,2884.55 ms
0,2900.0 ms
0,2919.6000000000004 ms
0,2922.1000000000004 ms
0,2940.45 ms
0,2941.8999999999996 ms
0,2946.1499999999996 ms
0,2950.8499999999995 ms
0,2958.8499999999995 ms
0,2964.1499999999996 ms
0,2968.0499999999993 ms
0,2982.95 ms
0,2986.8499999999995 ms
0,2991.5 ms
0,2996.7 ms
0,3004.2 ms
0,3018.95 ms
0,3034.95 ms
0,3059.75 ms
0,3095.1499999999996 ms
0,3103.8 ms
0,3105.3 ms
0,3133.95 ms
0,3140.000000000001 ms
0,3141.500000000001 ms
0,3142.45 ms
0,3176.9000000000005 ms
0,3199.2 ms
0,3201.8500000000004 ms
0,3232.5 ms
0,3261.7000000000007 ms
0,3263.6000000000004 ms
0,3267.7000000000007 ms
0,3313.7000000000007 ms
0,3315.4500000000007 ms
0,3330.4500000000007 ms
0,3332.2000000000007 ms
0,3332.55 ms
0,3338.8500000000004 ms
0,3340.7000000000007 ms
0,3367.6499999999996 ms
0,3378.05 ms
0,3380.6500000000005 ms
0,3402.7 ms
0,3403.05 ms
0,3404.8 ms
0,3426.95 ms
0,3433.8500000000004 ms
0,3439.6500000000005 ms
0,3471.750000000001 ms
0,3491.1000000000004 ms
0,3508.4500000000007 ms
0,3513.6499999999996 ms
0,3517.1499999999996 ms
0,3520.6499999999996 ms
0,3535.6499999999996 ms
0,3569.3 ms
0,3570.6500000000005 ms
0,3585.3 ms
0,3624.75 ms
0,3630.05 ms
0,3654.8500000000004 ms
0,3670.1000000000004 ms
0,3675.8500000000004 ms
0,3682.1000000000004 ms
0,3688.1000000000004 ms
0,3709.1000000000004 ms
0,3729.7000000000007 ms
0,3731.6000000000004 ms
0,3742.1000000000004 ms
0,3757.9500000000007 ms
0,3774.4500000000007 ms
0,3782.1000000000004 ms
0,3803.0 ms
0,3812.6000000000004 ms
0,3819.1500000000005 ms
0,3822.3 ms
0,3832.8 ms
0,3843.250000000001 ms
0,3854.7 ms
0,3867.000000000001 ms
0,3882.1500000000005 ms
0,3888.500000000001 ms
0,3900.9000000000005 ms
0,3905.000000000001 ms
0,3924.8500000000004 ms
0,3953.75 ms
0,3960.4500000000007 ms
0,3967.5 ms
0,3975.4000000000005 ms
0,3976.4500000000007 ms
0,3986.050000000001 ms
0,3986.9000000000005 ms
0,3995.9000000000005 ms
1,46.25 ms
1,54.55 ms
1,65.8 ms
1,90.7 ms
1,92.65000000000002 ms
1,139.45 ms
1,153.10000000000002 ms
1,160.25 ms
1,162.5 ms
1,168.25 ms
1,171.0 ms
1,185.0 ms
1,190.0 ms
1,225.60000000000002 ms
1,236.75 ms
1,238.85000000000002 ms
1,241.90000000000003 ms
1,242.45000000000005 ms
1,247.50000000000006 ms
1,265.0500000000001 ms
1,267.90000000000015 ms
1,272.8500000000001 ms
1,277.25000000000006 ms
1,278.40000000000003 ms
1,297.90000000000003 ms
1,311.15000000000003 ms
1,315.9500000000001 ms
1,320.1000000000001 ms
1,322.3 ms
1,329.05 ms
1,343.24999999999994 ms
1,353.2 ms
1,358.09999999999997 ms
1,372.09999999999997 ms
1,416.40000000000003 ms
1,425.3999999999999 ms
1,450.7 ms
1,465.95 ms
1,483.95 ms
1,488.75000000000006 ms
1,506.24999999999994 ms
1,506.59999999999997 ms
1,511.74999999999994 ms
1,529.2 ms
1,531.1000000000001 ms
1,535.3999999999999 ms
1,540.3999999999999 ms
1,569.75 ms
1,581.05 ms
1,590.6499999999999 ms
1,603.2 ms
1,607.9999999999998 ms
1,611.0999999999999 ms
1,635.25 ms
1,655.75 ms
1,673.1999999999998 ms
1,685.5 ms
1,714.1499999999999 ms
1,718.4499999999998 ms
1,726.7499999999998 ms
