neuron_id,spike_time
0,3.150000000099993 ms
0,7.9500000001000455 ms
0,12.650000000100112 ms
0,18.8000000001 ms
0,22.50000000009979 ms
0,26.70000000009955 ms
0,31.550000000099274 ms
0,36.250000000099014 ms
0,41.45000000009872 ms
0,44.95000000009852 ms
0,49.20000000009828 ms
0,54.700000000097965 ms
0,59.25000000009771 ms
0,64.10000000009745 ms
0,68.40000000009843 ms
0,72.05000000009926 ms
0,75.7500000001001 ms
0,79.90000000010104 ms
0,83.70000000010191 ms
0,88.0500000001029 ms
0,92.0000000001038 ms
0,97.55000000010506 ms
0,103.0000000001063 ms
0,107.70000000010737 ms
0,115.90000000010923 ms
0,119.55000000011006 ms
0,126.70000000011169 ms
0,130.0000000001124 ms
0,133.1000000001131 ms
0,136.75000000011394 ms
0,141.95000000011512 ms
0,146.05000000011606 ms
0,149.65000000011688 ms
0,157.15000000011858 ms
0,161.75000000011963 ms
0,165.95000000012058 ms
0,170.95000000012172 ms
0,175.7000000001228 ms
0,180.85000000012397 ms
0,184.35000000012477 ms
0,188.9500000001258 ms
0,194.6500000001271 ms
0,198.25000000012793 ms
0,202.25000000012884 ms
0,206.9000000001299 ms
0,211.3500000001309 ms
0,215.90000000013194 ms
0,221.10000000013312 ms
0,224.65000000013393 ms
0,228.55000000013482 ms
0,236.8000000001367 ms
0,241.2000000001377 ms
0,244.7000000001385 ms
0,249.6500000001396 ms
0,253.35000000014045 ms
0,256.5500000001405 ms
0,260.15000000013725 ms
0,264.1500000001336 ms
0,267.2500000001308 ms
0,271.50000000012693 ms
0,274.9500000001238 ms
0,280.8500000001184 ms
0,284.55000000011506 ms
0,291.1000000001091 ms
0,295.7000000001049 ms
0,300.6500000001004 ms
0,305.6500000000959 ms
0,312.6500000000895 ms
0,316.7000000000858 ms
0,320.40000000008246 ms
0,325.90000000007745 ms
0,330.0500000000737 ms
0,333.50000000007054 ms
0,339.2500000000653 ms
0,342.85000000006204 ms
0,347.25000000005804 ms
0,351.0000000000546 ms
0,355.15000000005085 ms
0,358.35000000004794 ms
0,362.2500000000444 ms
0,366.000000000041 ms
0,369.10000000003816 ms
0,372.9000000000347 ms
0,377.4000000000306 ms
0,386.50000000002234 ms
0,391.9000000000174 ms
0,401.00000000000915 ms
0,404.9000000000056 ms
0,409.0000000000019 ms
0,412.6999999999985 ms
0,418.14999999999355 ms
0,423.7999999999884 ms
0,428.24999999998437 ms
0,432.34999999998064 ms
0,438.6499999999749 ms
0,443.44999999997054 ms
0,447.49999999996686 ms
0,452.14999999996263 ms
0,456.29999999995886 ms
0,459.9999999999555 ms
0,464.89999999995104 ms
0,468.9999999999473 ms
0,472.8499999999438 ms
0,477.1499999999399 ms
0,480.9999999999364 ms
0,484.24999999993344 ms
0,487.4999999999305 ms
0,493.44999999992507 ms
0,496.6999999999221 ms
0,499.8999999999192 ms
0,507.3999999999124 ms
0,510.49999999990956 ms
0,514.3499999999061 ms
0,518.6999999999022 ms
0,522.6499999998986 ms
0,526.549999999895 ms
0,532.3999999998897 ms
0,535.6499999998867 ms
0,539.9499999998828 ms
0,543.7999999998793 ms
0,549.0999999998745 ms
0,557.299999999867 ms
0,560.7499999998639 ms
0,566.2999999998589 ms
0,573.0999999998527 ms
0,576.9999999998491 ms
0,581.0999999998454 ms
0,584.6499999998422 ms
0,588.8999999998383 ms
0,594.2999999998334 ms
0,598.6499999998294 ms
0,602.449999999826 ms
0,607.3999999998215 ms
0,615.5499999998141 ms
0,620.2999999998098 ms
0,625.8999999998047 ms
0,631.5499999997995 ms
0,635.8999999997956 ms
0,639.2499999997925 ms
0,642.6999999997894 ms
0,646.9499999997855 ms
0,650.5499999997822 ms
0,654.3499999997788 ms
0,660.1499999997735 ms
0,663.99999999977 ms
0,668.0999999997663 ms
0,671.3999999997633 ms
0,676.4999999997586 ms
0,679.8499999997556 ms
0,683.849999999752 ms
0,687.8999999997483 ms
0,695.2499999997416 ms
0,699.5999999997376 ms
0,703.549999999734 ms
0,706.949999999731 ms
0,710.4999999997277 ms
0,716.1499999997226 ms
0,719.9499999997191 ms
0,723.7499999997157 ms
0,728.5499999997113 ms
0,732.5499999997077 ms
0,737.0499999997036 ms
0,744.9999999996963 ms
0,750.1499999996917 ms
0,754.2999999996879 ms
0,758.1999999996843 ms
0,763.9999999996791 ms
0,768.0499999996754 ms
0,772.6999999996711 ms
0,776.7999999996674 ms
0,780.4499999996641 ms
0,785.0999999996599 ms
0,789.8499999996556 ms
0,793.4499999996523 ms
0,796.999999999649 ms
0,802.599999999644 ms
0,807.2499999996397 ms
0,811.9499999996355 ms
0,817.8499999996301 ms
0,822.349999999626 ms
0,826.5499999996222 ms
0,830.9999999996181 ms
0,834.1499999996153 ms
0,837.9999999996118 ms
0,841.4999999996086 ms
0,846.2999999996042 ms
0,850.7999999996001 ms
0,854.4499999995968 ms
0,859.3499999995923 ms
0,863.1499999995889 ms
0,867.2499999995852 ms
0,871.5999999995812 ms
0,880.7499999995729 ms
0,885.6499999995684 ms
0,888.9999999995654 ms
0,892.5999999995621 ms
0,899.5999999995557 ms
0,903.2999999995524 ms
0,907.6999999995484 ms
0,911.0999999995453 ms
0,916.2999999995405 ms
0,920.7999999995365 ms
0,927.1999999995306 ms
0,931.7499999995265 ms
0,937.1999999995215 ms
0,942.4999999995167 ms
0,946.2499999995133 ms
0,949.9999999995099 ms
0,954.249999999506 ms
0,957.3499999995032 ms
0,961.6999999994993 ms
0,965.8499999994955 ms
0,970.3999999994913 ms
0,975.5499999994867 ms
0,979.6999999994829 ms
0,983.6499999994793 ms
0,987.299999999476 ms
0,992.9499999994708 ms
0,997.0499999994671 ms
0,1001.1499999994634 ms
0,1004.5999999994602 ms
0,1009.0999999994561 ms
0,1013.7999999994519 ms
0,1017.3999999994486 ms
0,1021.9999999994444 ms
0,1026.4999999994516 ms
0,1031.8999999994712 ms
0,1036.1499999994867 ms
0,1040.2999999995018 ms
0,1044.7999999995181 ms
0,1048.3999999995312 ms
0,1053.6999999995505 ms
0,1056.7499999995616 ms
0,1061.0499999995773 ms
0,1065.2999999995927 ms
0,1072.1999999996178 ms
0,1076.2499999996326 ms
0,1080.0499999996464 ms
0,1084.599999999663 ms
0,1089.6999999996815 ms
0,1094.2999999996982 ms
0,1097.54999999971 ms
0,1101.5499999997246 ms
0,1106.6999999997433 ms
0,1110.5499999997573 ms
0,1114.599999999772 ms
0,1119.7499999997908 ms
0,1127.199999999818 ms
0,1131.349999999833 ms
0,1135.1499999998468 ms
0,1140.399999999866 ms
0,1143.5999999998776 ms
0,1147.2499999998909 ms
0,1151.0999999999049 ms
0,1158.6999999999325 ms
0,1162.5499999999465 ms
0,1166.9499999999625 ms
0,1174.1499999999887 ms
0,1178.4000000000042 ms
0,1183.4500000000226 ms
0,1189.650000000045 ms
