# File: VM_05.mat, Muscle: VM, Force Level: 5% MVC
# Plateau 1: 4.94s - 45.00s
# Plateau 2: 52.88s - 92.94s
# Plateau 3: 100.81s - 140.88s
# Plateau 4: 148.75s - 188.81s
# Values are spike times in seconds
Spike_Time,MU,Muscle,Force_Level,Plateau
4.98291015625,1,VM,5,1
5.10048828125,1,VM,5,1
5.21220703125,1,VM,5,1
5.31279296875,1,VM,5,1
5.42041015625,1,VM,5,1
5.52060546875,1,VM,5,1
5.61953125,1,VM,5,1
5.72783203125,1,VM,5,1
5.83193359375,1,VM,5,1
5.937109375,1,VM,5,1
6.0341796875,1,VM,5,1
6.13837890625,1,VM,5,1
6.23369140625,1,VM,5,1
6.3462890625,1,VM,5,1
6.4365234375,1,VM,5,1
6.54833984375,1,VM,5,1
6.65673828125,1,VM,5,1
6.761328125,1,VM,5,1
6.87099609375,1,VM,5,1
6.97412109375,1,VM,5,1
7.08232421875,1,VM,5,1
7.18193359375,1,VM,5,1
7.288671875,1,VM,5,1
7.40615234375,1,VM,5,1
7.51513671875,1,VM,5,1
7.62041015625,1,VM,5,1
7.716015625,1,VM,5,1
7.81728515625,1,VM,5,1
7.914453125,1,VM,5,1
8.018359375,1,VM,5,1
8.13583984375,1,VM,5,1
8.25078125,1,VM,5,1
8.35810546875,1,VM,5,1
8.46044921875,1,VM,5,1
8.56904296875,1,VM,5,1
8.65810546875,1,VM,5,1
8.7654296875,1,VM,5,1
8.8666015625,1,VM,5,1
8.9712890625,1,VM,5,1
9.0853515625,1,VM,5,1
9.1947265625,1,VM,5,1
9.31630859375,1,VM,5,1
9.43310546875,1,VM,5,1
9.53994140625,1,VM,5,1
9.6552734375,1,VM,5,1
9.75322265625,1,VM,5,1
9.859765625,1,VM,5,1
9.9609375,1,VM,5,1
10.06591796875,1,VM,5,1
10.17705078125,1,VM,5,1
10.30205078125,1,VM,5,1
10.42158203125,1,VM,5,1
10.5322265625,1,VM,5,1
10.63935546875,1,VM,5,1
10.7494140625,1,VM,5,1
10.85537109375,1,VM,5,1
10.958203125,1,VM,5,1
11.07998046875,1,VM,5,1
11.19443359375,1,VM,5,1
11.31630859375,1,VM,5,1
11.42275390625,1,VM,5,1
11.53388671875,1,VM,5,1
11.65419921875,1,VM,5,1
11.7626953125,1,VM,5,1
11.88134765625,1,VM,5,1
12.00146484375,1,VM,5,1
12.1240234375,1,VM,5,1
12.24169921875,1,VM,5,1
12.359375,1,VM,5,1
12.47822265625,1,VM,5,1
12.59013671875,1,VM,5,1
12.703515625,1,VM,5,1
12.8234375,1,VM,5,1
12.93583984375,1,VM,5,1
13.0505859375,1,VM,5,1
13.1658203125,1,VM,5,1
13.27373046875,1,VM,5,1
13.41064453125,1,VM,5,1
13.52841796875,1,VM,5,1
13.63046875,1,VM,5,1
13.7373046875,1,VM,5,1
13.8453125,1,VM,5,1
13.950390625,1,VM,5,1
14.05458984375,1,VM,5,1
14.1595703125,1,VM,5,1
14.27119140625,1,VM,5,1
14.389453125,1,VM,5,1
14.50634765625,1,VM,5,1
14.616015625,1,VM,5,1
14.70869140625,1,VM,5,1
14.821875,1,VM,5,1
14.92763671875,1,VM,5,1
15.04375,1,VM,5,1
15.1458984375,1,VM,5,1
15.25712890625,1,VM,5,1
15.39130859375,1,VM,5,1
15.50703125,1,VM,5,1
15.634765625,1,VM,5,1
15.7458984375,1,VM,5,1
15.85419921875,1,VM,5,1
15.97724609375,1,VM,5,1
16.09755859375,1,VM,5,1
16.2263671875,1,VM,5,1
16.33896484375,1,VM,5,1
16.44755859375,1,VM,5,1
16.57802734375,1,VM,5,1
16.690625,1,VM,5,1
16.83271484375,1,VM,5,1
16.94736328125,1,VM,5,1
17.07578125,1,VM,5,1
17.19091796875,1,VM,5,1
17.307421875,1,VM,5,1
17.43212890625,1,VM,5,1
17.5462890625,1,VM,5,1
17.67060546875,1,VM,5,1
17.78564453125,1,VM,5,1
17.9109375,1,VM,5,1
18.0279296875,1,VM,5,1
18.1416015625,1,VM,5,1
18.2701171875,1,VM,5,1
18.380859375,1,VM,5,1
18.50771484375,1,VM,5,1
18.62841796875,1,VM,5,1
18.75146484375,1,VM,5,1
18.875,1,VM,5,1
18.9958984375,1,VM,5,1
19.1140625,1,VM,5,1
19.244140625,1,VM,5,1
19.35458984375,1,VM,5,1
19.4779296875,1,VM,5,1
19.605078125,1,VM,5,1
19.7248046875,1,VM,5,1
19.8509765625,1,VM,5,1
19.98876953125,1,VM,5,1
20.12021484375,1,VM,5,1
20.23544921875,1,VM,5,1
20.35244140625,1,VM,5,1
20.47822265625,1,VM,5,1
20.6060546875,1,VM,5,1
20.71875,1,VM,5,1
20.84052734375,1,VM,5,1
20.96337890625,1,VM,5,1
21.07939453125,1,VM,5,1
21.19423828125,1,VM,5,1
21.33232421875,1,VM,5,1
21.44140625,1,VM,5,1
21.56904296875,1,VM,5,1
21.68623046875,1,VM,5,1
21.805859375,1,VM,5,1
21.91767578125,1,VM,5,1
22.04970703125,1,VM,5,1
22.171875,1,VM,5,1
22.298828125,1,VM,5,1
22.42470703125,1,VM,5,1
22.5369140625,1,VM,5,1
22.64306640625,1,VM,5,1
22.7560546875,1,VM,5,1
22.8724609375,1,VM,5,1
22.98466796875,1,VM,5,1
23.09287109375,1,VM,5,1
23.20888671875,1,VM,5,1
23.33173828125,1,VM,5,1
23.46142578125,1,VM,5,1
23.5736328125,1,VM,5,1
23.7009765625,1,VM,5,1
23.81650390625,1,VM,5,1
23.9244140625,1,VM,5,1
24.03154296875,1,VM,5,1
24.1595703125,1,VM,5,1
24.2791015625,1,VM,5,1
24.40078125,1,VM,5,1
24.52138671875,1,VM,5,1
24.64111328125,1,VM,5,1
24.7689453125,1,VM,5,1
24.89462890625,1,VM,5,1
25.010546875,1,VM,5,1
25.144921875,1,VM,5,1
25.2630859375,1,VM,5,1
25.37529296875,1,VM,5,1
25.48955078125,1,VM,5,1
25.61708984375,1,VM,5,1
25.72197265625,1,VM,5,1
25.8375,1,VM,5,1
25.95439453125,1,VM,5,1
26.083984375,1,VM,5,1
26.204296875,1,VM,5,1
26.3333984375,1,VM,5,1
26.45869140625,1,VM,5,1
26.5798828125,1,VM,5,1
26.7046875,1,VM,5,1
26.82021484375,1,VM,5,1
26.95087890625,1,VM,5,1
27.0728515625,1,VM,5,1
27.191015625,1,VM,5,1
27.3130859375,1,VM,5,1
27.425,1,VM,5,1
27.53662109375,1,VM,5,1
27.65126953125,1,VM,5,1
27.772265625,1,VM,5,1
27.901953125,1,VM,5,1
28.02177734375,1,VM,5,1
28.14833984375,1,VM,5,1
28.2716796875,1,VM,5,1
28.398828125,1,VM,5,1
28.521875,1,VM,5,1
28.64775390625,1,VM,5,1
28.777734375,1,VM,5,1
28.90361328125,1,VM,5,1
29.0431640625,1,VM,5,1
29.17822265625,1,VM,5,1
29.29755859375,1,VM,5,1
29.42080078125,1,VM,5,1
29.5470703125,1,VM,5,1
29.6708984375,1,VM,5,1
29.80341796875,1,VM,5,1
29.916796875,1,VM,5,1
30.05244140625,1,VM,5,1
30.17626953125,1,VM,5,1
30.29990234375,1,VM,5,1
30.42783203125,1,VM,5,1
30.549609375,1,VM,5,1
30.6775390625,1,VM,5,1
30.801171875,1,VM,5,1
30.91708984375,1,VM,5,1
31.03525390625,1,VM,5,1
31.155859375,1,VM,5,1
31.27763671875,1,VM,5,1
31.4115234375,1,VM,5,1
31.54697265625,1,VM,5,1
31.657421875,1,VM,5,1
31.77021484375,1,VM,5,1
31.90029296875,1,VM,5,1
32.03095703125,1,VM,5,1
32.15458984375,1,VM,5,1
32.25966796875,1,VM,5,1
32.38291015625,1,VM,5,1
32.5048828125,1,VM,5,1
32.6328125,1,VM,5,1
