# File: VM_15.mat, Muscle: VM, Force Level: 15% MVC
# Plateau 1: 6.94s - 37.00s
# Plateau 2: 51.88s - 81.94s
# Plateau 3: 96.81s - 126.88s
# Plateau 4: 141.75s - 171.81s
# Values are spike times in seconds
Spike_Time,MU,Muscle,Force_Level,Plateau
6.9376953125,1,VM,15,1
7.03701171875,1,VM,15,1
7.13525390625,1,VM,15,1
7.238671875,1,VM,15,1
7.34912109375,1,VM,15,1
7.4505859375,1,VM,15,1
7.5576171875,1,VM,15,1
7.6603515625,1,VM,15,1
7.77177734375,1,VM,15,1
7.87099609375,1,VM,15,1
7.96357421875,1,VM,15,1
8.0693359375,1,VM,15,1
8.17890625,1,VM,15,1
8.2884765625,1,VM,15,1
8.387890625,1,VM,15,1
8.5009765625,1,VM,15,1
8.61787109375,1,VM,15,1
8.73662109375,1,VM,15,1
8.842578125,1,VM,15,1
8.9509765625,1,VM,15,1
9.05888671875,1,VM,15,1
9.1654296875,1,VM,15,1
9.26953125,1,VM,15,1
9.38046875,1,VM,15,1
9.4876953125,1,VM,15,1
9.59033203125,1,VM,15,1
9.69560546875,1,VM,15,1
9.80302734375,1,VM,15,1
9.92392578125,1,VM,15,1
10.031640625,1,VM,15,1
10.14169921875,1,VM,15,1
10.25439453125,1,VM,15,1
10.37109375,1,VM,15,1
10.48447265625,1,VM,15,1
10.596875,1,VM,15,1
10.7041015625,1,VM,15,1
10.81064453125,1,VM,15,1
10.91904296875,1,VM,15,1
11.02744140625,1,VM,15,1
11.13955078125,1,VM,15,1
11.24814453125,1,VM,15,1
11.354296875,1,VM,15,1
11.459765625,1,VM,15,1
11.57158203125,1,VM,15,1
11.6828125,1,VM,15,1
11.79580078125,1,VM,15,1
11.89267578125,1,VM,15,1
12.0169921875,1,VM,15,1
12.1451171875,1,VM,15,1
12.26025390625,1,VM,15,1
12.368359375,1,VM,15,1
12.46201171875,1,VM,15,1
12.5748046875,1,VM,15,1
12.68388671875,1,VM,15,1
12.79775390625,1,VM,15,1
12.91484375,1,VM,15,1
13.0154296875,1,VM,15,1
13.12744140625,1,VM,15,1
13.234375,1,VM,15,1
13.3400390625,1,VM,15,1
13.451953125,1,VM,15,1
13.5673828125,1,VM,15,1
13.68330078125,1,VM,15,1
13.8025390625,1,VM,15,1
13.91220703125,1,VM,15,1
14.02744140625,1,VM,15,1
14.115234375,1,VM,15,1
14.22265625,1,VM,15,1
14.32666015625,1,VM,15,1
14.43759765625,1,VM,15,1
14.5421875,1,VM,15,1
14.65458984375,1,VM,15,1
14.75947265625,1,VM,15,1
14.87060546875,1,VM,15,1
14.9763671875,1,VM,15,1
15.08583984375,1,VM,15,1
15.20244140625,1,VM,15,1
15.31259765625,1,VM,15,1
15.424609375,1,VM,15,1
15.521484375,1,VM,15,1
15.641015625,1,VM,15,1
15.74580078125,1,VM,15,1
15.86044921875,1,VM,15,1
15.964453125,1,VM,15,1
16.0712890625,1,VM,15,1
16.1712890625,1,VM,15,1
16.2728515625,1,VM,15,1
16.3734375,1,VM,15,1
16.4873046875,1,VM,15,1
16.5939453125,1,VM,15,1
16.70009765625,1,VM,15,1
16.8125,1,VM,15,1
16.9251953125,1,VM,15,1
17.028125,1,VM,15,1
17.1359375,1,VM,15,1
17.2482421875,1,VM,15,1
17.36689453125,1,VM,15,1
17.48720703125,1,VM,15,1
17.59990234375,1,VM,15,1
17.707421875,1,VM,15,1
17.82890625,1,VM,15,1
17.9322265625,1,VM,15,1
18.0396484375,1,VM,15,1
18.15400390625,1,VM,15,1
18.25771484375,1,VM,15,1
18.3759765625,1,VM,15,1
18.48291015625,1,VM,15,1
18.5986328125,1,VM,15,1
18.69765625,1,VM,15,1
18.80166015625,1,VM,15,1
18.92080078125,1,VM,15,1
19.0330078125,1,VM,15,1
19.1443359375,1,VM,15,1
19.2552734375,1,VM,15,1
19.3619140625,1,VM,15,1
19.479296875,1,VM,15,1
19.58779296875,1,VM,15,1
19.6958984375,1,VM,15,1
19.80439453125,1,VM,15,1
19.91484375,1,VM,15,1
20.02138671875,1,VM,15,1
20.1240234375,1,VM,15,1
20.23798828125,1,VM,15,1
20.35048828125,1,VM,15,1
20.4537109375,1,VM,15,1
20.5712890625,1,VM,15,1
20.68369140625,1,VM,15,1
20.80419921875,1,VM,15,1
20.9333984375,1,VM,15,1
21.04736328125,1,VM,15,1
21.15556640625,1,VM,15,1
21.26962890625,1,VM,15,1
21.37392578125,1,VM,15,1
21.4802734375,1,VM,15,1
21.59873046875,1,VM,15,1
21.70439453125,1,VM,15,1
21.81904296875,1,VM,15,1
21.93134765625,1,VM,15,1
22.0435546875,1,VM,15,1
22.15849609375,1,VM,15,1
22.27177734375,1,VM,15,1
22.3892578125,1,VM,15,1
22.504296875,1,VM,15,1
22.61181640625,1,VM,15,1
22.72919921875,1,VM,15,1
22.84560546875,1,VM,15,1
22.9623046875,1,VM,15,1
23.08251953125,1,VM,15,1
23.19677734375,1,VM,15,1
23.31416015625,1,VM,15,1
23.43154296875,1,VM,15,1
23.5404296875,1,VM,15,1
23.659765625,1,VM,15,1
23.773046875,1,VM,15,1
23.89658203125,1,VM,15,1
24.0193359375,1,VM,15,1
24.13017578125,1,VM,15,1
24.2548828125,1,VM,15,1
24.3765625,1,VM,15,1
24.4828125,1,VM,15,1
24.60361328125,1,VM,15,1
24.70888671875,1,VM,15,1
24.81484375,1,VM,15,1
24.9345703125,1,VM,15,1
25.037109375,1,VM,15,1
25.15849609375,1,VM,15,1
25.2705078125,1,VM,15,1
25.38359375,1,VM,15,1
25.48935546875,1,VM,15,1
25.6072265625,1,VM,15,1
25.7294921875,1,VM,15,1
25.84453125,1,VM,15,1
25.95947265625,1,VM,15,1
26.0724609375,1,VM,15,1
26.1830078125,1,VM,15,1
26.299609375,1,VM,15,1
26.4119140625,1,VM,15,1
26.52783203125,1,VM,15,1
26.64443359375,1,VM,15,1
26.76533203125,1,VM,15,1
26.88525390625,1,VM,15,1
27.00087890625,1,VM,15,1
27.10791015625,1,VM,15,1
27.230859375,1,VM,15,1
27.3279296875,1,VM,15,1
27.44521484375,1,VM,15,1
27.5609375,1,VM,15,1
27.67822265625,1,VM,15,1
27.8048828125,1,VM,15,1
27.9171875,1,VM,15,1
28.03681640625,1,VM,15,1
28.14228515625,1,VM,15,1
28.2619140625,1,VM,15,1
28.38193359375,1,VM,15,1
28.49453125,1,VM,15,1
28.60078125,1,VM,15,1
28.71279296875,1,VM,15,1
28.83251953125,1,VM,15,1
28.94794921875,1,VM,15,1
29.058203125,1,VM,15,1
29.175390625,1,VM,15,1
29.2826171875,1,VM,15,1
29.41025390625,1,VM,15,1
29.526171875,1,VM,15,1
29.644140625,1,VM,15,1
29.75888671875,1,VM,15,1
29.87529296875,1,VM,15,1
29.98349609375,1,VM,15,1
30.09072265625,1,VM,15,1
30.2001953125,1,VM,15,1
30.319140625,1,VM,15,1
30.428515625,1,VM,15,1
30.5443359375,1,VM,15,1
30.65625,1,VM,15,1
30.764453125,1,VM,15,1
30.8734375,1,VM,15,1
30.9794921875,1,VM,15,1
31.0953125,1,VM,15,1
31.2078125,1,VM,15,1
