neuron_id,spike_time,spike_time_motor_plate
0,71.50000000009913,91.04545454555368
0,140.60000000011482,160.14545454556935
0,200.15000000012836,219.6954545455829
0,257.4500000001397,276.99545454559427
0,313.3000000000889,332.8454545455435
0,368.25000000003894,387.7954545454935
0,423.0499999999891,442.59545454544366
0,476.99999999994003,496.5454545453946
0,530.6999999998912,550.2454545453458
0,583.3499999998434,602.8954545452979
0,635.6499999997958,655.1954545452503
0,688.0499999997481,707.5954545452026
0,739.5999999997013,759.1454545451558
0,790.6999999996548,810.2454545451093
0,842.4499999996077,861.9954545450622
0,893.9499999995609,913.4954545450154
0,945.1499999995143,964.6954545449688
0,995.8499999994682,1015.3954545449227
0,1046.7999999995254,1066.34545454498
0,1097.0499999997082,1116.5954545451627
0,1146.9499999998898,1166.4954545453443
0,1196.9500000000717,1216.4954545455262
0,1246.4500000002517,1265.9954545457063
0,1295.750000000431,1315.2954545458856
0,1344.400000000608,1363.9454545460626
0,1393.550000000787,1413.0954545462414
0,1442.0500000009633,1461.5954545464178
0,1490.7000000011403,1510.2454545465948
0,1538.7500000013151,1558.2954545467696
0,1587.350000001492,1606.8954545469464
0,1634.8500000016647,1654.3954545471192
0,1682.6000000018385,1702.145454547293
0,1730.7500000020136,1750.2954545474681
0,1778.6000000021877,1798.1454545476422
0,1825.95000000236,1845.4954545478145
0,1873.6000000025333,1893.1454545479878
0,1920.7500000027048,1940.2954545481593
0,1967.500000002875,1987.0454545483294
0,2014.2000000030448,2033.7454545484993
0,2060.5000000032132,2080.0454545486677
0,2107.750000003385,2127.2954545488396
0,2154.8500000035565,2174.395454549011
0,2201.2500000037253,2220.79545454918
0,2247.8000000038946,2267.345454549349
0,2294.050000004063,2313.5954545495174
0,2340.750000004233,2360.2954545496873
0,2387.1500000044016,2406.695454549856
0,2432.850000004568,2452.3954545500224
0,2479.1500000047363,2498.695454550191
0,2525.300000004904,2544.8454545503587
0,2571.0500000050706,2590.595454550525
0,2616.6000000052363,2636.145454550691
0,2662.0000000054015,2681.545454550856
0,2707.800000005568,2727.3454545510226
0,2753.100000005733,2772.6454545511874
0,2798.6000000058984,2818.145454551353
0,2843.9500000060634,2863.495454551518
0,2889.3000000062284,2908.845454551683
0,2934.2000000063917,2953.7454545518463
0,2979.5500000065567,2999.0954545520112
0,3024.5000000067203,3044.0454545521748
0,3069.0500000068823,3088.595454552337
0,3113.8500000070453,3133.3954545525
0,3158.550000007208,3178.0954545526624
0,3203.350000007371,3222.8954545528254
0,3248.2500000075343,3267.7954545529888
0,3292.6000000076956,3312.14545455315
0,3337.1000000078575,3356.645454553312
0,3381.75000000802,3401.2954545534744
0,3426.1000000081813,3445.645454553636
0,3469.950000008341,3489.4954545537953
0,3514.300000008502,3533.8454545539566
0,3558.550000008663,3578.0954545541176
0,3602.7000000088237,3622.2454545542782
0,3646.800000008984,3666.3454545544387
0,3691.2000000091457,3710.7454545546
0,3735.3500000093063,3754.895454554761
0,3779.250000009466,3798.7954545549205
0,3823.1000000096255,3842.64545455508
0,3866.7500000097843,3886.295454555239
0,3910.8000000099446,3930.345454555399
0,3954.8000000101047,3974.345454555559
0,3998.5000000102636,4018.045454555718
0,4042.1500000104224,4061.695454555877
0,4085.750000010581,4105.295454556036
0,4129.2500000101345,4148.7954545555895
0,4172.550000009504,4192.095454554959
0,4216.000000008872,4235.545454554327
0,4259.350000008241,4278.895454553696
0,4302.650000007611,4322.195454553066
0,4346.05000000698,4365.595454552435
0,4389.400000006349,4408.945454551804
0,4432.750000005718,4452.295454551173
0,4476.050000005088,4495.595454550543
0,4519.600000004454,4539.145454549909
0,4562.350000003832,4581.895454549287
0,4605.300000003207,4624.845454548662
0,4648.250000002582,4667.795454548037
0,4690.950000001961,4710.495454547416
0,4734.100000001333,4753.645454546788
0,4776.950000000709,4796.495454546164
0,4819.550000000089,4839.095454545544
0,4862.849999999459,4882.395454544914
0,4905.049999998845,4924.5954545443
0,4947.399999998229,4966.945454543684
0,4989.799999997612,5009.345454543067
0,5032.399999996992,5051.945454542447
0,5074.799999996375,5094.34545454183
0,5116.899999995762,5136.445454541217
0,5159.499999995142,5179.045454540597
0,5202.199999994521,5221.745454539976
0,5244.8999999939,5264.445454539355
0,5287.199999993284,5306.745454538739
0,5329.39999999267,5348.945454538125
0,5371.6999999920545,5391.245454537509
0,5414.149999991437,5433.695454536892
0,5456.249999990824,5475.795454536279
0,5498.599999990208,5518.145454535663
0,5540.499999989598,5560.045454535053
0,5582.549999988986,5602.095454534441
0,5624.499999988376,5644.045454533831
0,5666.649999987762,5686.195454533217
0,5708.499999987153,5728.045454532608
0,5750.5499999865415,5770.095454531996
0,5792.499999985931,5812.045454531386
0,5834.349999985322,5853.895454530777
0,5876.199999984713,5895.745454530168
0,5918.099999984103,5937.645454529558
0,5959.899999983495,5979.44545452895
0,6001.399999982891,6020.945454528346
0,6042.849999982288,6062.395454527743
0,6084.899999981676,6104.445454527131
0,6126.749999981067,6146.295454526522
0,6168.549999980459,6188.095454525914
0,6210.049999979855,6229.59545452531
0,6251.59999997925,6271.145454524705
0,6293.399999978642,6312.945454524097
0,6335.099999978035,6354.64545452349
0,6376.799999977428,6396.345454522883
0,6418.149999976827,6437.695454522282
0,6459.199999976229,6478.745454521684
0,6500.34999997563,6519.895454521085
0,6541.499999975032,6561.045454520487
0,6583.299999974423,6602.845454519878
0,6625.049999973816,6644.595454519271
0,6666.249999973216,6685.795454518671
0,6707.499999972616,6727.045454518071
0,6748.799999972015,6768.34545451747
0,6790.199999971413,6809.7454545168675
0,6831.249999970815,6850.79545451627
0,6872.5999999702135,6892.1454545156685
0,6913.599999969617,6933.145454515072
0,6954.749999969018,6974.295454514473
0,6996.199999968415,7015.74545451387
0,7037.149999967819,7056.695454513274
0,7078.399999967219,7097.945454512674
0,7119.449999966621,7138.995454512076
0,7160.499999966024,7180.045454511479
0,7201.449999965428,7220.995454510883
0,7242.099999964837,7261.6454545102915
0,7282.949999964242,7302.495454509697
0,7323.799999963648,7343.345454509103
0,7364.89999996305,7384.445454508505
0,7405.849999962454,7425.395454507909
0,7446.7499999618585,7466.2954545073135
0,7487.84999996126,7507.395454506715
0,7528.849999960664,7548.395454506119
0,7569.799999960068,7589.345454505523
0,7610.699999959473,7630.245454504928
0,7651.3999999588805,7670.945454504335
0,7692.299999958285,7711.84545450374
0,7733.249999957689,7752.795454503144
0,7773.999999957096,7793.545454502551
0,7814.649999956505,7834.19545450196
0,7855.349999955913,7874.895454501368
0,7896.149999955319,7915.695454500774
0,7936.849999954727,7956.395454500182
0,7977.499999954135,7997.04545449959
0,8018.049999953545,8037.595454499
0,8058.849999952951,8078.395454498406
0,8099.349999952362,8118.895454497817
0,8139.949999951771,8159.495454497226
0,8180.54999995118,8200.095454496635
0,8221.049999950592,8240.595454496046
0,8261.69999995,8281.245454495454
0,8301.849999949416,8321.39545449487
0,8342.249999948828,8361.795454494282
0,8382.799999948238,8402.345454493692
0,8423.599999947644,8443.145454493098
0,8463.449999947064,8482.995454492519
0,8503.549999946481,8523.095454491935
0,8543.799999945895,8563.34545449135
0,8584.599999945302,8604.145454490756
0,8625.29999994471,8644.845454490163
0,8665.699999944121,8685.245454489575
0,8705.899999943536,8725.44545448899
0,8746.24999994295,8765.795454488403
0,8786.449999942364,8805.995454487818
0,8826.749999941778,8846.295454487232
0,8867.049999941191,8886.595454486645
0,8907.149999940608,8926.695454486062
0,8947.199999940025,8966.745454485479
0,8987.39999993944,9006.945454484894
0,9027.649999938854,9047.195454484308
0,9067.74999993827,9087.295454483725
0,9107.849999937687,9127.395454483141
0,9147.899999937104,9167.445454482558
0,9188.149999936519,9207.695454481973
0,9228.499999935932,9248.045454481386
0,9268.549999935349,9288.095454480803
0,9308.699999934764,9328.245454480219
0,9348.699999934182,9368.245454479636
0,9388.6999999336,9408.245454479054
0,9428.649999933019,9448.195454478473
0,9468.299999932442,9487.845454477896
0,9508.199999931861,9527.745454477315
0,9548.09999993128,9567.645454476735
0,9587.9999999307,9607.545454476154
0,9627.649999930123,9647.195454475577
0,9667.299999929546,9686.845454475
0,9707.249999928965,9726.795454474419
0,9746.949999928387,9766.495454473841
0,9786.949999927805,9806.495454473259
0,9826.649999927227,9846.195454472681
0,9866.549999926647,9886.0954544721
0,9906.449999926066,9925.99545447152
0,9946.249999925487,9965.795454470941
0,9986.099999924907,10005.645454470361
1,52.250000000098105,71.78085175570571
1,115.00000000010903,134.53085175571664
1,170.95000000012172,190.48085175572933
1,224.85000000013397,244.3808517557416
1,277.10000000012184,296.63085175572945
1,328.8000000000748,348.33085175568243
1,379.55000000002866,399.0808517556363
1,428.94999999998373,448.48085175559135
1,478.39999999993876,497.93085175554637
1,528.1499999998936,547.6808517555012
1,577.6499999998485,597.1808517554562
1,626.5499999998041,646.0808517554117
1,675.2999999997597,694.8308517553673
1,723.1499999997162,742.6808517553238
1,770.8999999996728,790.4308517552804
1,818.5499999996294,838.0808517552371
1,866.1499999995862,885.6808517551938
1,913.4999999995431,933.0308517551507
1,960.3999999995004,979.930851755108
1,1007.2999999994578,1026.8308517550654
1,1053.799999999551,1073.3308517551584
1,1100.0499999997191,1119.5808517553266
1,1146.2999999998874,1165.830851755495
1,1192.3000000000548,1211.8308517556623
1,1238.000000000221,1257.5308517558285
1,1283.5000000003865,1303.030851755994
1,1328.9000000005517,1348.4308517561592
1,1374.2500000007167,1393.7808517563242
1,1419.6500000008818,1439.1808517564893
1,1464.3500000010445,1483.880851756652
1,1509.1000000012073,1528.6308517568148
1,1554.100000001371,1573.6308517569785
1,1598.8000000015336,1618.330851757141
1,1643.4000000016958,1662.9308517573033
1,1687.9000000018577,1707.4308517574652
1,1732.3000000020193,1751.8308517576268
1,1776.4000000021797,1795.9308517577872
1,1820.5500000023403,1840.0808517579478
1,1864.4000000024998,1883.9308517581073
1,1908.45000000266,1927.9808517582676
1,1952.0500000028187,1971.5808517584262
1,1995.7500000029777,2015.2808517585852
1,2039.250000003136,2058.7808517587437
1,2082.3500000032927,2101.8808517589005
1,2125.5000000034497,2145.0308517590574
1,2168.450000003606,2187.9808517592137
1,2211.2500000037617,2230.7808517593694
1,2254.4000000039186,2273.9308517595264
1,2297.100000004074,2316.6308517596817
1,2339.95000000423,2359.4808517598376
1,2382.600000004385,2402.1308517599928
1,2425.3000000045404,2444.830851760148
1,2467.7000000046946,2487.2308517603024
1,2510.2500000048494,2529.780851760457
1,2553.000000005005,2572.5308517606127
1,2595.050000005158,2614.5808517607657
1,2637.100000005311,2656.6308517609186
1,2679.0000000054633,2698.530851761071
1,2721.1000000056165,2740.630851761224
1,2762.8500000057684,2782.380851761376
1,2804.9500000059215,2824.4808517615293
1,2846.850000006074,2866.3808517616817
1,2888.700000006226,2908.230851761834
1,2930.200000006377,2949.730851761985
1,2971.700000006528,2991.230851762136
1,3013.3500000066797,3032.8808517622874
1,3054.70000000683,3074.230851762438
1,3096.0000000069804,3115.530851762588
1,3137.350000007131,3156.8808517627385
1,3178.5000000072805,3198.0308517628882
1,3219.7000000074304,3239.230851763038
1,3260.85000000758,3280.380851763188
1,3302.2500000077307,3321.7808517633384
1,3343.25000000788,3362.7808517634876
1,3384.250000008029,3403.7808517636367
1,3425.1000000081776,3444.6308517637854
1,3466.100000008327,3485.6308517639345
1,3506.850000008475,3526.3808517640828
1,3547.300000008622,3566.83085176423
1,3587.700000008769,3607.230851764377
1,3628.600000008918,3648.1308517645257
1,3669.350000009066,3688.880851764674
1,3710.1500000092146,3729.6808517648224
1,3750.600000009362,3770.1308517649695
1,3791.2000000095095,3810.730851765117
1,3832.000000009658,3851.5308517652657
1,3872.400000009805,3891.9308517654126
1,3912.850000009952,3932.38085176556
1,3953.200000010099,3972.7308517657066
1,3993.5500000102456,4013.0808517658534
1,4033.8500000103923,4053.380851766
1,4074.0000000105383,4093.530851766146
1,4114.100000010355,4133.630851765963
1,4153.950000009775,4173.480851765383
1,4194.200000009189,4213.730851764797
1,4234.400000008604,4253.930851764212
1,4274.650000008019,4294.180851763626
1,4314.350000007441,4333.880851763049
1,4354.25000000686,4373.780851762468
1,4394.15000000628,4413.680851761887
1,4433.900000005701,4453.430851761309
1,4473.700000005122,4493.23085176073
1,4513.550000004542,4533.08085176015
1,4553.050000003967,4572.580851759575
1,4592.650000003391,4612.180851758999
1,4632.150000002816,4651.680851758424
1,4671.800000002239,4691.330851757847
1,4710.850000001671,4730.380851757279
1,4750.400000001096,4769.930851756703
1,4789.700000000524,4809.230851756131
1,4829.09999999995,4848.630851755558
1,4868.349999999379,4887.880851754987
1,4907.299999998812,4926.83085175442
1,4946.149999998247,4965.680851753855
1,4985.1499999976795,5004.680851753287
1,5024.29999999711,5043.8308517527175
1,5063.299999996542,5082.83085175215
1,5102.59999999597,5122.130851751578
1,5141.649999995402,5161.18085175101
1,5180.749999994833,5200.280851750441
1,5219.3499999942715,5238.880851749879
1,5258.299999993705,5277.830851749312
1,5297.049999993141,5316.5808517487485
1,5335.849999992576,5355.380851748184
1,5374.699999992011,5394.2308517476185
1,5413.849999991441,5433.380851747049
1,5452.599999990877,5472.130851746485
1,5491.1999999903155,5510.730851745923
1,5530.099999989749,5549.630851745357
1,5568.799999989186,5588.330851744794
1,5607.299999988626,5626.830851744234
1,5645.849999988065,5665.380851743673
1,5684.199999987507,5703.730851743115
1,5722.699999986947,5742.2308517425545
1,5761.299999986385,5780.830851741993
1,5799.949999985823,5819.48085174143
1,5838.749999985258,5858.280851740866
1,5877.149999984699,5896.680851740307
1,5915.499999984141,5935.030851739749
1,5954.149999983579,5973.680851739186
1,5992.54999998302,6012.080851738628
1,6030.749999982464,6050.280851738072
1,6069.299999981903,6088.830851737511
1,6107.549999981346,6127.080851736954
1,6145.749999980791,6165.280851736398
1,6183.799999980237,6203.330851735845
1,6221.949999979682,6241.480851735289
1,6260.349999979123,6279.880851734731
1,6298.599999978566,6318.130851734174
1,6336.84999997801,6356.380851733617
1,6375.049999977454,6394.5808517330615
1,6413.149999976899,6432.680851732507
1,6451.249999976345,6470.780851731953
1,6489.3499999757905,6508.880851731398
1,6527.399999975237,6546.930851730845
1,6565.299999974685,6584.830851730293
1,6603.1499999741345,6622.680851729742
1,6640.999999973584,6660.530851729191
1,6678.749999973034,6698.280851728642
1,6716.499999972485,6736.030851728093
1,6754.549999971931,6774.080851727539
1,6792.699999971376,6812.230851726984
1,6830.449999970827,6849.980851726435
1,6867.99999997028,6887.530851725888
1,6905.899999969729,6925.430851725337
1,6943.59999996918,6963.130851724788
1,6981.199999968633,7000.730851724241
1,7019.049999968082,7038.58085172369
1,7056.649999967535,7076.180851723143
1,7094.399999966986,7113.930851722594
1,7131.799999966442,7151.330851722049
1,7169.299999965896,7188.830851721504
1,7206.749999965351,7226.280851720959
1,7243.999999964809,7263.530851720417
1,7281.599999964262,7301.1308517198695
1,7319.249999963714,7338.780851719322
1,7356.949999963165,7376.480851718773
1,7394.499999962619,7414.030851718227
1,7432.19999996207,7451.730851717678
1,7469.849999961522,7489.38085171713
1,7507.349999960977,7526.880851716584
1,7544.999999960429,7564.5308517160365
1,7582.549999959882,7602.08085171549
1,7620.049999959337,7639.580851714944
1,7657.549999958791,7677.080851714399
1,7694.74999995825,7714.280851713857
1,7732.199999957705,7751.730851713312
1,7769.449999957163,7788.98085171277
1,7806.599999956622,7826.13085171223
1,7843.649999956083,7863.180851711691
1,7880.8499999555415,7900.380851711149
1,7917.999999955001,7937.530851710609
1,7955.19999995446,7974.730851710067
1,7992.499999953917,8012.0308517095245
1,8029.749999953375,8049.2808517089825
1,8066.799999952836,8086.330851708443
1,8103.899999952296,8123.4308517079035
1,8141.049999951755,8160.580851707363
1,8178.299999951213,8197.83085170682
1,8215.399999950674,8234.930851706282
1,8252.499999950134,8272.030851705742
1,8289.84999994959,8309.380851705198
1,8326.99999994905,8346.530851704658
1,8364.14999994851,8383.680851704117
1,8400.849999947975,8420.380851703583
1,8437.69999994744,8457.230851703047
1,8474.499999946904,8494.030851702511
1,8511.449999946366,8530.980851701974
1,8548.24999994583,8567.780851701438
1,8585.149999945294,8604.680851700901
1,8621.599999944763,8641.13085170037
1,8658.399999944228,8677.930851699835
1,8695.29999994369,8714.830851699298
1,8732.099999943155,8751.630851698763
1,8768.949999942619,8788.480851698227
1,8805.849999942082,8825.38085169769
1,8842.699999941546,8862.230851697153
1,8879.54999994101,8899.080851696617
1,8916.349999940474,8935.880851696082
1,8953.249999939937,8972.780851695545
1,8989.949999939403,9009.48085169501
1,9026.699999938868,9046.230851694476
1,9063.749999938329,9083.280851693937
1,9100.399999937796,9119.930851693403
1,9136.949999937264,9156.480851692872
1,9173.699999936729,9193.230851692337
1,9210.199999936198,9229.730851691806
1,9246.799999935665,9266.330851691273
1,9283.249999935135,9302.780851690743
1,9319.449999934608,9338.980851690216
1,9355.79999993408,9375.330851689687
1,9392.14999993355,9411.680851689158
1,9428.59999993302,9448.130851688627
1,9464.94999993249,9484.480851688098
1,9501.499999931959,9521.030851687567
1,9538.049999931427,9557.580851687035
1,9574.399999930898,9593.930851686506
1,9610.799999930368,9630.330851685976
1,9647.249999929838,9666.780851685446
1,9683.749999929307,9703.280851684915
1,9720.299999928775,9739.830851684383
1,9756.699999928245,9776.230851683853
1,9792.899999927718,9812.430851683326
1,9829.299999927189,9848.830851682796
1,9865.59999992666,9885.130851682268
1,9902.199999926128,9921.730851681736
1,9938.599999925598,9958.130851681206
1,9974.799999925071,9994.33085168068
2,73.40000000009957,92.916259875889
2,142.60000000011527,162.11625987590472
2,204.40000000012932,223.91625987591877
2,262.600000000135,282.11625987592447
2,319.4500000000833,338.96625987587277
2,375.15000000003266,394.6662598758221
2,429.89999999998287,449.4162598757723
2,484.2999999999334,503.81625987572284
2,538.699999999884,558.2162598756734
2,592.8499999998347,612.3662598756241
2,646.0499999997863,665.5662598755757
2,698.8999999997383,718.4162598755277
2,751.3499999996906,770.86625987548
2,803.4999999996431,823.0162598754325
2,855.4999999995958,875.0162598753852
2,906.949999999549,926.4662598753384
2,957.8999999995027,977.4162598752921
2,1008.5999999994566,1028.116259875246
2,1059.299999999571,1078.8162598753604
2,1109.349999999753,1128.8662598755425
2,1159.7499999999363,1179.2662598757258
2,1209.9000000001188,1229.4162598759083
2,1259.5000000002992,1279.0162598760887
2,1308.9500000004791,1328.4662598762686
2,1358.150000000658,1377.6662598764476
2,1406.800000000835,1426.3162598766246
2,1455.5500000010124,1475.066259876802
2,1504.8500000011918,1524.3662598769813
2,1553.7000000013695,1573.216259877159
2,1602.7000000015478,1622.2162598773373
2,1650.600000001722,1670.1162598775115
2,1698.7500000018972,1718.2662598776867
2,1746.7000000020716,1766.2162598778611
2,1794.8500000022468,1814.3662598780363
2,1843.000000002422,1862.5162598782115
2,1890.9000000025962,1910.4162598783857
2,1938.4500000027692,1957.9662598785587
2,1985.7500000029413,2005.2662598787308
2,2032.8500000031127,2052.366259878902
2,2080.1000000032845,2099.616259879074
2,2127.250000003456,2146.7662598792454
2,2174.1500000036267,2193.666259879416
2,2221.1500000037977,2240.666259879587
2,2268.1000000039685,2287.6162598797578
2,2314.8000000041384,2334.3162598799277
2,2361.5000000043083,2381.0162598800976
2,2408.200000004478,2427.7162598802674
2,2454.850000004648,2474.366259880437
2,2501.2500000048167,2520.766259880606
2,2547.250000004984,2566.7662598807733
2,2593.3000000051516,2612.816259880941
2,2639.60000000532,2659.1162598811093
2,2685.450000005487,2704.966259881276
2,2731.2500000056534,2750.7662598814427
2,2777.4500000058215,2796.9662598816108
2,2823.1000000059876,2842.616259881777
2,2868.4000000061524,2887.9162598819416
2,2914.200000006319,2933.7162598821083
2,2959.800000006485,2979.316259882274
2,3005.1000000066497,3024.616259882439
2,3050.550000006815,3070.0662598826043
2,3095.7500000069795,3115.2662598827687
2,3141.0500000071443,3160.5662598829335
2,3186.60000000731,3206.1162598830992
2,3231.7500000074742,3251.2662598832635
2,3276.8500000076383,3296.3662598834276
2,3321.800000007802,3341.316259883591
2,3366.350000007964,3385.866259883753
2,3411.450000008128,3430.9662598839172
2,3456.300000008291,3475.8162598840804
2,3500.9500000084536,3520.466259884243
2,3545.2000000086146,3564.716259884404
2,3589.6500000087763,3609.1662598845655
2,3634.2000000089383,3653.7162598847276
2,3678.400000009099,3697.9162598848884
2,3722.60000000926,3742.116259885049
2,3766.900000009421,3786.4162598852104
2,3811.0500000095817,3830.566259885371
2,3855.2000000097423,3874.7162598855316
2,3899.400000009903,3918.9162598856924
2,3943.8000000100647,3963.316259885854
2,3987.7000000102244,4007.2162598860136
2,4031.600000010384,4051.1162598861733
2,4075.550000010544,4095.0662598863332
2,4119.600000010275,4139.116259886065
2,4163.150000009641,4182.666259885431
2,4206.950000009004,4226.4662598847935
2,4251.000000008363,4270.5162598841525
2,4294.700000007727,4314.216259883517
2,4338.400000007091,4357.916259882881
2,4381.800000006459,4401.316259882249
2,4425.250000005827,4444.766259881617
2,4469.300000005186,4488.816259880976
2,4513.150000004548,4532.666259880338
2,4556.400000003919,4575.916259879708
2,4599.650000003289,4619.166259879079
2,4642.700000002663,4662.216259878453
2,4685.800000002036,4705.316259877825
2,4729.350000001402,4748.866259877192
2,4772.700000000771,4792.216259876561
2,4815.650000000146,4835.166259875936
2,4858.4999999995225,4878.016259875312
2,4901.599999998895,4921.116259874685
2,4944.59999999827,4964.116259874059
2,4987.449999997646,5006.966259873436
2,5030.349999997022,5049.8662598728115
2,5073.149999996399,5092.666259872189
2,5115.999999995775,5135.516259871565
2,5158.799999995153,5178.316259870942
2,5201.699999994528,5221.216259870318
2,5244.699999993903,5264.216259869692
2,5287.299999993283,5306.816259869072
2,5329.799999992664,5349.316259868454
2,5372.499999992043,5392.016259867833
2,5415.1999999914215,5434.716259867211
2,5457.549999990805,5477.066259866595
2,5500.249999990184,5519.766259865974
2,5542.699999989566,5562.216259865356
2,5585.249999988947,5604.766259864737
2,5627.849999988327,5647.366259864117
2,5670.24999998771,5689.7662598635
2,5712.649999987093,5732.166259862883
2,5755.349999986472,5774.866259862261
2,5797.699999985855,5817.216259861645
2,5839.699999985244,5859.216259861034
2,5882.149999984626,5901.666259860416
2,5924.149999984015,5943.666259859805
2,5966.4499999834,5985.966259859189
2,6008.549999982787,6028.066259858577
2,6050.499999982177,6070.016259857966
2,6092.349999981568,6111.866259857357
2,6134.649999980952,6154.166259856742
2,6176.349999980345,6195.866259856135
2,6218.949999979725,6238.466259855515
2,6260.899999979115,6280.416259854905
2,6302.949999978503,6322.466259854293
2,6345.04999997789,6364.56625985368
2,6386.849999977282,6406.366259853072
2,6428.699999976673,6448.216259852463
2,6470.299999976068,6489.8162598518575
2,6512.199999975458,6531.716259851248
2,6554.149999974848,6573.666259850637
2,6595.549999974245,6615.066259850035
2,6637.0999999736405,6656.61625984943
2,6678.699999973035,6698.216259848825
2,6720.449999972428,6739.966259848217
2,6762.149999971821,6781.6662598476105
2,6803.849999971214,6823.366259847004
2,6845.299999970611,6864.8162598464005
2,6886.999999970004,6906.516259845794
2,6928.649999969398,6948.166259845188
2,6970.499999968789,6990.016259844579
2,7012.499999968178,7032.016259843967
2,7054.24999996757,7073.76625984336
2,7095.399999966971,7114.916259842761
2,7136.74999996637,7156.266259842159
2,7178.199999965766,7197.716259841556
2,7219.749999965162,7239.2662598409515
2,7260.949999964562,7280.466259840352
2,7302.499999963958,7322.016259839747
2,7343.54999996336,7363.06625983915
2,7384.999999962757,7404.516259838547
2,7426.449999962154,7445.966259837944
2,7467.449999961557,7486.966259837347
2,7508.899999960954,7528.416259836744
2,7550.299999960352,7569.816259836141
2,7591.549999959751,7611.066259835541
2,7632.399999959157,7651.916259834947
2,7673.39999995856,7692.91625983435
2,7714.499999957962,7734.016259833752
2,7755.749999957362,7775.266259833152
2,7796.999999956762,7816.516259832551
2,7838.049999956164,7857.566259831954
2,7879.099999955567,7898.616259831357
2,7920.049999954971,7939.566259830761
2,7961.34999995437,7980.86625983016
2,8002.449999953772,8021.966259829562
2,8043.499999953175,8063.016259828964
2,8084.549999952577,8104.066259828367
2,8125.299999951984,8144.816259827774
2,8166.14999995139,8185.66625982718
2,8206.849999950799,8226.366259826587
2,8247.599999950206,8267.116259825994
2,8288.449999949611,8307.9662598254
2,8329.299999949017,8348.816259824805
2,8370.24999994842,8389.76625982421
2,8410.949999947828,8430.466259823617
2,8451.649999947236,8471.166259823025
2,8492.249999946645,8511.766259822434
2,8533.399999946047,8552.916259821835
2,8574.099999945454,8593.616259821243
2,8614.749999944863,8634.266259820652
2,8655.249999944273,8674.766259820062
2,8695.899999943682,8715.41625981947
2,8736.799999943087,8756.316259818876
2,8777.199999942499,8796.716259818288
2,8817.749999941909,8837.266259817698
2,8858.349999941318,8877.866259817107
2,8898.449999940734,8917.966259816523
2,8938.799999940147,8958.316259815936
2,8979.399999939556,8998.916259815345
2,9019.64999993897,9039.16625981476
2,9060.049999938383,9079.566259814172
2,9100.649999937792,9120.16625981358
2,9141.099999937203,9160.616259812992
2,9181.399999936617,9200.916259812406
2,9221.999999936026,9241.516259811815
2,9262.199999935441,9281.71625981123
2,9302.299999934858,9321.816259810646
2,9342.499999934273,9362.016259810061
2,9382.649999933688,9402.166259809477
2,9423.0999999331,9442.616259808889
2,9463.549999932511,9483.0662598083
2,9504.049999931922,9523.56625980771
2,9544.249999931337,9563.766259807126
2,9584.299999930754,9603.816259806543
2,9624.199999930173,9643.716259805962
2,9664.699999929584,9684.216259805373
2,9705.149999928995,9724.666259804784
2,9745.099999928414,9764.616259804203
2,9785.299999927829,9804.816259803618
2,9825.299999927247,9844.816259803036
2,9865.399999926663,9884.916259802452
2,9905.399999926081,9924.91625980187
2,9945.3999999255,9964.916259801288
2,9985.299999924919,10004.816259800707
3,52.90000000009807,72.401678897947
3,117.65000000010963,137.15167889795856
3,172.6500000001221,192.15167889797104
3,226.20000000013428,245.70167889798321
3,278.3500000001207,297.85167889796963
3,330.3500000000734,349.85167889792234
3,380.6000000000277,400.10167889787664
3,431.1999999999817,450.7016788978306
3,481.1999999999362,500.70167889778514
3,530.4499999998915,549.9516788977404
3,579.399999999847,598.9016788976959
3,627.8999999998028,647.4016788976518
3,676.3499999997588,695.8516788976077
3,724.449999999715,743.951678897564
3,772.1499999996716,791.6516788975206
3,819.5499999996285,839.0516788974775
3,867.2499999995852,886.7516788974341
3,914.9499999995418,934.4516788973907
3,961.999999999499,981.5016788973479
3,1008.9999999994562,1028.501678897305
3,1055.9499999995587,1075.4516788974076
3,1102.5499999997282,1122.0516788975772
3,1148.8499999998967,1168.3516788977456
3,1194.7500000000637,1214.2516788979126
3,1240.2500000002292,1259.7516788980781
3,1286.2000000003964,1305.7016788982453
3,1332.1000000005633,1351.6016788984123
3,1377.2000000007274,1396.7016788985763
3,1422.1000000008908,1441.6016788987397
3,1467.1000000010545,1486.6016788989034
3,1512.5000000012196,1532.0016788990686
3,1557.9000000013848,1577.4016788992337
3,1603.1500000015494,1622.6516788993983
3,1647.6000000017111,1667.10167889956
3,1692.100000001873,1711.601678899722
3,1736.5500000020347,1756.0516788998837
3,1780.900000002196,1800.401678900045
3,1824.9500000023563,1844.4516789002053
3,1868.7000000025155,1888.2016789003644
3,1912.4000000026745,1931.9016789005234
3,1956.2000000028338,1975.7016789006827
3,1999.700000002992,2019.201678900841
3,2043.6000000031518,2063.1016789010005
