Folder,File,Muscle,Force_Level,Plateau,MU,ISI_Mean_ms,ISI_SD_ms,ISI_CV,Firing_Rate_Hz,Num_Spikes
P01_iEMG_Ramps,VL_15.mat,VL,15,3,6,90.25945288897282,6.445462635248726,0.071410388928207,11.079171964736915,332
P01_iEMG_Ramps,VL_15.mat,VL,15,3,7,125.35793671548117,10.503939511396208,0.08379157942936226,7.977157459680048,240
P01_iEMG_Ramps,VL_15.mat,VL,15,3,8,124.24857805962343,19.27762428817341,0.15515368134774643,8.04838184562666,240
P01_iEMG_Ramps,VL_15.mat,VL,15,3,9,120.04384726405623,14.609496540566855,0.12170133558307958,8.3302894966398,250
P01_iEMG_Ramps,VL_15.mat,VL,15,3,10,163.52992657103826,31.01872929880134,0.18968227986897945,6.115088662781211,184
P01_iEMG_Ramps,VL_15.mat,VL,15,4,1,94.59686760646687,7.395777207536876,0.07818205184450826,10.571174556858557,318
P01_iEMG_Ramps,VL_15.mat,VL,15,4,2,80.93518362533693,8.004467617782245,0.0988997276491806,12.355565962871898,372
P01_iEMG_Ramps,VL_15.mat,VL,15,4,3,125.19025259067358,26.270720472818578,0.20984637325330943,7.987842338409803,194
P01_iEMG_Ramps,VL_15.mat,VL,15,4,4,101.732421875,17.10328500436901,0.16812029723802355,9.829707988557606,101
P01_iEMG_Ramps,VL_15.mat,VL,15,4,5,92.16225961538461,9.788816046957342,0.10621284772973706,10.850428409342845,326
P01_iEMG_Ramps,VL_15.mat,VL,15,4,6,91.07053808890578,7.066966110799678,0.07759881800523342,10.980499522510454,330
P01_iEMG_Ramps,VL_15.mat,VL,15,4,7,122.49601403061224,13.128275547753526,0.10717308356231671,8.163530935382893,246
P01_iEMG_Ramps,VL_15.mat,VL,15,4,8,118.87052021329364,15.653233752371923,0.13168305921674073,8.41251471101215,253
P01_iEMG_Ramps,VL_15.mat,VL,15,4,9,115.96811655405405,13.627681454538202,0.11751231165495549,8.623059766033958,260
P01_iEMG_Ramps,VL_15.mat,VL,15,4,10,154.0787929080311,22.27643738469979,0.1445782184832957,6.4901858401557915,194
P01_iEMG_Ramps,VL_30.mat,VL,30,1,7,78.131103515625,8.45872179362365,0.1082631808973751,12.799000078118898,257
P01_iEMG_Ramps,VL_30.mat,VL,30,2,1,81.59199617346938,6.089142831595785,0.07462916851120922,12.25610411435383,246
P01_iEMG_Ramps,VL_30.mat,VL,30,2,2,97.85204120710785,8.72532556489438,0.08916855956460705,10.219510882593232,205
P01_iEMG_Ramps,VL_30.mat,VL,30,2,3,70.89391959519573,6.752970838470202,0.09525458427224316,14.105582054286177,282
P01_iEMG_Ramps,VL_30.mat,VL,30,2,4,82.44679140946502,9.378369684302259,0.11375057202317769,12.129034773877185,244
P01_iEMG_Ramps,VL_30.mat,VL,30,2,5,112.33172228107344,14.244930648222477,0.12681129033683994,8.902204824188724,178
P01_iEMG_Ramps,VL_30.mat,VL,30,2,6,111.96343925561797,11.469775725168017,0.10244215255822896,8.931486980468254,179
P01_iEMG_Ramps,VL_30.mat,VL,30,2,7,80.50247866465864,8.978682757518627,0.11153299757291019,12.421977765002776,250
P01_iEMG_Ramps,VL_30.mat,VL,30,2,8,120.11130459337349,14.545725410274267,0.12110205163050698,8.325611010432484,167
P01_iEMG_Ramps,VL_30.mat,VL,30,2,9,91.33624072488584,7.4005707083024035,0.08102556717430143,10.94855658677811,220
P01_iEMG_Ramps,VL_30.mat,VL,30,2,10,113.99274553571429,11.671514069426967,0.10238821790435992,8.77248806755599,176
P01_iEMG_Ramps,VL_30.mat,VL,30,2,11,94.97628348214286,8.733631353012521,0.09195591818092767,10.528944314693224,211
P01_iEMG_Ramps,VL_30.mat,VL,30,2,12,83.41886767782427,6.984986719205025,0.08373389514446604,11.987695683692863,240
P01_iEMG_Ramps,VL_30.mat,VL,30,2,13,94.83770461309524,7.497930680975098,0.07906065115730121,10.544329431839913,211
P01_iEMG_Ramps,VL_30.mat,VL,30,2,14,109.52845982142857,16.72212281503654,0.1526737693773811,9.130047127754427,183
P01_iEMG_Ramps,VL_30.mat,VL,30,3,1,86.23681006493507,5.5481051158152646,0.06433569506615124,11.59597623389611,232
P01_iEMG_Ramps,VL_30.mat,VL,30,3,2,103.59090169270833,8.261073011850113,0.07974709049599481,9.653357424828643,193
P01_iEMG_Ramps,VL_30.mat,VL,30,3,3,73.62706801470588,6.499092434680517,0.08827042295616637,13.581961457439338,273
P01_iEMG_Ramps,VL_30.mat,VL,30,3,4,92.2706886574074,12.527889044560634,0.13577322578652834,10.83767786445063,217
P01_iEMG_Ramps,VL_30.mat,VL,30,3,5,118.63839285714286,15.007372685614868,0.12649676318260508,8.428974600188146,169
P01_iEMG_Ramps,VL_30.mat,VL,30,3,6,126.37336827531645,12.763501505517041,0.10099834862128969,7.913059639444005,159
P01_iEMG_Ramps,VL_30.mat,VL,30,3,7,84.52355336334746,8.70413374902761,0.10297879588202505,11.831021770952155,237
P01_iEMG_Ramps,VL_30.mat,VL,30,3,8,132.41145833333334,16.520505808100744,0.12476643650062316,7.5522164968729095,151
P01_iEMG_Ramps,VL_30.mat,VL,30,3,9,96.30267803485577,7.744416035341781,0.0804174524880686,10.383927222024502,209
P01_iEMG_Ramps,VL_30.mat,VL,30,3,10,120.38074171686748,10.592024828830063,0.08798770200089183,8.306976562347284,167
P01_iEMG_Ramps,VL_30.mat,VL,30,3,11,99.47673740671642,9.14762266211356,0.09195740532495525,10.05260150331873,202
P01_iEMG_Ramps,VL_30.mat,VL,30,3,12,87.72413615088105,5.7289161253674425,0.06530604206251742,11.399371300505608,228
P01_iEMG_Ramps,VL_30.mat,VL,30,3,13,100.3970045540201,7.115526716458048,0.07087389457550432,9.96045653395899,200
P01_iEMG_Ramps,VL_30.mat,VL,30,3,14,134.4653980152027,27.524277871416295,0.20469413155869579,7.43685747233604,149
P01_iEMG_Ramps,VL_30.mat,VL,30,4,1,85.31775841346153,5.753071888803774,0.06743111862976521,11.720889280211315,235
P01_iEMG_Ramps,VL_30.mat,VL,30,4,2,102.19801682692308,9.573681426998046,0.09367776131323081,9.784925686900019,196
P01_iEMG_Ramps,VL_30.mat,VL,30,4,3,73.5247443704044,6.903993769782489,0.09390027573576337,13.600863336051606,273
P01_iEMG_Ramps,VL_30.mat,VL,30,4,4,87.4049024290393,11.142051787122886,0.1274762796762881,11.441005849893395,230
P01_iEMG_Ramps,VL_30.mat,VL,30,4,5,124.05679833074534,20.070257127927647,0.16178280753642166,8.060823860163794,162
P01_iEMG_Ramps,VL_30.mat,VL,30,4,6,125.67315251572327,17.254103390439024,0.13729347155734253,7.957149001055636,160
P01_iEMG_Ramps,VL_30.mat,VL,30,4,7,82.9109666753112,7.65402985547472,0.09231625395767937,12.061130633250412,242
P01_iEMG_Ramps,VL_30.mat,VL,30,4,8,138.14049030172413,19.466233635823,0.1409162048962269,7.239007171726529,146
P01_iEMG_Ramps,VL_30.mat,VL,30,4,9,94.38453421208531,7.744016188680346,0.08204751184425273,10.59495613712481,212
P01_iEMG_Ramps,VL_30.mat,VL,30,4,10,120.6356534090909,11.66252501083685,0.09667560693096044,8.289423331665244,166
P01_iEMG_Ramps,VL_30.mat,VL,30,4,11,101.82906170280613,10.432970435788311,0.10245572591287863,9.820379204892966,197
P01_iEMG_Ramps,VL_30.mat,VL,30,4,12,86.72639266304348,6.770658908579626,0.07806918633045822,11.530515328652978,231
P01_iEMG_Ramps,VL_30.mat,VL,30,4,13,99.81494140625,7.1854589964461395,0.07198780959256482,10.018540169552052,201
P01_iEMG_Ramps,VL_30.mat,VL,30,4,14,134.84999468537416,26.854377150665208,0.1991425896109274,7.415647307463039,148
P01_iEMG_Ramps,VM_05.mat,VM,5,1,1,99.541259765625,13.231350133081808,0.1329232738689032,10.04608543587404,401
P01_iEMG_Ramps,VM_05.mat,VM,5,1,2,126.9434878700658,14.817070736628956,0.11672178687728439,7.877521066882607,305
P01_iEMG_Ramps,VM_05.mat,VM,5,1,3,134.79180090206185,35.478508282688686,0.2632096911329715,7.418848871427931,98
P01_iEMG_Ramps,VM_05.mat,VM,5,2,1,95.6371600811298,9.135657558831129,0.09552414094146328,10.456186686761628,417
P01_iEMG_Ramps,VM_05.mat,VM,5,2,2,125.67156027843602,22.231022990042472,0.17689780361434004,7.957249816779668,212
P01_iEMG_Ramps,VM_05.mat,VM,5,2,3,121.75368476159794,15.088980618418521,0.12393038163866481,8.213303785902403,195
P01_iEMG_Ramps,VM_05.mat,VM,5,3,1,94.53518401954976,9.11312460398941,0.09639928983588615,10.57807217885355,423
P01_iEMG_Ramps,VM_05.mat,VM,5,3,2,125.99835034860558,20.738466601299898,0.16459315970345487,7.936611846371423,252
P01_iEMG_Ramps,VM_05.mat,VM,5,3,3,121.85210451555024,20.16510514996996,0.16548836173278056,8.206669913299564,210
P01_iEMG_Ramps,VM_05.mat,VM,5,4,1,98.1753194273399,11.448259882136592,0.11661036550647041,10.18585939758623,407
P01_iEMG_Ramps,VM_05.mat,VM,5,4,2,131.8644881644518,17.009037194800314,0.12898876286986286,7.583542877388434,302
P01_iEMG_Ramps,VM_05.mat,VM,5,4,3,128.486328125,23.73705545193924,0.18474382292913114,7.782929239188265,311
P01_iEMG_Ramps,VM_15.mat,VM,15,1,1,99.99045465225564,45.31959810753125,0.4532392443372984,10.000954625896798,134
P01_iEMG_Ramps,VM_15.mat,VM,15,1,2,105.13260690789474,64.64222241245413,0.6148636880001113,9.511796857430602,286
P01_iEMG_Ramps,VM_15.mat,VM,15,1,3,151.33266256313132,123.40240452769667,0.8154380055014032,6.60795880454975,199
P01_iEMG_Ramps,VM_15.mat,VM,15,1,4,631.5565952034884,619.8398005162054,0.9814477518305262,1.5833893709522557,44
P01_iEMG_Ramps,VM_15.mat,VM,15,1,5,268.93359375,550.9352803791966,2.0485922665776912,3.7183900533066074,101
P01_iEMG_Ramps,VM_15.mat,VM,15,1,7,2332.6704545454545,2106.3643173604028,0.902984094155233,0.4286932164170016,12
P01_iEMG_Ramps,VM_15.mat,VM,15,1,8,152.0393215880102,96.06714946685456,0.6318572620783807,6.577245870050368,197
P01_iEMG_Ramps,VM_15.mat,VM,15,2,1,113.24189598880596,19.68645861789428,0.17384430423030273,8.830653984271427,202
P01_iEMG_Ramps,VM_15.mat,VM,15,2,2,80.13411458333333,9.310948913343026,0.11619207327311708,12.479079667874496,376
