# File: VL_30.mat, Muscle: VL, Force Level: 30% MVC
# Plateau 1: 9.94s - 30.00s
# Plateau 2: 47.88s - 67.94s
# Plateau 3: 85.81s - 105.88s
# Plateau 4: 123.75s - 143.81s
# Values are spike times in seconds
Spike_Time,MU,Muscle,Force_Level,Plateau
9.94130859375,7,VL,30,1
10.009765625,7,VL,30,1
10.07177734375,7,VL,30,1
10.1439453125,7,VL,30,1
10.21376953125,7,VL,30,1
10.28076171875,7,VL,30,1
10.349609375,7,VL,30,1
10.4078125,7,VL,30,1
10.47109375,7,VL,30,1
10.533203125,7,VL,30,1
10.6017578125,7,VL,30,1
10.6619140625,7,VL,30,1
10.72841796875,7,VL,30,1
10.798828125,7,VL,30,1
10.85947265625,7,VL,30,1
10.93466796875,7,VL,30,1
11.004296875,7,VL,30,1
11.0787109375,7,VL,30,1
11.1537109375,7,VL,30,1
11.2171875,7,VL,30,1
11.283984375,7,VL,30,1
11.35556640625,7,VL,30,1
11.4158203125,7,VL,30,1
11.47587890625,7,VL,30,1
11.543359375,7,VL,30,1
11.6169921875,7,VL,30,1
11.6771484375,7,VL,30,1
11.74306640625,7,VL,30,1
11.81123046875,7,VL,30,1
11.8806640625,7,VL,30,1
11.95029296875,7,VL,30,1
12.0185546875,7,VL,30,1
12.08349609375,7,VL,30,1
12.15341796875,7,VL,30,1
12.2287109375,7,VL,30,1
12.3,7,VL,30,1
12.37568359375,7,VL,30,1
12.45107421875,7,VL,30,1
12.52890625,7,VL,30,1
12.6,7,VL,30,1
12.6732421875,7,VL,30,1
12.7435546875,7,VL,30,1
12.80888671875,7,VL,30,1
12.87890625,7,VL,30,1
12.94912109375,7,VL,30,1
13.019921875,7,VL,30,1
13.08046875,7,VL,30,1
13.15458984375,7,VL,30,1
13.227734375,7,VL,30,1
13.30078125,7,VL,30,1
13.37646484375,7,VL,30,1
13.45361328125,7,VL,30,1
13.5228515625,7,VL,30,1
13.59052734375,7,VL,30,1
13.6576171875,7,VL,30,1
13.7306640625,7,VL,30,1
13.8064453125,7,VL,30,1
13.87529296875,7,VL,30,1
13.9451171875,7,VL,30,1
14.01708984375,7,VL,30,1
14.08994140625,7,VL,30,1
14.17802734375,7,VL,30,1
14.25771484375,7,VL,30,1
14.33017578125,7,VL,30,1
14.399609375,7,VL,30,1
14.47197265625,7,VL,30,1
14.54775390625,7,VL,30,1
14.61806640625,7,VL,30,1
14.683203125,7,VL,30,1
14.76015625,7,VL,30,1
14.82900390625,7,VL,30,1
14.90439453125,7,VL,30,1
14.9818359375,7,VL,30,1
15.06435546875,7,VL,30,1
15.13330078125,7,VL,30,1
15.21748046875,7,VL,30,1
15.28720703125,7,VL,30,1
15.35849609375,7,VL,30,1
15.4390625,7,VL,30,1
15.51015625,7,VL,30,1
15.58740234375,7,VL,30,1
15.6705078125,7,VL,30,1
15.74765625,7,VL,30,1
15.82353515625,7,VL,30,1
15.8962890625,7,VL,30,1
15.97265625,7,VL,30,1
16.0501953125,7,VL,30,1
16.12705078125,7,VL,30,1
16.2048828125,7,VL,30,1
16.279296875,7,VL,30,1
16.3580078125,7,VL,30,1
16.4337890625,7,VL,30,1
16.5103515625,7,VL,30,1
16.59306640625,7,VL,30,1
16.6771484375,7,VL,30,1
16.7564453125,7,VL,30,1
16.82939453125,7,VL,30,1
16.908984375,7,VL,30,1
16.9869140625,7,VL,30,1
17.06435546875,7,VL,30,1
17.143359375,7,VL,30,1
17.22236328125,7,VL,30,1
17.30048828125,7,VL,30,1
17.383203125,7,VL,30,1
17.46162109375,7,VL,30,1
17.52880859375,7,VL,30,1
17.60283203125,7,VL,30,1
17.68349609375,7,VL,30,1
17.7681640625,7,VL,30,1
17.8455078125,7,VL,30,1
17.92685546875,7,VL,30,1
18.007421875,7,VL,30,1
18.08515625,7,VL,30,1
18.16484375,7,VL,30,1
18.25146484375,7,VL,30,1
18.32021484375,7,VL,30,1
18.398828125,7,VL,30,1
18.46865234375,7,VL,30,1
18.5484375,7,VL,30,1
18.62490234375,7,VL,30,1
18.70400390625,7,VL,30,1
18.77509765625,7,VL,30,1
18.8603515625,7,VL,30,1
18.92626953125,7,VL,30,1
18.9998046875,7,VL,30,1
19.0763671875,7,VL,30,1
19.1572265625,7,VL,30,1
19.23896484375,7,VL,30,1
19.315625,7,VL,30,1
19.394140625,7,VL,30,1
19.4677734375,7,VL,30,1
19.5427734375,7,VL,30,1
19.62880859375,7,VL,30,1
19.7107421875,7,VL,30,1
19.7728515625,7,VL,30,1
19.83955078125,7,VL,30,1
19.92294921875,7,VL,30,1
19.99892578125,7,VL,30,1
20.07666015625,7,VL,30,1
20.163671875,7,VL,30,1
20.24775390625,7,VL,30,1
20.3359375,7,VL,30,1
20.41796875,7,VL,30,1
20.4923828125,7,VL,30,1
20.57919921875,7,VL,30,1
20.65712890625,7,VL,30,1
20.73876953125,7,VL,30,1
20.81103515625,7,VL,30,1
20.8953125,7,VL,30,1
20.97763671875,7,VL,30,1
21.06005859375,7,VL,30,1
21.1388671875,7,VL,30,1
21.2181640625,7,VL,30,1
21.301171875,7,VL,30,1
21.3810546875,7,VL,30,1
21.464453125,7,VL,30,1
21.54091796875,7,VL,30,1
21.62568359375,7,VL,30,1
21.69814453125,7,VL,30,1
21.77666015625,7,VL,30,1
21.8591796875,7,VL,30,1
21.934375,7,VL,30,1
22.02236328125,7,VL,30,1
22.10283203125,7,VL,30,1
22.18369140625,7,VL,30,1
22.267578125,7,VL,30,1
22.3453125,7,VL,30,1
22.43408203125,7,VL,30,1
22.520703125,7,VL,30,1
22.61083984375,7,VL,30,1
22.69033203125,7,VL,30,1
22.78681640625,7,VL,30,1
22.85869140625,7,VL,30,1
22.9439453125,7,VL,30,1
23.02861328125,7,VL,30,1
23.1025390625,7,VL,30,1
23.1826171875,7,VL,30,1
23.27021484375,7,VL,30,1
23.36015625,7,VL,30,1
23.4322265625,7,VL,30,1
23.509765625,7,VL,30,1
23.59443359375,7,VL,30,1
23.67548828125,7,VL,30,1
23.7564453125,7,VL,30,1
23.8328125,7,VL,30,1
23.9146484375,7,VL,30,1
23.99541015625,7,VL,30,1
24.08095703125,7,VL,30,1
24.16171875,7,VL,30,1
24.2544921875,7,VL,30,1
24.34658203125,7,VL,30,1
24.43564453125,7,VL,30,1
24.512890625,7,VL,30,1
24.59990234375,7,VL,30,1
24.69638671875,7,VL,30,1
24.78486328125,7,VL,30,1
24.8705078125,7,VL,30,1
24.95380859375,7,VL,30,1
25.03486328125,7,VL,30,1
25.1216796875,7,VL,30,1
25.208203125,7,VL,30,1
25.29697265625,7,VL,30,1
25.37900390625,7,VL,30,1
25.46162109375,7,VL,30,1
25.53935546875,7,VL,30,1
25.6171875,7,VL,30,1
25.69755859375,7,VL,30,1
25.77578125,7,VL,30,1
25.8650390625,7,VL,30,1
25.94990234375,7,VL,30,1
26.03310546875,7,VL,30,1
26.10634765625,7,VL,30,1
26.1833984375,7,VL,30,1
26.27001953125,7,VL,30,1
26.328125,7,VL,30,1
26.39755859375,7,VL,30,1
26.48251953125,7,VL,30,1
26.556640625,7,VL,30,1
26.63681640625,7,VL,30,1
26.7259765625,7,VL,30,1
26.80146484375,7,VL,30,1
26.8755859375,7,VL,30,1
26.95546875,7,VL,30,1
27.04267578125,7,VL,30,1
27.1271484375,7,VL,30,1
27.20654296875,7,VL,30,1
27.287109375,7,VL,30,1
27.36826171875,7,VL,30,1
27.453515625,7,VL,30,1
27.5353515625,7,VL,30,1
27.61875,7,VL,30,1
27.7025390625,7,VL,30,1
27.79287109375,7,VL,30,1
27.8771484375,7,VL,30,1
27.966015625,7,VL,30,1
28.04287109375,7,VL,30,1
28.12734375,7,VL,30,1
28.2134765625,7,VL,30,1
28.29736328125,7,VL,30,1
28.37880859375,7,VL,30,1
28.46025390625,7,VL,30,1
28.57119140625,7,VL,30,1
