# File: P1_S1_F40_2_TA_MUedit.mat_decomp_100It_iEMG_DEMUSEEDIT_C.mat
# Muscle: TA
# Force Level: 1% MVC
# Values are spike times in seconds
#
#
Spike_Time,MU,Muscle,Force_Level,Plateau
15.038671875,1,TA,1,1
15.0951171875,1,TA,1,1
15.17001953125,1,TA,1,1
15.23037109375,1,TA,1,1
15.28974609375,1,TA,1,1
15.359375,1,TA,1,1
15.42861328125,1,TA,1,1
15.48505859375,1,TA,1,1
15.555078125,1,TA,1,1
15.62001953125,1,TA,1,1
15.69052734375,1,TA,1,1
15.75107421875,1,TA,1,1
15.8087890625,1,TA,1,1
15.8751953125,1,TA,1,1
15.94033203125,1,TA,1,1
15.996484375,1,TA,1,1
16.07255859375,1,TA,1,1
16.1322265625,1,TA,1,1
16.1998046875,1,TA,1,1
16.27197265625,1,TA,1,1
16.334765625,1,TA,1,1
16.39990234375,1,TA,1,1
16.47275390625,1,TA,1,1
16.5392578125,1,TA,1,1
16.6041015625,1,TA,1,1
16.67880859375,1,TA,1,1
16.7345703125,1,TA,1,1
16.8138671875,1,TA,1,1
16.8638671875,1,TA,1,1
16.94248046875,1,TA,1,1
16.99638671875,1,TA,1,1
17.080078125,1,TA,1,1
17.13720703125,1,TA,1,1
17.2056640625,1,TA,1,1
17.26904296875,1,TA,1,1
17.33779296875,1,TA,1,1
17.41572265625,1,TA,1,1
17.47646484375,1,TA,1,1
17.54677734375,1,TA,1,1
17.605078125,1,TA,1,1
17.67138671875,1,TA,1,1
17.74150390625,1,TA,1,1
17.810546875,1,TA,1,1
17.863671875,1,TA,1,1
17.93740234375,1,TA,1,1
18.0044921875,1,TA,1,1
18.07138671875,1,TA,1,1
18.14287109375,1,TA,1,1
18.21865234375,1,TA,1,1
18.27958984375,1,TA,1,1
18.35107421875,1,TA,1,1
18.4125,1,TA,1,1
18.48173828125,1,TA,1,1
18.5525390625,1,TA,1,1
18.60947265625,1,TA,1,1
18.68857421875,1,TA,1,1
18.74521484375,1,TA,1,1
18.810546875,1,TA,1,1
18.87880859375,1,TA,1,1
18.94482421875,1,TA,1,1
19.012890625,1,TA,1,1
19.085546875,1,TA,1,1
19.15419921875,1,TA,1,1
19.2234375,1,TA,1,1
19.2888671875,1,TA,1,1
19.3587890625,1,TA,1,1
19.42724609375,1,TA,1,1
19.4990234375,1,TA,1,1
19.58125,1,TA,1,1
19.63330078125,1,TA,1,1
19.696875,1,TA,1,1
19.754296875,1,TA,1,1
19.825390625,1,TA,1,1
19.89072265625,1,TA,1,1
19.94375,1,TA,1,1
20.0173828125,1,TA,1,1
20.09287109375,1,TA,1,1
20.15849609375,1,TA,1,1
20.22685546875,1,TA,1,1
20.29755859375,1,TA,1,1
20.3625,1,TA,1,1
20.436328125,1,TA,1,1
20.5044921875,1,TA,1,1
20.563671875,1,TA,1,1
20.63046875,1,TA,1,1
20.703125,1,TA,1,1
20.77841796875,1,TA,1,1
20.83994140625,1,TA,1,1
20.90419921875,1,TA,1,1
20.98046875,1,TA,1,1
21.0365234375,1,TA,1,1
21.11083984375,1,TA,1,1
21.16640625,1,TA,1,1
21.23232421875,1,TA,1,1
21.31435546875,1,TA,1,1
21.38056640625,1,TA,1,1
21.45126953125,1,TA,1,1
21.52041015625,1,TA,1,1
21.59404296875,1,TA,1,1
21.6650390625,1,TA,1,1
21.72734375,1,TA,1,1
21.80244140625,1,TA,1,1
21.88251953125,1,TA,1,1
21.9474609375,1,TA,1,1
22.02763671875,1,TA,1,1
22.09248046875,1,TA,1,1
22.16015625,1,TA,1,1
22.22578125,1,TA,1,1
22.298046875,1,TA,1,1
