neuron_id,spike_time
0,2.500000000099995 ms
1,3.150000000099993 ms
4,2.9500000000999935 ms
4,7.2500000001000355 ms
5,2.6500000000999946 ms
6,4.1500000000999915 ms
6,8.750000000100057 ms
7,2.6500000000999946 ms
8,3.600000000099991 ms
10,3.600000000099991 ms
11,3.400000000099992 ms
14,3.8000000000999905 ms
16,2.6000000000999948 ms
20,3.700000000099991 ms
21,3.7500000000999907 ms
22,3.5000000000999916 ms
25,2.7000000000999944 ms
27,4.200000000099992 ms
32,3.2500000000999925 ms
37,2.7500000000999942 ms
41,3.050000000099993 ms
