neuron_id,spike_time
0,2.7000000000999944 ms
1,3.050000000099993 ms
2,3.050000000099993 ms
3,3.2000000000999926 ms
4,2.6500000000999946 ms
4,8.100000000100048 ms
5,3.050000000099993 ms
6,3.0000000000999933 ms
7,2.800000000099994 ms
9,3.8000000000999905 ms
10,3.0000000000999933 ms
11,3.0000000000999933 ms
13,2.6000000000999948 ms
16,3.5000000000999916 ms
18,2.850000000099994 ms
19,2.850000000099994 ms
20,3.100000000099993 ms
21,2.6500000000999946 ms
22,3.100000000099993 ms
24,3.050000000099993 ms
28,3.2500000000999925 ms
30,3.150000000099993 ms
31,4.1500000000999915 ms
37,3.050000000099993 ms
