neuron_id,spike_time
0,1599.200000001535 ms
0,1848.0000000024402 ms
0,1954.900000002829 ms
0,2022.5500000030752 ms
0,2056.8500000032 ms
0,2073.1500000032593 ms
0,2162.5000000035843 ms
0,2214.4500000037733 ms
0,2329.850000004193 ms
0,2406.9500000044736 ms
0,2439.550000004592 ms
0,2448.7000000046255 ms
0,2475.9000000047245 ms
0,2519.750000004884 ms
0,2581.2500000051077 ms
0,2586.4500000051266 ms
0,2592.7500000051496 ms
0,2597.4000000051665 ms
0,2626.3000000052716 ms
0,2698.450000005534 ms
0,2729.750000005648 ms
0,2740.3000000056863 ms
0,2789.350000005865 ms
0,2801.9000000059104 ms
0,2808.350000005934 ms
0,2814.650000005957 ms
0,2835.350000006032 ms
0,2846.350000006072 ms
0,2861.150000006126 ms
0,2872.5500000061675 ms
0,2927.8000000063685 ms
0,2960.600000006488 ms
0,2985.2500000065775 ms
0,2991.0000000065984 ms
0,3006.500000006655 ms
0,3020.1000000067042 ms
0,3062.85000000686 ms
0,3076.5500000069096 ms
0,3081.8000000069287 ms
0,3087.2000000069484 ms
0,3096.5500000069824 ms
0,3113.4000000070437 ms
0,3123.2500000070795 ms
0,3134.950000007122 ms
0,3140.3500000071417 ms
0,3165.400000007233 ms
0,3174.3500000072654 ms
0,3204.5500000073753 ms
0,3241.1000000075082 ms
0,3269.2000000076105 ms
0,3273.500000007626 ms
0,3280.8000000076527 ms
0,3285.1000000076683 ms
0,3292.3000000076945 ms
0,3306.5500000077463 ms
0,3312.1500000077667 ms
0,3326.200000007818 ms
0,3331.5500000078373 ms
0,3342.5500000078773 ms
0,3366.5000000079644 ms
0,3370.4000000079786 ms
0,3387.6500000080414 ms
0,3393.350000008062 ms
0,3405.5000000081063 ms
0,3423.800000008173 ms
0,3429.2000000081925 ms
0,3433.6000000082086 ms
0,3443.4500000082444 ms
0,3453.500000008281 ms
0,3457.400000008295 ms
0,3473.600000008354 ms
0,3478.00000000837 ms
0,3486.0500000083994 ms
0,3496.400000008437 ms
0,3508.750000008482 ms
0,3514.6000000085032 ms
0,3523.4500000085354 ms
0,3532.0500000085667 ms
0,3556.100000008654 ms
0,3577.450000008732 ms
0,3591.250000008782 ms
0,3595.850000008799 ms
0,3601.450000008819 ms
0,3607.8000000088423 ms
0,3616.1500000088727 ms
0,3621.150000008891 ms
0,3639.7500000089585 ms
0,3655.4000000090155 ms
0,3668.9500000090648 ms
0,3677.9500000090975 ms
0,3682.6000000091144 ms
0,3689.5000000091395 ms
0,3697.350000009168 ms
0,3701.500000009183 ms
0,3708.300000009208 ms
0,3714.950000009232 ms
0,3719.300000009248 ms
0,3726.150000009273 ms
0,3757.4000000093865 ms
0,3763.600000009409 ms
0,3774.9500000094504 ms
0,3787.000000009494 ms
0,3792.0000000095124 ms
0,3796.9000000095302 ms
0,3809.6500000095766 ms
0,3816.1000000096 ms
0,3824.100000009629 ms
0,3829.80000000965 ms
0,3842.4000000096958 ms
0,3846.5000000097107 ms
0,3852.650000009733 ms
0,3865.1500000097785 ms
0,3869.700000009795 ms
0,3874.1500000098113 ms
0,3884.550000009849 ms
0,3888.7500000098644 ms
0,3904.7500000099226 ms
0,3911.400000009947 ms
0,3919.700000009977 ms
0,3927.3000000100046 ms
0,3934.4500000100306 ms
0,3940.000000010051 ms
0,3944.0500000100656 ms
0,3949.8500000100867 ms
0,3961.8500000101303 ms
0,3972.150000010168 ms
0,3978.850000010192 ms
0,3984.4000000102124 ms
0,3993.0000000102436 ms
0,3999.3000000102666 ms
0,4007.7500000102973 ms
0,4014.850000010323 ms
0,4020.5000000103437 ms
0,4026.7000000103662 ms
0,4038.6500000104097 ms
0,4046.0500000104366 ms
0,4063.6000000105005 ms
0,4067.8000000105158 ms
0,4072.600000010533 ms
0,4076.0000000105456 ms
0,4087.900000010589 ms
0,4092.300000010605 ms
0,4097.5000000105965 ms
