neuron_id,spike_time
0,0.65 ms
1,9.950000000000001 ms
2,22.5 ms
3,18.400000000000002 ms
4,17.25 ms
5,2.0 ms
6,5.4 ms
7,6.050000000000001 ms
8,15.200000000000001 ms
9,4.1000000000000005 ms
10,5.1000000000000005 ms
11,3.9000000000000004 ms
12,14.950000000000001 ms
13,4.8500000000000005 ms
14,0.55 ms
15,2.2 ms
16,6.75 ms
17,0.35000000000000003 ms
18,2.1 ms
19,0.65 ms
20,2.0500000000000003 ms
21,14.5 ms
22,12.15 ms
23,19.35 ms
24,1.25 ms
25,72.2 ms
26,7.2 ms
27,19.450000000000003 ms
28,8.0 ms
29,11.8 ms
30,11.100000000000001 ms
31,2.4000000000000004 ms
32,2.1 ms
33,14.100000000000001 ms
34,2.8000000000000003 ms
35,3.4000000000000004 ms
36,13.8 ms
37,28.0 ms
38,8.25 ms
39,10.8 ms
40,5.550000000000001 ms
41,2.6 ms
42,10.65 ms
43,2.8000000000000003 ms
44,21.75 ms
45,49.900000000000006 ms
46,1.9000000000000001 ms
47,14.100000000000001 ms
48,1.05 ms
49,11.05 ms
50,1.05 ms
51,3.0500000000000003 ms
52,12.600000000000001 ms
53,11.600000000000001 ms
54,13.700000000000001 ms
55,22.55 ms
56,1.7000000000000002 ms
57,8.4 ms
58,2.1 ms
59,16.85 ms
60,12.05 ms
61,2.0 ms
62,2.15 ms
63,16.95 ms
64,17.25 ms
65,4.5 ms
66,19.8 ms
67,8.450000000000001 ms
68,22.6 ms
69,14.200000000000001 ms
70,17.05 ms
71,47.400000000000006 ms
72,0.45 ms
73,5.25 ms
74,18.35 ms
75,8.5 ms
76,6.2 ms
77,8.200000000000001 ms
78,22.5 ms
79,2.0500000000000003 ms
80,11.65 ms
81,5.15 ms
82,2.25 ms
83,4.45 ms
84,14.65 ms
85,1.35 ms
86,12.75 ms
87,9.0 ms
88,1.1 ms
89,3.45 ms
90,1.75 ms
91,0.15000000000000002 ms
92,4.4 ms
93,3.2 ms
94,9.55 ms
95,2.8000000000000003 ms
96,19.400000000000002 ms
97,9.55 ms
98,40.2 ms
99,2.4000000000000004 ms
100,6.300000000000001 ms
101,3.1500000000000004 ms
102,3.5500000000000003 ms
103,2.45 ms
104,11.200000000000001 ms
105,2.0 ms
106,2.2 ms
107,0.25 ms
108,3.4000000000000004 ms
109,11.15 ms
110,4.65 ms
111,13.9 ms
112,4.95 ms
113,5.300000000000001 ms
114,17.75 ms
115,29.05 ms
116,25.0 ms
117,5.3500000000000005 ms
118,26.05 ms
119,3.6500000000000004 ms
120,6.65 ms
121,16.3 ms
122,37.75 ms
123,8.700000000000001 ms
124,33.85 ms
125,6.7 ms
