# File: VM_05.mat, Muscle: VM, Force Level: 5% MVC
# Plateau 1: 4.94s - 45.00s
# Plateau 2: 52.88s - 92.94s
# Plateau 3: 100.81s - 140.88s
# Plateau 4: 148.75s - 188.81s
# Values are spike times in seconds
Spike_Time,MU,Muscle,Force_Level,Plateau
4.99716796875,1,VM,5,1
5.07626953125,1,VM,5,1
5.15966796875,1,VM,5,1
5.2537109375,1,VM,5,1
5.33720703125,1,VM,5,1
5.4203125,1,VM,5,1
5.5125,1,VM,5,1
5.59326171875,1,VM,5,1
5.6779296875,1,VM,5,1
5.75576171875,1,VM,5,1
5.82783203125,1,VM,5,1
5.903125,1,VM,5,1
5.98525390625,1,VM,5,1
6.06201171875,1,VM,5,1
6.13974609375,1,VM,5,1
6.225,1,VM,5,1
6.31806640625,1,VM,5,1
6.397265625,1,VM,5,1
6.48974609375,1,VM,5,1
6.56552734375,1,VM,5,1
6.64677734375,1,VM,5,1
6.7232421875,1,VM,5,1
6.80361328125,1,VM,5,1
6.89306640625,1,VM,5,1
6.975390625,1,VM,5,1
7.05087890625,1,VM,5,1
7.12978515625,1,VM,5,1
7.20419921875,1,VM,5,1
7.29091796875,1,VM,5,1
7.37998046875,1,VM,5,1
7.46728515625,1,VM,5,1
7.55419921875,1,VM,5,1
7.64443359375,1,VM,5,1
7.7234375,1,VM,5,1
7.7943359375,1,VM,5,1
7.8884765625,1,VM,5,1
7.97265625,1,VM,5,1
8.06318359375,1,VM,5,1
8.13955078125,1,VM,5,1
8.226953125,1,VM,5,1
8.32197265625,1,VM,5,1
8.4087890625,1,VM,5,1
8.48623046875,1,VM,5,1
8.57861328125,1,VM,5,1
8.66083984375,1,VM,5,1
8.746875,1,VM,5,1
8.83173828125,1,VM,5,1
8.91435546875,1,VM,5,1
8.997265625,1,VM,5,1
9.08759765625,1,VM,5,1
9.166015625,1,VM,5,1
9.25888671875,1,VM,5,1
9.3470703125,1,VM,5,1
9.44130859375,1,VM,5,1
9.53525390625,1,VM,5,1
9.62744140625,1,VM,5,1
9.71748046875,1,VM,5,1
9.810546875,1,VM,5,1
9.9083984375,1,VM,5,1
9.995703125,1,VM,5,1
