# File: VL_30.mat, Muscle: VL, Force Level: 30% MVC
# Plateau 1: 9.94s - 30.00s
# Plateau 2: 47.88s - 67.94s
# Plateau 3: 85.81s - 105.88s
# Plateau 4: 123.75s - 143.81s
# Values are spike times in seconds
Spike_Time,MU,Muscle,Force_Level,Plateau
47.96259765625,1,VL,30,2
48.0630859375,1,VL,30,2
48.1685546875,1,VL,30,2
48.27705078125,1,VL,30,2
48.38837890625,1,VL,30,2
48.49609375,1,VL,30,2
48.62041015625,1,VL,30,2
48.72294921875,1,VL,30,2
48.82919921875,1,VL,30,2
48.93955078125,1,VL,30,2
49.04404296875,1,VL,30,2
49.1509765625,1,VL,30,2
49.25947265625,1,VL,30,2
49.370703125,1,VL,30,2
49.48740234375,1,VL,30,2
49.59443359375,1,VL,30,2
49.69140625,1,VL,30,2
49.8029296875,1,VL,30,2
49.90693359375,1,VL,30,2
50.01484375,1,VL,30,2
50.11962890625,1,VL,30,2
50.22431640625,1,VL,30,2
50.330859375,1,VL,30,2
50.44375,1,VL,30,2
50.55185546875,1,VL,30,2
50.66962890625,1,VL,30,2
50.77607421875,1,VL,30,2
50.88916015625,1,VL,30,2
51.0015625,1,VL,30,2
51.11650390625,1,VL,30,2
51.2263671875,1,VL,30,2
51.33173828125,1,VL,30,2
51.43125,1,VL,30,2
51.54248046875,1,VL,30,2
51.66259765625,1,VL,30,2
51.77197265625,1,VL,30,2
51.8794921875,1,VL,30,2
51.979296875,1,VL,30,2
52.08271484375,1,VL,30,2
52.190234375,1,VL,30,2
52.296875,1,VL,30,2
52.39345703125,1,VL,30,2
52.5001953125,1,VL,30,2
52.611328125,1,VL,30,2
52.71552734375,1,VL,30,2
52.82470703125,1,VL,30,2
52.933984375,1,VL,30,2
53.05546875,1,VL,30,2
53.1630859375,1,VL,30,2
53.27373046875,1,VL,30,2
53.372265625,1,VL,30,2
53.48359375,1,VL,30,2
53.58544921875,1,VL,30,2
53.69365234375,1,VL,30,2
53.791796875,1,VL,30,2
53.90166015625,1,VL,30,2
54.0064453125,1,VL,30,2
54.11220703125,1,VL,30,2
54.21201171875,1,VL,30,2
54.3150390625,1,VL,30,2
54.41943359375,1,VL,30,2
54.52216796875,1,VL,30,2
54.621484375,1,VL,30,2
54.72958984375,1,VL,30,2
54.8333984375,1,VL,30,2
54.94140625,1,VL,30,2
55.071484375,1,VL,30,2
55.18408203125,1,VL,30,2
55.294140625,1,VL,30,2
55.40419921875,1,VL,30,2
55.5173828125,1,VL,30,2
55.6330078125,1,VL,30,2
55.7396484375,1,VL,30,2
55.856640625,1,VL,30,2
55.96259765625,1,VL,30,2
56.08056640625,1,VL,30,2
56.1865234375,1,VL,30,2
56.29560546875,1,VL,30,2
56.40546875,1,VL,30,2
56.52197265625,1,VL,30,2
56.6353515625,1,VL,30,2
56.7412109375,1,VL,30,2
56.86298828125,1,VL,30,2
56.97841796875,1,VL,30,2
57.09130859375,1,VL,30,2
57.200390625,1,VL,30,2
57.3197265625,1,VL,30,2
57.42646484375,1,VL,30,2
57.53720703125,1,VL,30,2
57.6603515625,1,VL,30,2
57.76767578125,1,VL,30,2
57.88212890625,1,VL,30,2
57.98974609375,1,VL,30,2
58.1060546875,1,VL,30,2
58.21171875,1,VL,30,2
58.31708984375,1,VL,30,2
58.4291015625,1,VL,30,2
58.5376953125,1,VL,30,2
58.6384765625,1,VL,30,2
58.74052734375,1,VL,30,2
58.853125,1,VL,30,2
58.96181640625,1,VL,30,2
59.06953125,1,VL,30,2
59.18251953125,1,VL,30,2
59.28759765625,1,VL,30,2
59.38154296875,1,VL,30,2
59.4857421875,1,VL,30,2
59.59140625,1,VL,30,2
59.69033203125,1,VL,30,2
59.8046875,1,VL,30,2
59.910546875,1,VL,30,2
60.0255859375,1,VL,30,2
60.13505859375,1,VL,30,2
60.23212890625,1,VL,30,2
60.34912109375,1,VL,30,2
60.45478515625,1,VL,30,2
60.5619140625,1,VL,30,2
60.66767578125,1,VL,30,2
60.77109375,1,VL,30,2
60.87958984375,1,VL,30,2
60.983984375,1,VL,30,2
61.0921875,1,VL,30,2
61.19013671875,1,VL,30,2
61.3154296875,1,VL,30,2
61.423046875,1,VL,30,2
61.53984375,1,VL,30,2
61.64140625,1,VL,30,2
61.74189453125,1,VL,30,2
61.8513671875,1,VL,30,2
61.9544921875,1,VL,30,2
62.05771484375,1,VL,30,2
62.17216796875,1,VL,30,2
62.28212890625,1,VL,30,2
62.38232421875,1,VL,30,2
62.50283203125,1,VL,30,2
62.61328125,1,VL,30,2
62.70673828125,1,VL,30,2
62.8109375,1,VL,30,2
62.92626953125,1,VL,30,2
63.0328125,1,VL,30,2
63.13740234375,1,VL,30,2
63.2400390625,1,VL,30,2
63.35234375,1,VL,30,2
63.4619140625,1,VL,30,2
63.56181640625,1,VL,30,2
63.6619140625,1,VL,30,2
63.76416015625,1,VL,30,2
63.86796875,1,VL,30,2
63.9697265625,1,VL,30,2
64.07236328125,1,VL,30,2
64.17607421875,1,VL,30,2
64.2873046875,1,VL,30,2
64.3966796875,1,VL,30,2
64.50302734375,1,VL,30,2
64.60625,1,VL,30,2
64.703515625,1,VL,30,2
64.805859375,1,VL,30,2
64.90556640625,1,VL,30,2
64.99794921875,1,VL,30,2
65.10654296875,1,VL,30,2
65.2064453125,1,VL,30,2
65.3130859375,1,VL,30,2
65.41328125,1,VL,30,2
65.5125,1,VL,30,2
65.62177734375,1,VL,30,2
65.73271484375,1,VL,30,2
65.83759765625,1,VL,30,2
65.94501953125,1,VL,30,2
66.0537109375,1,VL,30,2
66.15146484375,1,VL,30,2
66.26220703125,1,VL,30,2
66.3689453125,1,VL,30,2
66.47958984375,1,VL,30,2
66.5875,1,VL,30,2
66.6974609375,1,VL,30,2
66.80361328125,1,VL,30,2
66.90908203125,1,VL,30,2
67.01455078125,1,VL,30,2
67.125390625,1,VL,30,2
67.2298828125,1,VL,30,2
67.33896484375,1,VL,30,2
67.4478515625,1,VL,30,2
67.55595703125,1,VL,30,2
67.66474609375,1,VL,30,2
67.78310546875,1,VL,30,2
67.90400390625,1,VL,30,2
47.92470703125,2,VL,30,2
48.0388671875,2,VL,30,2
48.16142578125,2,VL,30,2
48.28349609375,2,VL,30,2
48.40458984375,2,VL,30,2
48.51884765625,2,VL,30,2
48.63798828125,2,VL,30,2
48.7611328125,2,VL,30,2
48.86865234375,2,VL,30,2
48.984375,2,VL,30,2
49.10068359375,2,VL,30,2
49.19990234375,2,VL,30,2
49.33515625,2,VL,30,2
