# File: VL_05.mat, Muscle: VL, Force Level: 5% MVC
# Plateau 1: 4.94s - 45.00s
# Plateau 2: 52.88s - 92.94s
# Plateau 3: 100.81s - 140.88s
# Plateau 4: 148.75s - 188.81s
# Values are spike times in seconds
Spike_Time,MU,Muscle,Force_Level,Plateau
4.9560546875,1,VL,5,1
5.140625,1,VL,5,1
5.31259765625,1,VL,5,1
5.439453125,1,VL,5,1
5.57919921875,1,VL,5,1
5.722265625,1,VL,5,1
5.86025390625,1,VL,5,1
6.00517578125,1,VL,5,1
6.14814453125,1,VL,5,1
6.30126953125,1,VL,5,1
6.43203125,1,VL,5,1
6.56513671875,1,VL,5,1
6.7015625,1,VL,5,1
6.8150390625,1,VL,5,1
6.94072265625,1,VL,5,1
7.06474609375,1,VL,5,1
7.24365234375,1,VL,5,1
7.34130859375,1,VL,5,1
7.48505859375,1,VL,5,1
7.6009765625,1,VL,5,1
7.709375,1,VL,5,1
7.82705078125,1,VL,5,1
7.94658203125,1,VL,5,1
8.071875,1,VL,5,1
8.1978515625,1,VL,5,1
8.3091796875,1,VL,5,1
8.4279296875,1,VL,5,1
8.54677734375,1,VL,5,1
8.6673828125,1,VL,5,1
8.784765625,1,VL,5,1
8.89873046875,1,VL,5,1
9.01904296875,1,VL,5,1
9.167578125,1,VL,5,1
9.2939453125,1,VL,5,1
9.433984375,1,VL,5,1
9.57568359375,1,VL,5,1
9.7044921875,1,VL,5,1
9.823046875,1,VL,5,1
9.94814453125,1,VL,5,1
10.06552734375,1,VL,5,1
10.1890625,1,VL,5,1
10.3052734375,1,VL,5,1
10.4236328125,1,VL,5,1
10.54306640625,1,VL,5,1
10.67216796875,1,VL,5,1
10.79833984375,1,VL,5,1
10.92421875,1,VL,5,1
11.06396484375,1,VL,5,1
11.1939453125,1,VL,5,1
11.297265625,1,VL,5,1
11.41640625,1,VL,5,1
11.53486328125,1,VL,5,1
11.65869140625,1,VL,5,1
11.7857421875,1,VL,5,1
11.92265625,1,VL,5,1
12.05537109375,1,VL,5,1
12.17392578125,1,VL,5,1
12.309375,1,VL,5,1
12.43701171875,1,VL,5,1
12.5666015625,1,VL,5,1
12.70947265625,1,VL,5,1
12.826953125,1,VL,5,1
12.9568359375,1,VL,5,1
13.07822265625,1,VL,5,1
13.21318359375,1,VL,5,1
13.35029296875,1,VL,5,1
13.4736328125,1,VL,5,1
13.59697265625,1,VL,5,1
13.72646484375,1,VL,5,1
13.8521484375,1,VL,5,1
13.976171875,1,VL,5,1
14.104296875,1,VL,5,1
14.2171875,1,VL,5,1
14.3392578125,1,VL,5,1
14.45048828125,1,VL,5,1
14.580078125,1,VL,5,1
14.7,1,VL,5,1
14.81943359375,1,VL,5,1
14.9314453125,1,VL,5,1
15.0607421875,1,VL,5,1
15.177734375,1,VL,5,1
15.2982421875,1,VL,5,1
15.41494140625,1,VL,5,1
15.57724609375,1,VL,5,1
15.68681640625,1,VL,5,1
15.8037109375,1,VL,5,1
15.9232421875,1,VL,5,1
16.0341796875,1,VL,5,1
16.17626953125,1,VL,5,1
16.298828125,1,VL,5,1
16.42861328125,1,VL,5,1
16.53798828125,1,VL,5,1
16.6513671875,1,VL,5,1
16.75458984375,1,VL,5,1
16.8658203125,1,VL,5,1
17.01650390625,1,VL,5,1
17.13837890625,1,VL,5,1
17.26416015625,1,VL,5,1
17.375,1,VL,5,1
17.50283203125,1,VL,5,1
17.62783203125,1,VL,5,1
17.749609375,1,VL,5,1
17.8900390625,1,VL,5,1
18.01181640625,1,VL,5,1
18.133984375,1,VL,5,1
18.26259765625,1,VL,5,1
18.37744140625,1,VL,5,1
18.5220703125,1,VL,5,1
18.65302734375,1,VL,5,1
18.79423828125,1,VL,5,1
18.9111328125,1,VL,5,1
19.0376953125,1,VL,5,1
19.17373046875,1,VL,5,1
19.30615234375,1,VL,5,1
19.43408203125,1,VL,5,1
19.569140625,1,VL,5,1
19.68662109375,1,VL,5,1
19.8224609375,1,VL,5,1
19.96669921875,1,VL,5,1
20.10693359375,1,VL,5,1
20.240234375,1,VL,5,1
20.36796875,1,VL,5,1
20.5015625,1,VL,5,1
20.64140625,1,VL,5,1
20.760546875,1,VL,5,1
20.88603515625,1,VL,5,1
21.02060546875,1,VL,5,1
21.1521484375,1,VL,5,1
21.273828125,1,VL,5,1
21.40205078125,1,VL,5,1
21.52783203125,1,VL,5,1
21.66640625,1,VL,5,1
21.78564453125,1,VL,5,1
21.90830078125,1,VL,5,1
22.0396484375,1,VL,5,1
22.1666015625,1,VL,5,1
22.292578125,1,VL,5,1
22.42353515625,1,VL,5,1
22.5283203125,1,VL,5,1
22.634375,1,VL,5,1
22.75205078125,1,VL,5,1
22.871484375,1,VL,5,1
22.98515625,1,VL,5,1
23.1107421875,1,VL,5,1
23.230078125,1,VL,5,1
23.34970703125,1,VL,5,1
23.47236328125,1,VL,5,1
23.60087890625,1,VL,5,1
23.71015625,1,VL,5,1
23.83681640625,1,VL,5,1
23.96064453125,1,VL,5,1
24.08173828125,1,VL,5,1
24.19609375,1,VL,5,1
24.31484375,1,VL,5,1
24.44287109375,1,VL,5,1
24.573046875,1,VL,5,1
24.7083984375,1,VL,5,1
24.83798828125,1,VL,5,1
24.9638671875,1,VL,5,1
25.091796875,1,VL,5,1
25.2236328125,1,VL,5,1
25.34677734375,1,VL,5,1
25.45400390625,1,VL,5,1
25.58115234375,1,VL,5,1
25.709765625,1,VL,5,1
25.8302734375,1,VL,5,1
25.9529296875,1,VL,5,1
26.0908203125,1,VL,5,1
26.22314453125,1,VL,5,1
26.3638671875,1,VL,5,1
26.48583984375,1,VL,5,1
26.60478515625,1,VL,5,1
26.7158203125,1,VL,5,1
26.84462890625,1,VL,5,1
26.97578125,1,VL,5,1
27.09267578125,1,VL,5,1
27.20556640625,1,VL,5,1
27.3357421875,1,VL,5,1
27.4615234375,1,VL,5,1
27.58681640625,1,VL,5,1
27.7140625,1,VL,5,1
27.83896484375,1,VL,5,1
27.960546875,1,VL,5,1
28.0859375,1,VL,5,1
28.205859375,1,VL,5,1
28.3265625,1,VL,5,1
28.43671875,1,VL,5,1
28.55830078125,1,VL,5,1
28.69599609375,1,VL,5,1
28.8248046875,1,VL,5,1
28.96552734375,1,VL,5,1
29.096484375,1,VL,5,1
29.20771484375,1,VL,5,1
29.34521484375,1,VL,5,1
29.46494140625,1,VL,5,1
29.59033203125,1,VL,5,1
29.70732421875,1,VL,5,1
29.848046875,1,VL,5,1
29.97431640625,1,VL,5,1
30.103125,1,VL,5,1
30.236328125,1,VL,5,1
30.37685546875,1,VL,5,1
30.51455078125,1,VL,5,1
30.6357421875,1,VL,5,1
30.771484375,1,VL,5,1
30.912109375,1,VL,5,1
31.03173828125,1,VL,5,1
31.16318359375,1,VL,5,1
31.29658203125,1,VL,5,1
31.42724609375,1,VL,5,1
31.55400390625,1,VL,5,1
31.67314453125,1,VL,5,1
31.79267578125,1,VL,5,1
31.919921875,1,VL,5,1
32.04853515625,1,VL,5,1
32.16630859375,1,VL,5,1
32.28828125,1,VL,5,1
32.4,1,VL,5,1
32.519921875,1,VL,5,1
32.6416015625,1,VL,5,1
32.77724609375,1,VL,5,1
32.89609375,1,VL,5,1
33.02421875,1,VL,5,1
33.14921875,1,VL,5,1
33.28134765625,1,VL,5,1
33.41357421875,1,VL,5,1
33.523046875,1,VL,5,1
33.644140625,1,VL,5,1
33.7748046875,1,VL,5,1
33.89111328125,1,VL,5,1
34.01884765625,1,VL,5,1
34.13994140625,1,VL,5,1
34.28232421875,1,VL,5,1
34.41279296875,1,VL,5,1
34.551953125,1,VL,5,1
34.6783203125,1,VL,5,1
34.8005859375,1,VL,5,1
34.925,1,VL,5,1
35.0580078125,1,VL,5,1
35.201953125,1,VL,5,1
35.32509765625,1,VL,5,1
35.4447265625,1,VL,5,1
35.56376953125,1,VL,5,1
35.6779296875,1,VL,5,1
35.8013671875,1,VL,5,1
35.93193359375,1,VL,5,1
36.0451171875,1,VL,5,1
36.17255859375,1,VL,5,1
36.29541015625,1,VL,5,1
36.43466796875,1,VL,5,1
36.562890625,1,VL,5,1
36.68076171875,1,VL,5,1
36.81357421875,1,VL,5,1
36.9408203125,1,VL,5,1
37.0705078125,1,VL,5,1
37.19599609375,1,VL,5,1
37.32734375,1,VL,5,1
37.480078125,1,VL,5,1
37.6212890625,1,VL,5,1
37.7416015625,1,VL,5,1
37.8814453125,1,VL,5,1
38.01845703125,1,VL,5,1
38.15390625,1,VL,5,1
38.29150390625,1,VL,5,1
38.42041015625,1,VL,5,1
38.5486328125,1,VL,5,1
38.6806640625,1,VL,5,1
38.80458984375,1,VL,5,1
38.93525390625,1,VL,5,1
39.073828125,1,VL,5,1
39.19765625,1,VL,5,1
