neuron_id,spike_time
0,30.1 ms
1,19.85 ms
2,5.9 ms
3,16.0 ms
4,25.55 ms
5,3.95 ms
6,22.0 ms
7,27.5 ms
8,6.550000000000001 ms
9,13.65 ms
10,11.8 ms
11,2.95 ms
12,19.1 ms
13,6.15 ms
14,4.25 ms
15,5.0 ms
16,5.5 ms
17,2.8000000000000003 ms
18,11.5 ms
19,9.0 ms
20,17.3 ms
21,6.15 ms
22,23.75 ms
23,6.300000000000001 ms
24,3.75 ms
25,9.200000000000001 ms
26,29.25 ms
27,0.35000000000000003 ms
28,4.05 ms
29,9.450000000000001 ms
30,0.8500000000000001 ms
31,5.550000000000001 ms
32,21.950000000000003 ms
33,23.25 ms
34,2.2 ms
35,5.95 ms
36,7.15 ms
37,21.6 ms
38,9.4 ms
39,1.0 ms
40,15.05 ms
41,11.8 ms
42,16.650000000000002 ms
43,2.1 ms
44,14.450000000000001 ms
45,2.95 ms
46,1.4000000000000001 ms
47,11.9 ms
48,15.950000000000001 ms
49,4.05 ms
50,11.8 ms
51,0.1 ms
52,3.9000000000000004 ms
53,3.3000000000000003 ms
54,20.450000000000003 ms
55,46.400000000000006 ms
56,0.30000000000000004 ms
57,5.75 ms
58,4.7 ms
59,1.25 ms
60,4.5 ms
61,2.5500000000000003 ms
62,7.050000000000001 ms
63,6.4 ms
64,12.3 ms
65,2.0500000000000003 ms
66,2.1 ms
67,4.7 ms
68,13.350000000000001 ms
69,11.05 ms
70,32.050000000000004 ms
71,0.8500000000000001 ms
72,1.55 ms
73,9.1 ms
74,11.600000000000001 ms
75,8.05 ms
76,7.6000000000000005 ms
77,3.8000000000000003 ms
78,2.5500000000000003 ms
79,3.8000000000000003 ms
80,6.15 ms
81,10.850000000000001 ms
82,56.35 ms
83,6.5 ms
84,2.95 ms
85,11.450000000000001 ms
86,59.050000000000004 ms
87,35.4 ms
88,16.8 ms
89,7.15 ms
90,0.6000000000000001 ms
91,0.30000000000000004 ms
92,15.350000000000001 ms
93,10.700000000000001 ms
94,1.3 ms
95,22.0 ms
96,2.25 ms
97,9.200000000000001 ms
98,0.7000000000000001 ms
99,3.8000000000000003 ms
100,13.350000000000001 ms
101,33.0 ms
102,9.35 ms
103,16.55 ms
104,9.0 ms
105,6.65 ms
106,28.85 ms
107,2.25 ms
108,22.650000000000002 ms
109,30.6 ms
110,1.85 ms
111,13.25 ms
112,7.75 ms
113,48.050000000000004 ms
114,7.800000000000001 ms
115,10.200000000000001 ms
116,1.3 ms
117,8.700000000000001 ms
118,1.7000000000000002 ms
119,26.150000000000002 ms
120,31.35 ms
121,0.25 ms
122,1.05 ms
123,0.75 ms
124,31.150000000000002 ms
125,50.25 ms
126,0.8500000000000001 ms
127,0.15000000000000002 ms
128,4.3 ms
129,5.050000000000001 ms
130,2.95 ms
131,10.25 ms
132,23.05 ms
133,30.85 ms
134,21.950000000000003 ms
135,26.8 ms
136,6.550000000000001 ms
137,4.6000000000000005 ms
138,7.4 ms
139,3.4000000000000004 ms
140,5.95 ms
141,17.0 ms
142,37.5 ms
143,11.350000000000001 ms
144,1.6 ms
145,16.6 ms
146,9.4 ms
147,24.150000000000002 ms
148,15.3 ms
149,12.3 ms
150,27.950000000000003 ms
151,3.2 ms
152,8.6 ms
153,4.7 ms
154,11.3 ms
155,9.8 ms
156,1.4500000000000002 ms
157,20.1 ms
158,19.650000000000002 ms
159,11.100000000000001 ms
160,46.0 ms
161,5.65 ms
162,13.65 ms
163,2.75 ms
164,31.05 ms
165,6.0 ms
166,2.95 ms
167,1.35 ms
168,19.35 ms
169,2.75 ms
170,4.1000000000000005 ms
171,26.700000000000003 ms
172,6.800000000000001 ms
173,11.0 ms
174,1.0 ms
175,3.25 ms
176,9.35 ms
177,15.05 ms
178,4.5 ms
179,4.5 ms
180,2.8000000000000003 ms
181,6.95 ms
182,29.6 ms
183,3.7 ms
184,0.7000000000000001 ms
185,11.5 ms
186,115.10000000000001 ms
187,0.30000000000000004 ms
188,3.7 ms
189,17.85 ms
190,3.1 ms
191,14.9 ms
192,2.45 ms
193,33.25 ms
194,2.2 ms
195,14.75 ms
196,26.05 ms
197,28.05 ms
198,40.300000000000004 ms
199,21.900000000000002 ms
200,3.1500000000000004 ms
201,0.8 ms
202,10.350000000000001 ms
203,6.1000000000000005 ms
204,1.55 ms
205,8.5 ms
206,4.9 ms
207,0.45 ms
208,0.1 ms
209,2.25 ms
210,10.05 ms
211,8.8 ms
212,33.95 ms
213,1.1500000000000001 ms
214,13.65 ms
215,1.85 ms
216,11.15 ms
217,1.6500000000000001 ms
218,16.75 ms
219,0.2 ms
220,2.45 ms
221,18.7 ms
222,11.55 ms
223,16.8 ms
224,32.800000000000004 ms
225,19.650000000000002 ms
226,0.5 ms
227,3.9000000000000004 ms
228,0.6000000000000001 ms
229,16.6 ms
230,4.75 ms
231,7.0 ms
232,19.1 ms
233,23.05 ms
234,14.200000000000001 ms
235,1.9500000000000002 ms
236,5.75 ms
237,17.3 ms
238,0.30000000000000004 ms
239,23.3 ms
240,18.75 ms
241,24.150000000000002 ms
242,18.2 ms
243,15.600000000000001 ms
244,11.850000000000001 ms
245,7.95 ms
246,12.200000000000001 ms
247,23.25 ms
248,20.5 ms
249,0.65 ms
250,10.4 ms
251,3.2 ms
252,6.95 ms
253,0.30000000000000004 ms
254,15.55 ms
255,8.700000000000001 ms
256,4.65 ms
257,3.5500000000000003 ms
258,5.050000000000001 ms
259,13.600000000000001 ms
260,49.85 ms
261,40.45 ms
262,7.0 ms
263,1.3 ms
264,2.25 ms
265,9.25 ms
266,2.3000000000000003 ms
267,11.950000000000001 ms
268,36.9 ms
269,27.700000000000003 ms
270,19.75 ms
271,32.35 ms
272,3.8000000000000003 ms
273,1.1500000000000001 ms
274,1.25 ms
275,17.75 ms
276,3.75 ms
277,4.2 ms
278,2.1 ms
279,4.25 ms
280,23.450000000000003 ms
281,10.05 ms
282,5.1000000000000005 ms
283,7.8500000000000005 ms
284,6.75 ms
285,22.400000000000002 ms
286,14.55 ms
287,1.9000000000000001 ms
288,7.300000000000001 ms
289,0.30000000000000004 ms
290,20.400000000000002 ms
291,4.65 ms
292,11.15 ms
293,4.4 ms
294,5.95 ms
295,22.1 ms
296,8.950000000000001 ms
297,0.65 ms
298,14.350000000000001 ms
299,7.65 ms
300,5.550000000000001 ms
301,13.4 ms
302,21.150000000000002 ms
303,21.05 ms
304,20.900000000000002 ms
305,9.65 ms
306,4.3500000000000005 ms
307,1.4000000000000001 ms
308,1.9500000000000002 ms
309,25.950000000000003 ms
310,8.450000000000001 ms
311,2.4000000000000004 ms
312,7.050000000000001 ms
313,24.900000000000002 ms
314,1.1500000000000001 ms
315,13.5 ms
316,4.75 ms
317,28.3 ms
318,1.7000000000000002 ms
319,1.85 ms
320,8.65 ms
321,5.050000000000001 ms
322,22.900000000000002 ms
323,2.7 ms
324,1.4000000000000001 ms
325,3.9000000000000004 ms
326,2.25 ms
327,10.850000000000001 ms
328,11.600000000000001 ms
329,4.1000000000000005 ms
330,2.25 ms
331,5.65 ms
332,38.0 ms
333,1.1 ms
334,11.450000000000001 ms
335,7.8500000000000005 ms
336,28.3 ms
337,8.4 ms
338,26.950000000000003 ms
339,17.650000000000002 ms
340,22.650000000000002 ms
341,5.75 ms
342,27.6 ms
343,1.2000000000000002 ms
344,22.0 ms
345,1.6500000000000001 ms
346,0.2 ms
347,21.900000000000002 ms
348,1.4000000000000001 ms
349,0.8 ms
350,52.45 ms
351,5.45 ms
352,14.65 ms
353,33.95 ms
354,8.6 ms
355,30.3 ms
356,38.650000000000006 ms
357,1.35 ms
358,13.600000000000001 ms
359,1.6500000000000001 ms
360,16.150000000000002 ms
361,2.3000000000000003 ms
362,11.350000000000001 ms
363,2.35 ms
364,21.700000000000003 ms
365,5.050000000000001 ms
366,1.7000000000000002 ms
367,2.5 ms
368,0.1 ms
369,12.4 ms
370,0.4 ms
371,7.2 ms
372,3.85 ms
373,11.65 ms
374,7.5 ms
375,7.7 ms
376,23.900000000000002 ms
377,7.3500000000000005 ms
378,8.3 ms
379,1.35 ms
380,9.200000000000001 ms
381,6.0 ms
382,14.700000000000001 ms
383,0.65 ms
384,4.3 ms
385,0.35000000000000003 ms
386,9.200000000000001 ms
387,14.950000000000001 ms
388,38.95 ms
389,16.55 ms
390,17.8 ms
391,0.6000000000000001 ms
392,15.450000000000001 ms
393,10.350000000000001 ms
394,3.7 ms
395,19.200000000000003 ms
396,32.5 ms
397,31.400000000000002 ms
398,16.1 ms
399,10.55 ms
