neuron_id,spike_time
0,221.5 ms
0,352.45000000000005 ms
0,424.0 ms
0,429.75 ms
0,435.6500000000001 ms
0,450.9000000000001 ms
0,491.05000000000007 ms
0,499.85 ms
0,525.4 ms
0,666.0000000000001 ms
0,690.3000000000001 ms
0,752.5500000000001 ms
0,845.6500000000002 ms
0,885.8500000000003 ms
0,947.7500000000001 ms
0,967.0000000000001 ms
0,1180.8000000000002 ms
0,1243.5500000000002 ms
0,1253.7000000000003 ms
0,1502.7000000000003 ms
0,1546.0000000000005 ms
0,1704.65 ms
0,1706.7500000000005 ms
0,1715.4500000000003 ms
0,1815.4 ms
0,1874.4 ms
0,1904.2000000000003 ms
0,1916.3000000000002 ms
0,2081.0 ms
0,2187.2 ms
0,2202.8499999999995 ms
0,2227.7 ms
0,2333.25 ms
0,2395.6499999999996 ms
0,2471.0 ms
0,2517.6000000000004 ms
0,2518.25 ms
0,2601.3 ms
0,2637.6000000000004 ms
0,2710.9500000000007 ms
0,2743.4500000000007 ms
0,2810.05 ms
0,2866.8500000000004 ms
0,2891.1500000000005 ms
0,2943.750000000001 ms
0,2955.6000000000004 ms
0,2994.5 ms
0,3010.300000000001 ms
0,3087.800000000001 ms
0,3121.4500000000007 ms
0,3128.1000000000004 ms
0,3172.550000000001 ms
0,3226.050000000001 ms
0,3313.550000000001 ms
0,3335.2000000000007 ms
0,3448.4500000000007 ms
0,3460.1500000000005 ms
0,3634.4500000000007 ms
0,3649.300000000001 ms
0,3657.0 ms
0,3672.3500000000004 ms
0,3736.75 ms
0,3759.050000000001 ms
0,3771.2000000000007 ms
0,3781.750000000001 ms
0,3820.3500000000013 ms
0,3827.9000000000005 ms
0,3897.1500000000005 ms
0,3909.750000000001 ms
0,3956.000000000001 ms
0,4006.6000000000013 ms
0,4104.200000000001 ms
0,4108.200000000001 ms
0,4122.450000000001 ms
0,4213.300000000001 ms
0,4224.550000000001 ms
0,4242.250000000002 ms
0,4316.85 ms
0,4424.9000000000015 ms
0,4426.350000000002 ms
0,4471.25 ms
0,4501.450000000001 ms
0,4561.1500000000015 ms
0,4580.1 ms
0,4636.050000000001 ms
0,4674.300000000001 ms
0,4681.949999999999 ms
0,4780.15 ms
0,4818.1 ms
0,4848.1 ms
0,4851.85 ms
0,4916.249999999998 ms
0,4924.049999999999 ms
0,4941.8499999999985 ms
1,75.35000000000001 ms
1,312.3 ms
1,683.45 ms
1,712.45 ms
1,753.3 ms
1,875.9000000000001 ms
1,940.1000000000001 ms
1,967.45 ms
1,1021.45 ms
1,1205.4000000000003 ms
1,1232.7500000000002 ms
1,1361.7499999999998 ms
1,1372.3499999999997 ms
1,1555.8500000000001 ms
1,1581.3499999999997 ms
1,1652.1499999999999 ms
1,1722.55 ms
1,1729.7500000000002 ms
1,1743.6500000000003 ms
1,1749.3000000000004 ms
1,1764.6500000000003 ms
1,1841.6499999999999 ms
1,1861.05 ms
1,1889.95 ms
1,2020.5000000000002 ms
1,2066.8 ms
1,2111.8500000000004 ms
1,2307.25 ms
1,2478.6500000000005 ms
1,2489.4000000000005 ms
1,2517.1500000000005 ms
1,2678.1000000000004 ms
1,2757.1000000000004 ms
1,2801.8500000000004 ms
1,2820.3500000000004 ms
1,2880.6000000000004 ms
1,2926.3 ms
1,2929.95 ms
1,3018.05 ms
1,3176.75 ms
1,3230.8500000000004 ms
1,3252.3500000000004 ms
1,3277.7 ms
1,3366.0 ms
1,3425.5 ms
1,3456.8500000000004 ms
1,3508.8500000000004 ms
1,3559.3999999999996 ms
1,3653.2000000000007 ms
1,3663.2000000000007 ms
1,3665.5 ms
1,3821.0 ms
1,3827.050000000001 ms
1,3832.6500000000005 ms
1,3888.4500000000007 ms
1,3920.9500000000007 ms
1,3942.8500000000004 ms
1,4129.85 ms
1,4133.35 ms
1,4142.6 ms
1,4258.550000000001 ms
1,4299.25 ms
1,4302.4 ms
1,4323.0 ms
1,4340.549999999999 ms
1,4345.049999999999 ms
1,4381.5 ms
1,4429.25 ms
1,4558.25 ms
1,4596.35 ms
1,4630.15 ms
1,4633.1 ms
1,4686.85 ms
1,4744.85 ms
1,4761.550000000001 ms
1,4784.75 ms
1,4793.049999999999 ms
1,4808.1500000000015 ms
1,4839.75 ms
1,4892.600000000002 ms
1,4957.200000000001 ms
1,4958.500000000002 ms
2,96.75 ms
2,416.0 ms
2,494.79999999999995 ms
2,540.3500000000001 ms
2,588.55 ms
2,894.25 ms
2,907.5 ms
2,1004.5 ms
2,1032.45 ms
2,1063.6000000000001 ms
2,1108.5000000000002 ms
2,1114.5000000000002 ms
2,1319.3500000000001 ms
2,1340.5500000000004 ms
2,1481.8000000000004 ms
2,1858.4000000000003 ms
2,1930.2000000000005 ms
2,1996.6500000000008 ms
2,2009.9500000000005 ms
2,2013.3000000000004 ms
2,2093.500000000001 ms
2,2106.1500000000005 ms
2,2128.1500000000005 ms
2,2155.4500000000007 ms
2,2228.000000000001 ms
2,2240.7000000000007 ms
2,2273.800000000001 ms
2,2281.75 ms
2,2372.1000000000004 ms
2,2514.4000000000005 ms
2,2561.4500000000007 ms
2,2649.1000000000004 ms
2,2660.1500000000015 ms
2,2814.2000000000007 ms
2,2884.1000000000013 ms
2,2891.4500000000016 ms
2,2951.3500000000013 ms
2,2984.9000000000015 ms
2,3028.9000000000015 ms
2,3160.1000000000013 ms
2,3292.6500000000015 ms
